source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,source_profile_support_count,candidate_profile_support_count,profile_conflict_flag,example_type
16-153372,17-53291,2016-10-20,2017-04-14,NAME:rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.781865965834428,2017-04-20,0.19710906701708278,0.9671484888304862,0.05942087676126984,0.1,0.6,0.352584429074066,0.3230216936565233,True,False,1,1,0.352584429074066,2016-10-20,2016-10-20,PUBLICATION_DATE_FALLBACK,NAME:rectorat de l academie de nantes,NAME_FALLBACK,rectorat de l academie de nantes,,,Acquisition de prestations de support et de maintenance sur des équipements de réseaux informatiques du rectorat de nantes et de ses services déconcentrés.,,,,,,False,6.0,True,2017-04-20,True,DIGITAL_ICT,2026-07-13,Rectorat de l'Académie de Nantes,44;49,https://www.boamp.fr/pages/avis/?q=idweb:16-153372,NAME:rectorat de l academie de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44;49,,,,,NAME_FALLBACK,LOW,NAME:rectorat de l academie de nantes,2017-04-14,2017-04-14,PUBLICATION_DATE_FALLBACK,NAME:rectorat de l academie de nantes,NAME_FALLBACK,rectorat de l academie de nantes,,,Marché d'assistance de maitrise d'ouvrage pour la rédaction du marché plateforme des environnements numériques de travail premier et second degrés de l'académie de Nantes,,,,,,False,6.0,True,2017-10-14,True,DIGITAL_ICT,2026-07-13,Rectorat de l'Académie de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:17-53291,NAME:rectorat de l academie de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:rectorat de l academie de nantes,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
16-49315,16-153372,2016-04-05,2016-10-20,NAME:rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.504599211563732,2016-10-05,0.492772667542707,0.9178712220762155,0.8869043965083026,0.1,0.6,0.6298843442969597,0.3230216936565233,True,False,1,1,0.6298843442969597,2016-04-05,2016-04-05,PUBLICATION_DATE_FALLBACK,NAME:rectorat de l academie de nantes,NAME_FALLBACK,rectorat de l academie de nantes,,,Prestations de support et de maintenance sur des équipements de téléphonie sur IP et de réseaux informatiques du rectorat de Nantes et de ses services déconcentrés.,,,,,,False,6.0,True,2016-10-05,True,DIGITAL_ICT,2026-07-13,Rectorat de l'Académie de Nantes,44;49,https://www.boamp.fr/pages/avis/?q=idweb:16-49315,NAME:rectorat de l academie de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44;49,,,,,NAME_FALLBACK,LOW,NAME:rectorat de l academie de nantes,2016-10-20,2016-10-20,PUBLICATION_DATE_FALLBACK,NAME:rectorat de l academie de nantes,NAME_FALLBACK,rectorat de l academie de nantes,,,Acquisition de prestations de support et de maintenance sur des équipements de réseaux informatiques du rectorat de nantes et de ses services déconcentrés.,,,,,,False,6.0,True,2017-04-20,True,DIGITAL_ICT,2026-07-13,Rectorat de l'Académie de Nantes,44;49,https://www.boamp.fr/pages/avis/?q=idweb:16-153372,NAME:rectorat de l academie de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44;49,,,,,NAME_FALLBACK,LOW,NAME:rectorat de l academie de nantes,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
16-65767,16-92246,2016-05-06,2016-06-22,NAME:lycee general et technologique livet,NAME:lycee general et technologique livet,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.5440210249671484,2016-11-06,4.50065703022339,0.24989049496276827,0.6159128530571336,0.1,0.6,0.36804212231068884,0.3230216936565233,True,False,1,1,0.36804212231068884,2016-05-06,2016-05-06,PUBLICATION_DATE_FALLBACK,NAME:lycee general et technologique livet,NAME_FALLBACK,lycee general et technologique livet,,,Fourniture de postes informatiques,,,,,,False,6.0,True,2016-11-06,True,DIGITAL_ICT,2026-07-13,LYCEE GENERAL ET TECHNOLOGIQUE LIVET,44,https://www.boamp.fr/pages/avis/?q=idweb:16-65767,NAME:lycee general et technologique livet,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:lycee general et technologique livet,2016-06-22,2016-06-22,PUBLICATION_DATE_FALLBACK,NAME:lycee general et technologique livet,NAME_FALLBACK,lycee general et technologique livet,,,Fourniture de postes informatiques pour le compte du lycée Livet à Nantes,,,,,,False,6.0,True,2016-12-22,True,DIGITAL_ICT,2026-07-13,LYCEE GENERAL ET TECHNOLOGIQUE LIVET,44,https://www.boamp.fr/pages/avis/?q=idweb:16-92246,NAME:lycee general et technologique livet,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:lycee general et technologique livet,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
16-88869,17-3608,2016-06-15,2017-01-09,NAME:greta loire atlantique,NAME:greta loire atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.83311432325887,2016-12-15,0.8212877792378449,0.8631187034603591,0.0,0.1,0.6,0.3057796758650898,0.3230216936565233,True,False,1,1,0.3057796758650898,2016-06-15,2016-06-15,PUBLICATION_DATE_FALLBACK,NAME:greta loire atlantique,NAME_FALLBACK,greta loire atlantique,,,fourniture de matériel informatique,,,,,,False,6.0,True,2016-12-15,True,DIGITAL_ICT,2026-07-13,GRETA LOIRE ATLANTIQUE,44,https://www.boamp.fr/pages/avis/?q=idweb:16-88869,NAME:greta loire atlantique,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:greta loire atlantique,2017-01-09,2017-01-09,PUBLICATION_DATE_FALLBACK,NAME:greta loire atlantique,NAME_FALLBACK,greta loire atlantique,,,Acquisition et mise en place d'un progiciel,,,,,,False,6.0,True,2017-07-09,True,DIGITAL_ICT,2026-07-13,GRETA LOIRE ATLANTIQUE,44,https://www.boamp.fr/pages/avis/?q=idweb:17-3608,NAME:greta loire atlantique,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:greta loire atlantique,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
16-98835,20-65717,2016-07-09,2020-05-20,NAME:association e-toile,NAME:association e-toile,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,46.353482260183966,2020-07-09,1.6425755584756898,0.7262374069207184,0.023713621889750024,1.0,0.6,0.549859119391592,0.3230216936565233,False,True,1,1,0.549859119391592,2016-07-09,2016-07-09,PUBLICATION_DATE_FALLBACK,NAME:association e-toile,NAME_FALLBACK,association e-toile,,,Prestations de développement de logiciel pour l'identification bovine,72000000,72,720,7200,72000,True,48.0,True,2020-07-09,True,DIGITAL_ICT,2026-07-13,ASSOCIATION E-TOILE,14;49;35,https://www.boamp.fr/pages/avis/?q=idweb:16-98835,NAME:association e-toile,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,14;35;49,,,,,NAME_FALLBACK,LOW,NAME:association e-toile,2020-05-20,2020-05-20,PUBLICATION_DATE_FALLBACK,NAME:association e-toile,NAME_FALLBACK,association e-toile,,,"Fourniture de prestations d'évolutions logicielles, maintenance et hébergement des applicatifs e-toile",72000000,72,720,7200,72000,True,48.0,True,2024-05-20,True,DIGITAL_ICT,2026-07-13,ASSOCIATION E-TOILE,14;35;49;86;45,https://www.boamp.fr/pages/avis/?q=idweb:20-65717,NAME:association e-toile,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,14;35;45;49;86,,,,,NAME_FALLBACK,LOW,NAME:association e-toile,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
17-10967,17-21818,2017-02-09,2017-02-14,NAME:centre hospitalier paul chapron,NAME:centre hospitalier paul chapron,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.164257555847569,2017-08-09,5.781865965834428,0.036355672360928626,0.9819550449232589,0.1,0.6,0.4427731838133728,0.3230216936565233,True,False,1,3,0.1258355082041906,2017-02-09,2017-02-09,PUBLICATION_DATE_FALLBACK,NAME:centre hospitalier paul chapron,NAME_FALLBACK,centre hospitalier paul chapron,,,Fourniture et maintenance d'un système d'information radiologique au centre hospitalier de la ferté-bernard,,,,,,False,6.0,True,2017-08-09,True,DIGITAL_ICT,2026-07-13,CENTRE HOSPITALIER PAUL CHAPRON,72,https://www.boamp.fr/pages/avis/?q=idweb:17-10967,NAME:centre hospitalier paul chapron,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,,,,,NAME_FALLBACK,LOW,NAME:centre hospitalier paul chapron,2017-02-14,2017-02-14,PUBLICATION_DATE_FALLBACK,NAME:centre hospitalier paul chapron,NAME_FALLBACK,centre hospitalier paul chapron,,,Fourniture et maintenance d'un système d'information radiologique au centre hospitalier de la ferté-bernard (rectificatif),,,,,,False,6.0,True,2017-08-14,True,DIGITAL_ICT,2026-07-13,CENTRE HOSPITALIER PAUL CHAPRON,72,https://www.boamp.fr/pages/avis/?q=idweb:17-21818,NAME:centre hospitalier paul chapron,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,,,,,NAME_FALLBACK,LOW,NAME:centre hospitalier paul chapron,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
17-10967,17-102741,2017-02-09,2017-07-18,NAME:centre hospitalier paul chapron,NAME:centre hospitalier paul chapron,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.223390275952694,2017-08-09,0.7227332457293035,0.879544459045116,0.02014731670829485,0.1,0.6,0.3169376756091822,0.3230216936565233,True,False,2,3,0.1258355082041906,2017-02-09,2017-02-09,PUBLICATION_DATE_FALLBACK,NAME:centre hospitalier paul chapron,NAME_FALLBACK,centre hospitalier paul chapron,,,Fourniture et maintenance d'un système d'information radiologique au centre hospitalier de la ferté-bernard,,,,,,False,6.0,True,2017-08-09,True,DIGITAL_ICT,2026-07-13,CENTRE HOSPITALIER PAUL CHAPRON,72,https://www.boamp.fr/pages/avis/?q=idweb:17-10967,NAME:centre hospitalier paul chapron,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,,,,,NAME_FALLBACK,LOW,NAME:centre hospitalier paul chapron,2017-07-18,2017-07-18,PUBLICATION_DATE_FALLBACK,NAME:centre hospitalier paul chapron,NAME_FALLBACK,centre hospitalier paul chapron,,,"fourniture des bureaux, papeteries et consommables informatiques",30192000,30,301,3019,30192,False,24.0,True,2019-07-18,True,DIGITAL_ICT,2026-07-13,CENTRE HOSPITALIER PAUL CHAPRON,72,https://www.boamp.fr/pages/avis/?q=idweb:17-102741,NAME:centre hospitalier paul chapron,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,,,,,NAME_FALLBACK,LOW,NAME:centre hospitalier paul chapron,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
17-10967,17-147130,2017-02-09,2017-10-18,NAME:centre hospitalier paul chapron,NAME:centre hospitalier paul chapron,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,8.245729303547963,2017-08-09,2.299605781865966,0.6167323696890057,0.021185248873082423,0.1,0.6,0.2515979295278303,0.3230216936565233,True,False,3,3,0.1258355082041906,2017-02-09,2017-02-09,PUBLICATION_DATE_FALLBACK,NAME:centre hospitalier paul chapron,NAME_FALLBACK,centre hospitalier paul chapron,,,Fourniture et maintenance d'un système d'information radiologique au centre hospitalier de la ferté-bernard,,,,,,False,6.0,True,2017-08-09,True,DIGITAL_ICT,2026-07-13,CENTRE HOSPITALIER PAUL CHAPRON,72,https://www.boamp.fr/pages/avis/?q=idweb:17-10967,NAME:centre hospitalier paul chapron,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,,,,,NAME_FALLBACK,LOW,NAME:centre hospitalier paul chapron,2017-10-18,2017-10-18,PUBLICATION_DATE_FALLBACK,NAME:centre hospitalier paul chapron,NAME_FALLBACK,centre hospitalier paul chapron,,,installation et la maintenance des systèmes d'appel malade et anti-fugue.,32344100,32,323,3234,32344,False,36.0,True,2020-10-18,True,DIGITAL_ICT,2026-07-13,CENTRE HOSPITALIER PAUL CHAPRON,72,https://www.boamp.fr/pages/avis/?q=idweb:17-147130,NAME:centre hospitalier paul chapron,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,,,,,NAME_FALLBACK,LOW,NAME:centre hospitalier paul chapron,NO_PROFILE_EVIDENCE,neither buyer name has usable profile-domain evidence,,,,,,0,0,False,candidate_pair
15-100455,19-156899,2015-07-01,2019-10-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,51.57687253613666,2019-12-17,1.971090670170828,0.6714848883048621,0.1810838349402665,1.0,0.6,0.5912505643053088,0.3230216936565233,False,False,1,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-10-18,2020-01-25,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"impression numérique de supports graphiques évènementiels grand format pour nantes métropole, la ville de nantes, le ccas et l'ebansn",35261000,35,352,3526,35261,False,48.0,True,2024-01-25,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-156899,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,19-189603,2015-07-01,2019-12-22,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,53.712220762155056,2019-12-17,0.164257555847569,0.9726237406920718,0.1497796119571471,0.0,0.6,0.35557879935801945,0.3230216936565233,False,False,2,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-12-22,2019-12-22,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"fourniture de services de télécommunications pour le compte du groupement de commandes informatiques constitué par nantes métropole, le ville de nantes et le ccas",64200000,64,642,6420,64200,False,6.0,True,2020-06-22,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-189603,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,19-189628,2015-07-01,2019-12-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,53.646517739816034,2019-12-17,0.09855453350854139,0.9835742444152431,0.012245191746098043,0.1,0.6,0.3401793782149451,0.3230216936565233,True,False,3,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-12-20,2019-12-20,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, hébergement et évolution de la solution logicielle local trust mpe de dématérialisation des marchés publics",,,,,,False,6.0,True,2020-06-20,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-189628,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,20-21049,2015-07-01,2020-02-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,55.387647831800265,2019-12-17,1.8396846254927726,0.6933858957512046,0.11805763608313119,0.1,0.6,0.30466664656689707,0.3230216936565233,True,False,4,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2020-02-11,2020-02-11,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fourniture et gestion de titres pass numériques (chèque d'accompagnement personnalisé) pour nantes métropole.,,,,,,False,6.0,True,2020-08-11,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:20-21049,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
15-100455,19-191665,2015-07-01,2019-12-26,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,53.843626806833115,2019-12-17,0.2956636005256242,0.9507227332457293,0.008140738107064364,0.0,0.6,0.30052994164890484,0.3230216936565233,False,False,5,22,0.2356717649472893,2015-07-01,2015-12-17,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,35261000,35,352,3526,35261,False,48.0,True,2019-12-17,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:15-100455,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-12-26,2019-12-26,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"""tierce maintenance applicative de l'usine à sites (maintien en conditions opérationnelles et évolutions)",72250000,72,722,7225,72250,False,48.0,True,2023-12-26,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-191665,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False,candidate_pair
