notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,variant
17-142620,NAME:si energies de maine et loire,NAME_FALLBACK,2017-10-10,2017-10-10,2018-10-10,2026-07-13,38,38221,DIGITAL_ICT,True,12.0,True,0,105.05913272010513,,,,window_9m
17-138140,NAME:commune de la baule,NAME_FALLBACK,2017-10-04,2018-01-13,2021-01-13,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,105.2562417871222,,,,window_9m
17-144102,NAME:universite de nantes,NAME_FALLBACK,2017-10-14,2018-02-14,2022-02-14,2026-07-13,35,35113,DIGITAL_ICT,True,48.0,True,0,104.92772667542707,,,,window_9m
17-143241,NAME:nantes metropole,NAME_FALLBACK,2017-10-15,2018-10-04,2022-10-04,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,61.26806833114323,22-154717,0.7418001146985884,HIGH,window_9m
17-152746,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2017-10-29,2017-12-15,2021-12-15,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,104.43495400788436,,,,window_9m
17-143219,NAME:nantes metropole,NAME_FALLBACK,2017-10-11,2017-10-11,2018-04-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.340341655716163,18-53804,0.42653517643503663,POTENTIAL,window_9m
17-144482,NAME:centre hospitalier f robert,NAME_FALLBACK,2017-10-13,2017-10-13,2018-04-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,104.96057818659658,,,,window_9m
17-161600,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2017-11-15,2017-11-15,2018-05-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,103.87647831800263,,,,window_9m
17-157486,NAME:departement de la sarthe,NAME_FALLBACK,2017-11-08,2017-11-08,2021-11-08,2026-07-13,72,72268,DIGITAL_ICT,True,48.0,True,1,48.58738501971091,21-156574,0.49392427749861645,MEDIUM,window_9m
17-162866,NAME:s m a e p de la region mancelle,NAME_FALLBACK,2017-11-17,2017-11-17,2021-11-17,2026-07-13,48,48444,DIGITAL_ICT,True,48.0,True,0,103.8107752956636,,,,window_9m
17-161606,NAME:carene,NAME_FALLBACK,2017-11-23,2017-11-23,2020-11-23,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,103.61366622864652,,,,window_9m
17-166932,NAME:casier judiciaire national,NAME_FALLBACK,2017-11-27,2017-11-27,2020-11-27,2026-07-13,32,32543,DIGITAL_ICT,True,36.0,True,0,103.48226018396846,,,,window_9m
17-167643,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-28,2017-11-28,2020-11-28,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,103.44940867279895,,,,window_9m
17-168958,NAME:departement de la vendee,NAME_FALLBACK,2017-11-30,2018-04-27,2022-04-27,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,46.846254927726676,21-143444,0.4488848946118166,POTENTIAL,window_9m
17-155889,NAME:institut mines-telecom atlantique,NAME_FALLBACK,2017-11-05,2018-02-28,2021-02-28,2026-07-13,32,32232,DIGITAL_ICT,True,36.0,True,0,104.20499342969777,,,,window_9m
17-159373,NAME:chu de nantes,NAME_FALLBACK,2017-11-12,2018-04-14,2022-04-14,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,45.630749014454665,21-117615,0.3486388722235482,POTENTIAL,window_9m
17-165149,NAME:oniris,NAME_FALLBACK,2017-11-25,2017-11-25,2021-11-25,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,103.54796320630749,,,,window_9m
17-155110,NAME:commune de nantes,NAME_FALLBACK,2017-11-03,2017-11-03,2018-05-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,11.366622864651774,18-141270,0.509878915517374,HIGH,window_9m
17-162755,NAME:la cite des congres de nantes,NAME_FALLBACK,2017-11-17,2017-11-17,2021-11-17,2026-07-13,72,72315,DIGITAL_ICT,True,48.0,True,1,49.96714848883048,22-7823,0.4008463463889463,MEDIUM,window_9m
17-168569,NAME:nantes metropole,NAME_FALLBACK,2017-11-29,2017-11-29,2021-11-29,2026-07-13,72,72320,DIGITAL_ICT,True,48.0,True,1,47.50328515111695,21-150402,0.39574855347452664,POTENTIAL,window_9m
17-156571,NAME:mairie de saint-viaud,NAME_FALLBACK,2017-11-06,2017-11-06,2018-11-06,2026-07-13,45,45000,DIGITAL_ICT,True,12.0,True,0,104.17214191852825,,,,window_9m
17-158731,NAME:departement de la vendee,NAME_FALLBACK,2017-11-09,2018-03-09,2022-03-09,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,0,104.0735873850197,,,,window_9m
17-159853,NAME:angers loire metropole,NAME_FALLBACK,2017-11-13,2017-11-13,2021-11-13,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,43.36399474375821,21-83160,0.5105117131270853,POTENTIAL,window_9m
17-167707,NAME:nantes metropole,NAME_FALLBACK,2017-11-28,2017-11-28,2021-11-28,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,46.87910643889619,21-143183,0.6377237949907786,HIGH,window_9m
17-158224,NAME:nantes metropole,NAME_FALLBACK,2017-11-12,2018-05-20,2022-05-20,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,47.40473061760841,21-143183,0.540359642187783,HIGH,window_9m
17-165815,NAME:dreal bretagne,NAME_FALLBACK,2017-11-25,2018-06-28,2022-06-28,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,103.54796320630749,,,,window_9m
17-160290,NAME:universite de nantes,NAME_FALLBACK,2017-11-13,2018-01-22,2019-01-22,2026-07-13,38,38430,DIGITAL_ICT,True,12.0,True,0,103.94218134034166,,,,window_9m
17-161917,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-18,2017-11-18,2021-11-18,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,42.70696452036793,21-77546,0.48167086367394274,MEDIUM,window_9m
17-163707,NAME:gie sesam vitale,NAME_FALLBACK,2017-11-22,2017-11-22,2021-11-22,2026-07-13,72,72910,DIGITAL_ICT,True,48.0,True,0,103.64651773981603,,,,window_9m
17-164463,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-24,2017-11-24,2018-05-24,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,4.139290407358739,18-41248,0.367712419407692,POTENTIAL,window_9m
17-161006,NAME:angers loire metropole,NAME_FALLBACK,2017-11-19,2018-12-21,2022-12-21,2026-07-13,48,48311,DIGITAL_ICT,True,48.0,True,0,103.74507227332457,,,,window_9m
17-165817,NAME:dreal bretagne,NAME_FALLBACK,2017-11-25,2018-05-30,2022-05-30,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,103.54796320630749,,,,window_9m
17-156331,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-07,2017-11-07,2018-05-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,4.402102496714849,18-38591,0.3759065957826085,POTENTIAL,window_9m
17-173975,SIRET:23440003400026,RAW_SIRET,2017-12-13,2018-07-01,2022-07-01,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,54.17214191852825,22-85365,0.6551091850449254,POTENTIAL,window_9m
17-172986,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-12-08,2017-12-08,2018-06-08,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,1.281208935611038,18-6802,0.5551799170291289,HIGH,window_9m
17-181054,NAME:cte de communes de la region de blain,NAME_FALLBACK,2017-12-22,2017-12-22,2020-12-22,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,0,102.66097240473061,,,,window_9m
17-129614,NAME:nantes metropole,NAME_FALLBACK,2017-12-21,2017-12-21,2021-12-21,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,50.13140604467805,22-26998,0.6178666927365561,HIGH,window_9m
17-170649,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-12-04,2017-12-04,2018-06-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,103.25229960578187,,,,window_9m
17-172862,NAME:alter public,NAME_FALLBACK,2017-12-08,2017-12-08,2021-12-08,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,103.12089356110381,,,,window_9m
17-176420,NAME:angers loire metropole,NAME_FALLBACK,2017-12-15,2017-12-15,2021-12-15,2026-07-13,35,35125,DIGITAL_ICT,True,48.0,True,0,102.89093298291722,,,,window_9m
17-170059,SIRET:18440135400057,RAW_SIRET,2017-12-03,2018-02-28,2021-02-28,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,0,103.28515111695138,,,,window_9m
17-176560,NAME:sdis de la mayenne,NAME_FALLBACK,2017-12-17,2018-03-29,2022-03-29,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,True,0,102.82522996057818,,,,window_9m
17-171316,SIRET:23440003400026,RAW_SIRET,2017-12-07,2018-05-02,2022-05-02,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,45.565045992115635,21-126684,0.4538611287344918,POTENTIAL,window_9m
17-181551,NAME:departement de la sarthe,NAME_FALLBACK,2017-12-22,2017-12-22,2021-12-22,2026-07-13,35,35100,DIGITAL_ICT,True,48.0,True,0,102.66097240473061,,,,window_9m
17-170763,NAME:ville de la roche sur yon,NAME_FALLBACK,2017-12-04,2017-12-04,2018-06-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.340341655716163,18-82638,0.4244999310519996,MEDIUM,window_9m
17-175897,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2017-12-15,2017-12-15,2018-06-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,102.89093298291722,,,,window_9m
17-177418,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-12-20,2017-12-20,2020-12-20,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,102.72667542706965,,,,window_9m
17-179112,NAME:nantes metropole,NAME_FALLBACK,2017-12-22,2017-12-22,2021-12-22,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,44.612352168199735,21-122032,0.5170772211991614,HIGH,window_9m
17-174282,NAME:inserm,NAME_FALLBACK,2017-12-14,2017-12-14,2020-12-14,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,0,102.92378449408673,,,,window_9m
17-174760,NAME:sdis 44,NAME_FALLBACK,2017-12-14,2018-07-26,2022-07-26,2026-07-13,35,35110,DIGITAL_ICT,True,48.0,True,0,102.92378449408673,,,,window_9m
17-173663,NAME:nantes metropole,NAME_FALLBACK,2017-12-16,2017-12-16,2021-12-16,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,46.28777923784494,21-143183,0.5693335250603528,HIGH,window_9m
17-172856,NAME:mairie de saint-viaud,NAME_FALLBACK,2017-12-08,2017-12-08,2018-12-08,2026-07-13,45,45000,DIGITAL_ICT,True,12.0,True,0,103.12089356110381,,,,window_9m
17-178366,NAME:angers loire developpement,NAME_FALLBACK,2017-12-19,2017-12-19,2018-06-19,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,102.75952693823916,,,,window_9m
17-178496,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-12-21,2017-12-21,2020-12-21,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,102.69382391590013,,,,window_9m
18-6138,NAME:sdis 44,NAME_FALLBACK,2018-01-17,2018-06-02,2022-06-02,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,49.96714848883048,22-39410,0.8906468097532487,POTENTIAL,window_9m
18-8615,NAME:gcs esante pays de la loire,NAME_FALLBACK,2018-01-20,2018-06-08,2022-06-08,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,0,101.70827858081472,,,,window_9m
18-9145,SIRET:22850001300658,RAW_SIRET,2018-01-21,2018-05-27,2020-05-27,2026-07-13,30,30121,DIGITAL_ICT,True,24.0,True,1,28.28515111695138,20-70265,0.35413502834855526,POTENTIAL,window_9m
18-9170,NAME:communaute communes la chataigneraie,NAME_FALLBACK,2018-01-24,2018-08-01,2022-08-01,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,101.57687253613666,,,,window_9m
18-12557,NAME:la cite des congres de nantes,NAME_FALLBACK,2018-01-28,2018-01-28,2021-01-28,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,101.4454664914586,,,,window_9m
18-12119,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-01-28,2018-05-25,2022-05-25,2026-07-13,72,72312,DIGITAL_ICT,True,48.0,True,1,52.6281208935611,22-84327,0.3600540356612296,POTENTIAL,window_9m
18-4239,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,2018-01-14,2018-03-31,2022-03-31,2026-07-13,35,35261,DIGITAL_ICT,True,48.0,True,0,101.9053876478318,,,,window_9m
18-9081,NAME:communaute communes la chataigneraie,NAME_FALLBACK,2018-01-21,2018-06-21,2020-06-21,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,101.67542706964521,,,,window_9m
18-8070,NAME:angers loire metropole,NAME_FALLBACK,2018-01-18,2018-01-18,2022-01-18,2026-07-13,72,72421,DIGITAL_ICT,True,48.0,True,1,48.62023653088042,22-15069,0.37976387350531476,MEDIUM,window_9m
18-10415,NAME:universite de nantes,NAME_FALLBACK,2018-01-23,2018-04-26,2022-04-26,2026-07-13,35,35113,DIGITAL_ICT,True,48.0,True,0,101.60972404730617,,,,window_9m
18-13131,NAME:cte de communes d erdre et gesvres,NAME_FALLBACK,2018-01-29,2018-01-29,2022-01-29,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,101.41261498028909,,,,window_9m
18-13243,NAME:universite d angers,NAME_FALLBACK,2018-01-29,2018-09-24,2022-09-24,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,55.65045992115637,22-125236,0.33543729011534534,MEDIUM,window_9m
18-8280,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,2018-01-20,2018-06-15,2022-06-15,2026-07-13,48,48822,DIGITAL_ICT,True,48.0,True,1,49.40867279894875,22-31357,0.42022730205783576,MEDIUM,window_9m
18-11225,NAME:nantes metropole,NAME_FALLBACK,2018-01-27,2018-01-27,2022-01-27,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,55.19053876478318,22-118191,0.5223905998817742,POTENTIAL,window_9m
18-8879,NAME:gie sesam vitale,NAME_FALLBACK,2018-01-21,2019-03-03,2023-03-03,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,1,58.40998685939553,22-159813,0.6820245777949887,HIGH,window_9m
18-6802,NAME:ville de sable sur sarthe,NAME_FALLBACK,2018-01-16,2018-01-16,2018-07-16,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,101.83968462549278,,,,window_9m
18-6884,NAME:chu de nantes,NAME_FALLBACK,2018-01-16,2018-01-16,2022-01-16,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,0,101.83968462549278,,,,window_9m
18-14043,NAME:uniha gcs,NAME_FALLBACK,2018-01-30,2018-01-30,2022-01-30,2026-07-13,72,72512,DIGITAL_ICT,True,48.0,True,0,101.37976346911958,,,,window_9m
18-265,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-01-02,2018-09-04,2021-09-04,2026-07-13,32,32354,DIGITAL_ICT,True,36.0,True,0,102.29960578186596,,,,window_9m
18-2518,NAME:chu de nantes,NAME_FALLBACK,2018-01-09,2018-01-09,2022-01-09,2026-07-13,72,72311,DIGITAL_ICT,True,48.0,True,0,102.06964520367937,,,,window_9m
18-546,NAME:angers loire metropole,NAME_FALLBACK,2018-01-05,2018-05-17,2022-05-17,2026-07-13,48,48321,DIGITAL_ICT,True,48.0,True,0,102.20105124835743,,,,window_9m
18-12739,NAME:la cite des congres de nantes,NAME_FALLBACK,2018-01-26,2018-01-26,2022-01-26,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,47.66754270696452,22-7823,0.341180187476889,MEDIUM,window_9m
18-14065,SIRET:22850001300658,RAW_SIRET,2018-02-01,2018-08-23,2020-08-23,2026-07-13,30,30125,DIGITAL_ICT,True,24.0,True,0,101.31406044678056,,,,window_9m
18-21470,SIRET:21530097100011,RAW_SIRET,2018-02-15,2018-06-28,2021-06-28,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,100.85413929040736,,,,window_9m
18-26455,NAME:universite de rennes 1,NAME_FALLBACK,2018-02-25,2018-06-20,2020-06-20,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,0,100.52562417871222,,,,window_9m
18-27476,SIRET:19490970100303,RAW_SIRET,2018-02-28,2018-06-20,2021-06-20,2026-07-13,32,32415,DIGITAL_ICT,True,36.0,True,0,100.42706964520367,,,,window_9m
18-15680,NAME:commune de saint-nazaire,NAME_FALLBACK,2018-02-07,2018-02-07,2022-02-07,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,0,101.11695137976346,,,,window_9m
18-18447,NAME:nantes metropole,NAME_FALLBACK,2018-02-09,2018-02-09,2018-08-09,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.19710906701708278,18-21811,0.5227490870547755,HIGH,window_9m
18-14081,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2018-02-02,2018-04-14,2022-04-14,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,101.28120893561103,,,,window_9m
18-20656,NAME:nantes metropole,NAME_FALLBACK,2018-02-13,2018-02-13,2018-08-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.5374507227332455,18-122376,0.4020568714268093,POTENTIAL,window_9m
18-21245,NAME:departement de la sarthe,NAME_FALLBACK,2018-02-14,2018-02-14,2022-02-14,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,45.367936925098554,21-156574,0.3649743652261305,MEDIUM,window_9m
18-21831,NAME:gie des epl de vendee,NAME_FALLBACK,2018-02-15,2018-02-15,2022-02-15,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,45.039421813403415,21-152380,0.3543776070226478,MEDIUM,window_9m
18-22059,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2018-02-15,2018-02-15,2018-08-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,100.85413929040736,,,,window_9m
18-26430,NAME:gie sesam vitale,NAME_FALLBACK,2018-02-25,2019-02-08,2023-02-08,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,50.98554533508541,22-74813,0.5277152176478672,POTENTIAL,window_9m
18-26406,NAME:mancelle d habitation,NAME_FALLBACK,2018-02-24,2019-08-30,2022-08-30,2026-07-13,71,71200,DIGITAL_ICT,True,36.0,True,0,100.55847568988173,,,,window_9m
18-16076,NAME:ville d avrille,NAME_FALLBACK,2018-02-02,2018-02-02,2021-02-02,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,101.28120893561103,,,,window_9m
18-17596,NAME:communaute urbaine d alencon,NAME_FALLBACK,2018-02-07,2018-02-07,2018-08-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,101.11695137976346,,,,window_9m
18-27688,NAME:ville d angers,NAME_FALLBACK,2018-02-27,2018-02-27,2022-02-27,2026-07-13,48,48952,DIGITAL_ICT,True,48.0,True,1,39.19185282522996,21-75719,0.40898625114899895,MEDIUM,window_9m
18-28408,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-02-28,2018-10-29,2019-04-29,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,14.750328515111695,19-79409,0.3406667959702077,POTENTIAL,window_9m
18-22345,NAME:uniha gcs,NAME_FALLBACK,2018-02-17,2018-02-17,2022-02-17,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,0,100.78843626806834,,,,window_9m
18-26654,SIRET:13001855900018,RAW_SIRET,2018-02-25,2019-07-20,2022-07-20,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,100.52562417871222,,,,window_9m
18-26824,SIRET:23440003400026,RAW_SIRET,2018-02-25,2018-09-06,2022-09-06,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,59.0670170827858,23-12419,0.7245947054956262,HIGH,window_9m
18-17886,NAME:departement de la vendee,NAME_FALLBACK,2018-02-07,2018-06-06,2022-06-06,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,0,101.11695137976346,,,,window_9m
18-20647,NAME:semitan mandataire de la cun,NAME_FALLBACK,2018-02-13,2018-02-13,2021-02-13,2026-07-13,32,32571,DIGITAL_ICT,True,36.0,True,0,100.91984231274638,,,,window_9m
18-21811,NAME:nantes metropole,NAME_FALLBACK,2018-02-15,2018-02-15,2018-08-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,6.471747700394218,18-122376,0.37053661052113246,POTENTIAL,window_9m
18-25585,NAME:angers loire metropole,NAME_FALLBACK,2018-02-22,2018-02-22,2021-02-22,2026-07-13,32,32412,DIGITAL_ICT,True,36.0,True,0,100.62417871222077,,,,window_9m
18-18602,NAME:universite de nantes,NAME_FALLBACK,2018-02-09,2018-06-17,2022-06-17,2026-07-13,72,72224,DIGITAL_ICT,True,48.0,True,0,101.05124835742444,,,,window_9m
18-22305,NAME:uniha gcs,NAME_FALLBACK,2018-02-17,2018-02-17,2022-02-17,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,0,100.78843626806834,,,,window_9m
18-18750,NAME:comsopgn,NAME_FALLBACK,2018-02-08,2018-02-08,2021-02-08,2026-07-13,32,32351,DIGITAL_ICT,True,36.0,True,0,101.08409986859395,,,,window_9m
18-19126,NAME:la cite des congres de nantes,NAME_FALLBACK,2018-02-09,2018-02-09,2022-02-09,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,0,101.05124835742444,,,,window_9m
18-41400,NAME:mairie de coueron,NAME_FALLBACK,2018-03-26,2018-03-26,2018-09-26,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,8.83705650459921,18-177907,0.61243393196087,HIGH,window_9m
18-44171,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2018-03-30,2018-03-30,2018-09-30,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,99.44152431011827,,,,window_9m
18-30674,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2018-03-07,2018-08-10,2020-08-10,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,100.19710906701708,,,,window_9m
18-29375,NAME:commune de reze,NAME_FALLBACK,2018-03-01,2018-03-01,2021-03-01,2026-07-13,71,71631,DIGITAL_ICT,True,36.0,True,0,100.39421813403416,,,,window_9m
18-36652,NAME:commune de saint-nazaire,NAME_FALLBACK,2018-03-20,2018-03-20,2022-03-20,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,99.77003942181341,,,,window_9m
18-40228,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2018-03-22,2018-06-18,2019-06-18,2026-07-13,45,45314,DIGITAL_ICT,True,12.0,True,0,99.70433639947437,,,,window_9m
18-44367,NAME:ville des sables d olonne,NAME_FALLBACK,2018-03-30,2018-03-30,2021-03-30,2026-07-13,32,32560,DIGITAL_ICT,True,36.0,True,0,99.44152431011827,,,,window_9m
18-37425,NAME:universite de nantes,NAME_FALLBACK,2018-03-18,2018-07-19,2022-07-19,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,60.34822601839684,23-40733,0.6195177073491933,HIGH,window_9m
18-40946,SIRET:20004248900019,RAW_SIRET,2018-03-25,2018-07-25,2021-07-25,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,0,99.60578186596584,,,,window_9m
18-39750,NAME:mayenne tres haut debit,NAME_FALLBACK,2018-03-28,2018-03-28,2021-03-28,2026-07-13,71,71316,DIGITAL_ICT,True,36.0,True,0,99.50722733245729,,,,window_9m
18-41617,NAME:universite du maine,NAME_FALLBACK,2018-03-28,2018-09-27,2020-09-27,2026-07-13,30,30237,DIGITAL_ICT,True,24.0,True,0,99.50722733245729,,,,window_9m
18-42613,SIRET:22850001300658,RAW_SIRET,2018-03-29,2018-08-01,2022-08-01,2026-07-13,72,72413,DIGITAL_ICT,True,48.0,True,1,48.39027595269382,22-51860,0.7504037903284,HIGH,window_9m
18-38591,NAME:commune de saint-nazaire,NAME_FALLBACK,2018-03-21,2018-03-21,2022-03-21,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,99.73718791064388,,,,window_9m
18-41248,NAME:commune de saint-nazaire,NAME_FALLBACK,2018-03-30,2018-03-30,2022-03-30,2026-07-13,48,48931,DIGITAL_ICT,True,48.0,True,0,99.44152431011827,,,,window_9m
18-28651,NAME:nantes metropole,NAME_FALLBACK,2018-03-03,2018-03-03,2022-03-03,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,48.52168199737188,22-39891,0.5267758264472444,POTENTIAL,window_9m
18-37028,NAME:nantes metropole,NAME_FALLBACK,2018-03-21,2018-08-16,2021-08-16,2026-07-13,32,32418,DIGITAL_ICT,True,36.0,True,1,36.826544021024965,21-48340,0.3390725987973564,POTENTIAL,window_9m
18-29896,NAME:cnieg,NAME_FALLBACK,2018-03-02,2018-03-02,2022-03-02,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,0,100.36136662286465,,,,window_9m
18-32739,NAME:commune de la baule,NAME_FALLBACK,2018-03-08,2018-03-08,2021-03-08,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,100.16425755584757,,,,window_9m
18-40625,NAME:angers loire metropole,NAME_FALLBACK,2018-03-23,2018-03-23,2021-03-23,2026-07-13,32,32352,DIGITAL_ICT,True,36.0,True,0,99.67148488830486,,,,window_9m
18-35370,NAME:nantes metropole,NAME_FALLBACK,2018-03-14,2018-03-14,2018-09-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,3.54796320630749,18-90097,0.4114364609325278,MEDIUM,window_9m
18-38970,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2018-03-21,2018-03-21,2018-09-21,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,12.12220762155059,19-46291,0.39659419920980216,POTENTIAL,window_9m
18-29333,NAME:comm comm de doue la fontaine,NAME_FALLBACK,2018-03-01,2018-03-01,2018-09-01,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,100.39421813403416,,,,window_9m
18-34097,NAME:commune de reze,NAME_FALLBACK,2018-03-12,2018-03-12,2021-03-12,2026-07-13,71,71631,DIGITAL_ICT,True,36.0,True,0,100.03285151116951,,,,window_9m
18-35949,NAME:comsopgn,NAME_FALLBACK,2018-03-15,2018-03-15,2021-03-15,2026-07-13,32,32351,DIGITAL_ICT,True,36.0,True,0,99.93429697766098,,,,window_9m
18-31687,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2018-03-08,2018-09-06,2022-09-06,2026-07-13,48,48900,DIGITAL_ICT,True,48.0,True,1,47.43758212877792,22-25102,0.4381126883325161,MEDIUM,window_9m
18-38978,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2018-03-21,2018-03-21,2018-09-21,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,12.12220762155059,19-46291,0.3674641399125454,POTENTIAL,window_9m
18-43156,NAME:ch le mans,NAME_FALLBACK,2018-03-30,2018-11-21,2022-11-21,2026-07-13,79,79540,DIGITAL_ICT,True,48.0,True,0,99.44152431011827,,,,window_9m
18-43533,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2018-03-30,2018-03-30,2018-09-30,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,99.44152431011827,,,,window_9m
