pair_group,source_notice_id,target_notice_id,source_buyer_key,target_buyer_key,source_cpv_clean,target_cpv_clean,same_buyer_key,same_cpv_clean,same_cpv_division,word_tfidf_cosine,char_ngram_cosine,token_jaccard,key_term_overlap,pipeline_s_text,composite_score,n_candidates_for_source,top1_top2_margin
same_notice_family,16-143914,17-115580,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,50700000,50700000,True,True,True,0.010591600857623649,0.0713094941906172,0.075,0.2,,,,
same_notice_family,21-45054,21-104006,NAME:ca les sables d olonne agglomeration,NAME:ca les sables d olonne agglomeration,50324200,50324200,True,True,True,1.0,0.9999999999999993,1.0,1.0,,,,
same_notice_family,24-60252,24-72692,SIRET:22440002800011,SIRET:22440002800011,79540000,79540000,True,True,True,1.0000000000000002,0.9999999999999998,1.0,,1.0,0.5999627682873412,2.0,0.371067696124385
same_notice_family,23-53455,23-136795,NAME:chu de nantes,NAME:chu de nantes,38000000,38000000,True,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,24-80391,25-70770,SIRET:20001492600030,NAME:territoire d energie loire-atlantique,45231400,45231400,False,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,19-120368,20-14900,SIRET:24530035500030,SIRET:24530035500030,90500000,90500000,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,21-158932,22-35102,NAME:ville du mans,SIRET:21720181300011,79952100,79952100,False,True,True,1.0,1.0000000000000004,1.0,1.0,,,,
same_notice_family,22-38120,22-96703,NAME:ville de bouguenais,NAME:ville de bouguenais,60100000,60100000,True,True,True,0.9999999999999999,1.0000000000000002,1.0,1.0,,,,
same_notice_family,15-87939,15-128422,NAME:ville de carquefou,NAME:ville de carquefou,,,True,False,False,0.9999999999999999,1.0000000000000004,1.0,1.0,,,,
same_notice_family,18-55855,18-165615,NAME:communaute de communes de sable,NAME:communaute de communes de sable,71222000,71222000,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,19-174806,16-129917,NAME:ville de noirmoutier,NAME:ville de noirmoutier,,,True,False,False,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,15-113546,15-133927,NAME:d d t m de la vendee,NAME:d d t m de la vendee,,,True,False,False,1.0000000000000004,1.0000000000000004,1.0,1.0,,,,
same_notice_family,23-126745,23-164846,NAME:cmar pays de loire,NAME:cmar pays de loire,,,True,False,False,0.9999999999999997,0.9999999999999998,1.0,1.0,,,,
same_notice_family,19-116511,19-164338,NAME:chu de nantes,NAME:chu de nantes,39713100,39713100,True,True,True,1.0,0.9999999999999997,1.0,1.0,,,,
same_notice_family,23-58783,23-67459,SIRET:20007187600086,SIRET:20007187600086,45112450,45112450,True,True,True,0.6101744280744713,0.733138768675007,0.5384615384615384,0.0,,,,
same_notice_family,23-168233,24-40281,SIRET:21720003900014,NAME:commune d allonnes,55243000,55243000,False,True,True,0.9999999999999999,1.0000000000000004,1.0,1.0,,,,
same_notice_family,25-34432,26-46864,NAME:departement de la vendee,NAME:departement de la vendee,79822500,79822500,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,17-5474,17-33956,NAME:ch le mans,NAME:ch le mans,33140000,33140000,True,True,True,1.0000000000000004,1.0000000000000004,1.0,1.0,,,,
same_notice_family,19-102405,19-132306,NAME:commune de pruille le chetif,NAME:commune de pruille le chetif,45210000,45210000,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,20-22708,20-76415,NAME:cci de maine et loire,NAME:cci de maine et loire,79212300,79212300,True,True,True,1.0000000000000002,0.9999999999999999,1.0,1.0,,,,
same_notice_family,22-136275,22-160414,NAME:bretagne porte de loire communaute,NAME:bretagne porte de loire communaute,71241000,71241000,True,True,True,0.4014915297454317,0.586396006921935,0.42857142857142855,0.6666666666666666,,,,
same_notice_family,24-47116,24-142316,SIRET:22850001300658,NAME:departement de la vendee,18110000,18110000,False,True,True,1.0,0.9999999999999994,1.0,1.0,,,,
same_notice_family,24-98980,24-109103,NAME:service juridique et marches,NAME:maitre d ouvrage mairie d indre - adresse avenue de la loire - 44610 indre mandataire agissant au nom et pour le compte du maitre d ouvrage nantes metropole amenagement adresse 2 avenue carnot - bp 50906 44009 nantes cedex 1,45000000,,False,False,False,0.4765477958233098,0.6586614750872029,0.42105263157894735,0.3333333333333333,,,,
same_notice_family,19-129082,19-167080,NAME:mairie de bauge en anjou,NAME:mairie de bauge en anjou,71410000,71410000,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,21-62492,21-115638,NAME:dragages ports,NAME:dragages ports,44810000,44810000,True,True,True,1.0000000000000002,1.0000000000000002,1.0,1.0,,,,
same_notice_family,23-34070,23-142108,SIRET:13000222300027,SIRET:13000222300027,33000000,33000000,True,True,True,0.9999999999999999,0.9999999999999996,1.0,1.0,,,,
same_notice_family,24-78682,24-77925,SIRET:19442312500021,SIRET:19442312500021,80000000,80000000,True,True,True,1.0000000000000002,0.9999999999999996,1.0,1.0,,,,
same_notice_family,24-142410,25-96028,NAME:le mans metropole,NAME:le mans metropole,39130000,39130000,True,True,True,1.0,0.9999999999999997,1.0,1.0,,,,
same_notice_family,15-185679,15-183536,NAME:agrocampus ouest,NAME:agrocampus ouest,90910000,90910000,True,True,True,0.9517567695363904,0.9065510755295222,0.8947368421052632,0.8571428571428571,,,,
same_notice_family,16-177000,17-137580,NAME:gpt cooperation sanitaire biologie 85,NAME:gpt cooperation sanitaire biologie 85,33696500,33696500,True,True,True,1.0000000000000002,1.0000000000000002,1.0,1.0,,,,
same_notice_family,22-160848,23-70030,SIRET:24720013200014,SIRET:24720013200014,45233140,45233140,True,True,True,1.0,1.0000000000000002,1.0,,,,,
same_notice_family,20-47774,20-79092,NAME:mauges communaute,NAME:mauges communaute,,90500000,True,False,False,0.00457895179172415,0.05596033766639279,0.07692307692307693,0.0,,,,
same_notice_family,15-31716,15-97895,NAME:ville de saumur,NAME:ville de saumur,,,True,False,False,0.9999999999999999,0.9999999999999996,1.0,1.0,,,,
same_notice_family,16-8464,16-2492,NAME:oniris,NAME:oniris,,,True,False,False,0.9635485108292571,0.9168737619715396,0.8888888888888888,0.6666666666666666,,,,
same_notice_family,18-29079,18-78426,NAME:ch le mans,NAME:ch le mans,45000000,45000000,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,20-149312,21-101457,SIRET:86080007700098,SIRET:86080007700098,45214200,45214200,True,True,True,1.0000000000000002,0.9999999999999999,1.0,1.0,,,,
same_notice_family,20-116047,20-159131,SIRET:20007272600017,NAME:cte de cnes chateaubriant-derval,90500000,90500000,False,True,True,0.9071615171160794,0.9160979063708479,0.75,0.8,,,,
same_notice_family,20-125567,21-36974,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,48800000,48800000,True,True,True,1.0,1.0000000000000004,1.0,,,,,
same_notice_family,21-41175,21-95910,NAME:chu de nantes,NAME:chu de nantes,79421000,79421000,True,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,19-161024,20-60393,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,45210000,45223210,True,False,True,1.0000000000000002,0.9999999999999998,1.0,1.0,,,,
same_notice_family,21-28617,21-107685,SIRET:27490003400019,SIRET:27490003400019,71200000,71200000,True,True,True,1.0000000000000002,0.9975573765037068,1.0,1.0,,,,
same_notice_family,21-148226,22-53181,NAME:sembreizh,NAME:sembreizh,45210000,45210000,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,17-60153,17-111844,NAME:spm ddtm44,SIRET:13000831100016,71400000,71400000,False,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,24-46277,24-139603,SIRET:25450200800033,SIRET:25450200800058,77310000,77310000,False,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,20-26968,20-17173,NAME:comm comm de doue la fontaine,NAME:comm comm de doue la fontaine,,,True,False,False,1.0,0.9999999999999997,1.0,1.0,,,,
same_notice_family,20-47119,20-38586,NAME:nantes metropole,NAME:nantes metropole,,45233140,True,False,False,0.9874191955159903,0.9271822178597826,0.9375,0.6666666666666666,,,,
same_notice_family,18-25548,18-80486,NAME:carene,NAME:carene,90000000,90000000,True,True,True,0.9318105172474913,0.9595877153850553,0.8235294117647058,0.8333333333333334,,,,
same_notice_family,16-2255,16-26808,SIRET:23440003400026,SIRET:23440003400026,39162100,39162100,True,True,True,0.9506973344629625,0.9579540653002507,0.9473684210526315,1.0,,,,
same_notice_family,19-91458,19-91490,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,33651600,33651600,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,20-70716,20-70697,SIRET:23440003400026,SIRET:23440003400026,79212200,79212200,True,True,True,1.0,0.996597570556409,0.92,1.0,,,,
same_notice_family,20-40899,20-36877,NAME:ca saumur val de loire,NAME:ca saumur val de loire,45210000,45210000,True,True,True,1.0,1.0000000000000002,1.0,1.0,,,,
same_notice_family,24-22666,24-85503,SIRET:19490970100303,SIRET:19490970100303,45210000,45210000,True,True,True,0.9739976843247972,0.9607408379787358,0.75,0.6666666666666666,,,,
same_notice_family,23-135794,23-136991,NAME:ville de nantes,NAME:ville de nantes,66515200,66515200,True,True,True,0.9999999999999998,1.0000000000000009,1.0,1.0,,,,
same_notice_family,23-126303,23-165475,SIRET:79924570900016,SIRET:79924570900016,32323500,32570000,True,False,True,0.9500814113024756,0.9293539538462591,0.95,0.75,,,,
same_notice_family,17-148194,17-157249,NAME:nantes metropole,NAME:nantes metropole,,,True,False,False,0.3695977678539192,0.5311485510949158,0.34375,0.3333333333333333,,,,
same_notice_family,20-39609,20-48180,NAME:nantes metropole,NAME:nantes metropole,,,True,False,False,0.9913570877258254,0.9403670435388672,0.95,0.6666666666666666,,,,
same_notice_family,24-31526,24-45096,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,45246200,45246200,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,22-92200,22-127919,SIRET:22530001100015,SIRET:22530001100015,44423400,44423400,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,18-9854,18-104770,NAME:ademe,NAME:ademe,73200000,73200000,True,True,True,0.9999999999999999,0.9999999999999996,1.0,1.0,,,,
same_notice_family,25-122033,26-19643,NAME:petr pays vallee du loir,NAME:petr pays vallee du loir,71410000,71410000,True,True,True,1.0,1.0000000000000004,1.0,1.0,,,,
same_notice_family,25-27502,25-42951,SIRET:24440040400129,SIRET:24440040400129,90921000,90921000,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,18-39203,18-90673,NAME:vendee eau,NAME:vendee eau,45112500,45112500,True,True,True,0.9999999999999999,0.9999999999999996,1.0,1.0,,,,
same_notice_family,19-177077,19-166262,NAME:ville d alencon,NAME:ville d alencon,71315100,,True,False,False,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,17-96617,18-5505,NAME:ville de cholet,NAME:ville de cholet,31625200,31625200,True,True,True,0.9999999999999996,0.9999999999999996,1.0,1.0,,,,
same_notice_family,22-170243,23-180130,SIRET:26490670200016,SIRET:26490670200016,45215100,45215100,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,18-143701,19-33262,NAME:energelog du pole sante pays olonnes,NAME:energelog du pole sante pays olonnes,79710000,79710000,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,23-49699,23-165332,NAME:cci nantes saint-nazaire,NAME:cci nantes saint-nazaire,79212300,79212300,True,True,True,1.0,1.0000000000000002,1.0,,,,,
same_notice_family,23-58333,23-114558,NAME:creps des pays de la loire,NAME:creps des pays de la loire,79311100,79311100,True,True,True,0.9999999999999999,0.9999999999999997,1.0,1.0,,,,
same_notice_family,16-118057,17-20812,NAME:conseil general de loire-atlantique,NAME:conseil departemental loire-atlantique,30200000,30200000,False,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,25-73467,25-84197,NAME:shema - au nom et pour le compte de roval,NAME:shema - au nom et pour le compte de roval,45453100,,True,False,False,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,19-80069,19-146751,NAME:commune yvre l eveque,NAME:commune yvre l eveque,,,True,False,False,0.9999999999999999,0.9999999999999998,1.0,1.0,,,,
same_notice_family,19-6011,19-56848,NAME:ch le mans,NAME:ch le mans,71300000,71300000,True,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,19-152227,20-78504,SIRET:21720181300011,SIRET:21720181300011,72600000,72600000,True,True,True,1.0000000000000004,1.0000000000000002,1.0,1.0,,,,
same_notice_family,22-106546,22-121558,NAME:gip resah,NAME:gip resah,48000000,48000000,True,True,True,0.9080156873497743,0.8874765373243562,0.7407407407407407,0.875,,,,
same_notice_family,17-46307,17-85273,NAME:commune olonne sur mer,NAME:commune olonne sur mer,45233120,45233120,True,True,True,0.9999999999999999,1.0000000000000004,1.0,1.0,,,,
same_notice_family,25-71346,25-83953,NAME:le mans metropole,NAME:le mans metropole,45110000,45110000,True,True,True,1.0,0.9999999999999996,1.0,1.0,,,,
same_notice_family,22-51243,22-59608,SIRET:21720255500017,SIRET:21720255500017,45210000,45210000,True,True,True,1.0,0.9999999999999994,1.0,1.0,,,,
same_notice_family,23-7644,23-39519,SIRET:25850296200040,SIRET:25850296200040,45233142,45233142,True,True,True,1.0,0.9999999999999999,1.0,,,,,
same_notice_family,23-49183,23-72962,NAME:chu de nantes,NAME:chu de nantes,33700000,33700000,True,True,True,1.0000000000000004,0.9999999999999998,1.0,1.0,,,,
same_notice_family,23-128625,23-151537,NAME:commune de saint jean de monts,NAME:commune de saint jean de monts,,,True,False,False,1.0000000000000002,1.0000000000000009,1.0,1.0,,,,
same_notice_family,21-30033,21-115249,NAME:ch le mans,NAME:ch le mans,90513000,90513000,True,True,True,1.0,1.0000000000000004,1.0,1.0,,,,
same_notice_family,22-54104,22-56588,NAME:angers loire metropole,NAME:angers loire metropole,71300000,71300000,True,True,True,0.9999999999999999,1.0000000000000002,1.0,1.0,,,,
same_notice_family,21-71199,21-143184,NAME:comm comm de doue la fontaine,NAME:comm comm de doue la fontaine,,,True,False,False,1.0,1.0000000000000002,1.0,1.0,,,,
same_notice_family,25-124955,26-2663,NAME:ville de saint nazaire,NAME:ville de saint nazaire,51121000,51121000,True,True,True,0.9999999999999998,0.9999999999999999,1.0,1.0,,,,
same_notice_family,22-65976,22-81641,SIRET:26720016000013,SIRET:26720016000013,45261210,,True,False,False,1.0000000000000002,1.0000000000000002,1.0,1.0,,,,
same_notice_family,16-181120,16-175983,NAME:nantes metropole,NAME:nantes metropole,34928400,34928400,True,True,True,0.9566594160593451,0.7629990972917687,0.8,0.75,,,,
same_notice_family,24-9073,24-56437,SIRET:20005359300014,SIRET:20005359300014,50531100,50531100,True,True,True,0.9999999999999999,0.9999999999999998,1.0,,,,,
same_notice_family,24-11824,24-76735,SIRET:31468496000045,SIRET:31468496000045,45233140,45233140,True,True,True,1.0000000000000002,1.0000000000000013,1.0,1.0,,,,
same_notice_family,19-90688,21-40242,NAME:communaute de communes baugeois vallee,NAME:communaute de communes baugeois vallee,41110000,65111000,True,False,False,0.21093453610243632,0.3690589046342264,0.20833333333333334,0.2727272727272727,,,,
same_notice_family,20-94933,20-131323,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,34144430,34144430,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,18-107766,18-180998,NAME:chu de nantes,NAME:chu de nantes,50700000,50700000,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,19-146158,20-16819,NAME:universite d angers,NAME:universite d angers,45000000,45000000,True,True,True,0.9999999999999996,1.0000000000000009,1.0,1.0,,,,
same_notice_family,25-13546,26-27356,SIRET:21490007800012,SIRET:21490007800012,45210000,45210000,True,True,True,0.9999999999999998,1.0,1.0,1.0,,,,
same_notice_family,17-24853,17-26904,NAME:conservatoire du littoral,NAME:conservatoire du littoral,71300000,71300000,True,True,True,1.0,1.0000000000000004,1.0,1.0,,,,
same_notice_family,19-75283,20-9605,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,79634000,79634000,True,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,15-66546,15-112217,NAME:nantes metropole,NAME:nantes metropole,,,True,False,False,1.0,1.0000000000000002,1.0,1.0,,,,
same_notice_family,19-153680,20-89784,NAME:ville de cholet,NAME:ville de cholet,55523100,55521200,True,False,True,1.0000000000000004,1.0,1.0,1.0,,,,
same_notice_family,22-44091,22-112884,NAME:cci nantes saint-nazaire,NAME:cci nantes saint-nazaire,50610000,50610000,True,True,True,0.9999999999999997,1.0000000000000009,1.0,1.0,,,,
same_notice_family,22-135661,23-48068,NAME:nantes metropole,NAME:nantes metropole,44211100,44211100,True,True,True,0.9543404573004833,0.9270703074337967,0.9444444444444444,0.75,,,,
same_notice_family,22-69924,22-117340,NAME:universite de nantes,NAME:universite de nantes,,,True,False,False,0.9999999999999999,0.9999999999999997,1.0,1.0,,,,
same_notice_family,22-42235,22-132524,SIRET:22440002800011,SIRET:22440002800011,60100000,60100000,True,True,True,1.0000000000000002,0.9999999999999998,1.0,1.0,,,,
same_notice_family,20-126200,21-25908,NAME:ca quimperle communaute,NAME:ca quimperle communaute,90490000,90490000,True,True,True,1.0000000000000002,0.9999999999999999,1.0,1.0,,,,
same_notice_family,16-137618,17-18240,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,32523000,32523000,True,True,True,0.9705991205485415,0.8607923293618623,0.8333333333333334,0.5,,,,
same_notice_family,21-10882,21-119004,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,45450000,45450000,True,True,True,1.0,1.0000000000000007,1.0,1.0,,,,
same_notice_family,22-60108,22-114970,SIRET:21350051500019,SIRET:21350051500019,44316000,44316000,True,True,True,0.9999999999999998,0.9999999999999996,1.0,,,,,
same_notice_family,19-98490,20-2136,NAME:universite du maine,NAME:universite du maine,38600000,38600000,True,True,True,1.0,1.0,1.0,,,,,
same_notice_family,17-146547,18-2915,NAME:commune de saint jean de monts,NAME:commune de saint jean de monts,15800000,,True,False,False,1.0000000000000004,1.0000000000000002,1.0,1.0,,,,
same_notice_family,17-180706,18-57548,NAME:universite de nantes,NAME:universite de nantes,,,True,False,False,1.0000000000000002,1.0000000000000002,1.0,1.0,,,,
same_notice_family,23-10253,23-35389,NAME:ville de la roche sur yon,NAME:ville de la roche sur yon,71241000,71241000,True,True,True,0.9842699682503747,0.8783019100594143,0.875,0.0,,,,
same_notice_family,25-123541,25-135263,SIRET:77560485300041,SIRET:77560485300041,85111820,85111820,True,True,True,0.9999999999999999,0.9999999999999994,1.0,1.0,,,,
same_notice_family,22-40924,22-118810,SIRET:22850001300658,SIRET:22850001300658,60130000,60130000,True,True,True,1.0,0.9999999999999993,1.0,1.0,,,,
same_notice_family,20-73050,20-73049,SIRET:24440061000055,SIRET:24440061000055,45212212,45212212,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,18-24239,18-86987,NAME:nantes metropole,NAME:nantes metropole,79311000,79311000,True,True,True,1.0,1.000000000000001,1.0,1.0,,,,
same_notice_family,15-188804,16-8429,SIRET:18440128900022,SIRET:18440128900022,80530000,80530000,True,True,True,0.9657192007289335,0.9322118570873013,0.9444444444444444,0.8,,,,
same_notice_family,20-64285,20-138881,NAME:ville du mans,NAME:ville du mans,24962000,24962000,True,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,24-111882,25-77329,SIRET:21850128600015,SIRET:21850128600015,50721000,18100000,True,False,False,0.07216948964180198,0.12507976491772074,0.23529411764705882,0.1,,,,
same_notice_family,22-162095,23-2428,SIRET:22530001100015,SIRET:22530001100015,72268000,72268000,True,True,True,1.0,1.0000000000000007,1.0,1.0,,,,
same_notice_family,16-168871,16-170468,NAME:c s t b,NAME:c s t b,90910000,90910000,True,True,True,0.006839418256169121,0.019970367575451405,0.05263157894736842,0.0,,,,
same_notice_family,24-145315,25-130267,NAME:conseil departemental loire atlantique,NAME:conseil departemental loire atlantique,50700000,50700000,True,True,True,1.0000000000000002,1.0000000000000009,1.0,1.0,,,,
same_notice_family,25-136583,26-11959,SIRET:17440005100010,SIRET:17440005100010,44000000,44000000,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
same_notice_family,21-58750,21-57872,NAME:voies navigables de france,NAME:voies navigables de france,45112500,45112500,True,True,True,0.9999999999999999,1.0000000000000004,1.0,1.0,,,,
same_notice_family,17-147216,18-3325,NAME:loire ocean developpement,NAME:loire ocean developpement,45111290,45111291,True,False,True,0.9999999999999998,1.0000000000000004,1.0,1.0,,,,
same_notice_family,22-162645,23-35291,NAME:energelog du pole sante pays olonnes,NAME:energelog du pole sante pays olonnes,79710000,79710000,True,True,True,1.0,1.0000000000000002,1.0,1.0,,,,
same_notice_family,24-18943,24-93689,SIRET:44356638500011,SIRET:57172266900264,34330000,30192000,False,False,False,0.1095374942126473,0.19364971904551506,0.21875,0.0,,,,
same_notice_family,22-162762,23-12878,NAME:nantes metropole,NAME:nantes metropole,71241000,71241000,True,True,True,0.9942506735498152,0.9545884964456093,0.95,0.9,,,,
same_notice_family,17-96380,18-12851,NAME:metropole nantes metropole,NAME:metropole nantes metropole,60000000,60000000,True,True,True,1.0,1.0000000000000002,1.0,1.0,,,,
same_notice_family,19-178258,20-40604,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,90522400,90522400,True,True,True,1.0,0.9999999999999996,1.0,1.0,,,,
same_notice_family,24-136172,25-27919,NAME:le mans metropole,NAME:le mans metropole,85111820,85111820,True,True,True,0.9999999999999998,0.9999999999999993,1.0,1.0,,,,
same_notice_family,22-6961,22-72915,SIRET:21440190300155,SIRET:21440190300155,90460000,90460000,True,True,True,1.0,1.0000000000000004,1.0,1.0,,,,
same_notice_family,22-38732,22-82536,NAME:crous de nantes,NAME:crous de nantes,72500000,72500000,True,True,True,1.0000000000000002,1.0,1.0,1.0,,,,
same_notice_family,25-23513,25-53614,SIRET:21440162200011,SIRET:21440162200011,45454000,45454000,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,19-143366,20-36611,NAME:conseil general de la vendee,NAME:conseil general de la vendee,45112730,45112730,True,True,True,1.0,1.000000000000001,1.0,1.0,,,,
same_notice_family,20-35566,20-43063,NAME:mairie de suce sur erdre,NAME:mairie de suce sur erdre,45112730,45112730,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,19-153932,20-20627,NAME:ville d angers,NAME:ville d angers,50610000,50610000,True,True,True,0.9999999999999997,1.0000000000000002,1.0,1.0,,,,
same_notice_family,25-17108,25-33036,SIRET:52884815300029,SIRET:52884815300029,45000000,45223220,True,False,True,1.0000000000000002,0.9999999999999998,1.0,1.0,,,,
same_notice_family,19-99091,19-181828,SIRET:24720013200014,SIRET:24720013200014,34114000,34114000,True,True,True,0.9999999999999999,1.0000000000000002,1.0,1.0,,,,
same_notice_family,24-109864,25-27855,SIRET:17440005100010,SIRET:17440005100010,33000000,33000000,True,True,True,1.0,1.0000000000000007,1.0,1.0,,,,
same_notice_family,19-176592,21-39987,NAME:gie sesam vitale,NAME:gie sesam vitale,72000000,72000000,True,True,True,1.0,0.9999999999999994,1.0,,,,,
same_notice_family,25-99913,25-99887,NAME:departement de la vendee,NAME:departement de la vendee,45214220,45214220,True,True,True,0.9627803793656862,0.9837058558439463,0.9259259259259259,0.6666666666666666,,,,
same_notice_family,23-10650,23-45732,NAME:mairie de bouvron,NAME:mairie de bouvron,55523100,55523100,True,True,True,1.0000000000000002,1.0000000000000002,1.0,1.0,,,,
same_notice_family,24-83533,25-35864,SIRET:21850128600015,SIRET:21850128600015,72500000,66516400,True,False,False,0.10268363875642968,0.12693365302908266,0.21428571428571427,0.14285714285714285,,,,
same_notice_family,20-148013,20-152577,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,45262700,45262700,True,True,True,0.9225813790961681,0.895909904992676,0.9,0.5,,,,
same_notice_family,22-55032,22-68425,SIRET:22440002800011,SIRET:22440002800011,72268000,72268000,True,True,True,1.0000000000000002,1.0000000000000009,1.0,1.0,,,,
same_notice_family,19-601,19-15094,NAME:chu de nantes,NAME:chu de nantes,34928471,34928471,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,22-149190,23-1846,NAME:ch le mans,NAME:ch le mans,50000000,50000000,True,True,True,1.0,0.9999999999999997,1.0,1.0,,,,
same_notice_family,19-15391,19-69252,SIRET:22720002900014,SIRET:22720002900014,77211500,77211500,True,True,True,1.0,1.0000000000000004,1.0,1.0,,,,
same_notice_family,18-178355,18-170216,NAME:la roche-sur-yon agglomeration,NAME:la roche-sur-yon agglomeration,75310000,75310000,True,True,True,1.0000000000000002,0.9999999999999998,1.0,1.0,,,,
same_notice_family,21-128618,22-113554,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,45331000,45331000,True,True,True,0.9999999999999999,0.9999999999999996,1.0,1.0,,,,
same_notice_family,17-2162,17-67603,NAME:commune de saint-herblain,NAME:commune de saint-herblain,90911000,90911000,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,24-118414,24-118452,NAME:ville,NAME:ville,45262512,,True,False,False,1.0000000000000004,1.0000000000000004,1.0,1.0,,,,
same_notice_family,16-64906,16-114624,NAME:ville de bretignolles sur mer,NAME:ville de bretignolles sur mer,55523100,55523100,True,True,True,1.0,0.9999999999999998,1.0,1.0,,,,
same_notice_family,23-82090,23-136991,NAME:ville de nantes,NAME:ville de nantes,66515200,66515200,True,True,True,0.7282516293311255,0.7358879835180506,0.7647058823529411,0.5,,,,
same_notice_family,24-84691,25-6534,SIRET:24490001500011,SIRET:24490001500011,90500000,90500000,True,True,True,1.0,0.9999999999999996,1.0,1.0,,,,
same_notice_family,21-142155,21-147370,NAME:ville d allonnes,NAME:ville d allonnes,64210000,64210000,True,True,True,1.0,1.0,1.0,,,,,
same_notice_family,17-23389,17-52109,NAME:loire ocean developpement,NAME:loire ocean developpement,45113000,45113000,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,21-166857,22-10803,NAME:ca les sables d olonne agglomeration,NAME:ca les sables d olonne agglomeration,71300000,71300000,True,True,True,1.0000000000000002,1.0000000000000004,1.0,1.0,,,,
same_notice_family,24-76881,24-132009,SIRET:21440162200011,SIRET:21440162200011,72250000,72250000,True,True,True,1.0000000000000002,0.9999999999999998,1.0,1.0,,,,
same_notice_family,25-95410,25-95458,NAME:territoire d energie loire-atlantique,NAME:territoire d energie loire-atlantique,,66510000,True,False,False,1.0000000000000002,1.0000000000000002,1.0,1.0,,,,
same_notice_family,18-93488,19-12274,NAME:spr pays de la loire,NAME:spr pays de la loire,45214800,45214800,True,True,True,1.0,1.0,1.0,1.0,,,,
same_notice_family,24-121103,24-141491,SIRET:17770704900017,SIRET:17770704900017,50700000,50700000,True,True,True,1.0,0.9999999999999998,1.0,1.0,,,,
same_notice_family,23-10076,23-87249,NAME:ville de nantes,NAME:ville de nantes,79952100,79952100,True,True,True,1.0000000000000004,0.9999999999999998,1.0,1.0,,,,
same_notice_family,22-25624,22-21569,SIRET:13001493900016,SIRET:13001493900016,45113000,45113000,True,True,True,0.0,0.8754110358781878,0.8571428571428571,0.6666666666666666,,,,
same_notice_family,18-38078,18-74267,NAME:prefet de la region pays de la loire,NAME:prefet de la region pays de la loire,90650000,90650000,True,True,True,0.9999999999999999,1.0,1.0,1.0,,,,
