flag,stratum_dim,stratum_value,rate,n_applicable
duration_missing,dept_primary,12,1.0,1
duration_missing,dept_primary,13,0.6052631578947368,38
duration_missing,dept_primary,14,0.6071428571428571,196
duration_missing,dept_primary,16,0.573170731707317,82
duration_missing,dept_primary,17,0.8664259927797834,554
duration_missing,dept_primary,18,0.8571428571428571,49
duration_missing,dept_primary,19,0.75,28
duration_missing,dept_primary,2,0.6666666666666666,3
duration_missing,dept_primary,20A,1.0,1
duration_missing,dept_primary,21,0.6666666666666666,9
duration_missing,dept_primary,22,0.7427385892116183,482
duration_missing,dept_primary,23,0.0,2
duration_missing,dept_primary,24,1.0,5
duration_missing,dept_primary,26,0.3333333333333333,3
duration_missing,dept_primary,27,0.4,20
duration_missing,dept_primary,28,0.8663101604278075,187
duration_missing,dept_primary,29,0.8632162661737524,541
duration_missing,dept_primary,3,0.5,4
duration_missing,dept_primary,31,0.7142857142857143,28
duration_missing,dept_primary,33,0.9733333333333334,75
duration_missing,dept_primary,34,0.8666666666666667,15
duration_missing,dept_primary,35,0.8459147424511545,2252
duration_missing,dept_primary,36,0.85,40
duration_missing,dept_primary,37,0.811816192560175,457
duration_missing,dept_primary,38,0.6363636363636364,11
duration_missing,dept_primary,4,0.5,2
duration_missing,dept_primary,40,1.0,7
duration_missing,dept_primary,41,0.8117647058823529,85
duration_missing,dept_primary,42,0.5,2
duration_missing,dept_primary,43,0.0,1
duration_missing,dept_primary,44,0.8697893388158875,33561
duration_missing,dept_primary,45,0.75625,160
duration_missing,dept_primary,46,1.0,1
duration_missing,dept_primary,47,1.0,2
duration_missing,dept_primary,49,0.872785066955228,14786
duration_missing,dept_primary,5,0.6666666666666666,3
duration_missing,dept_primary,50,0.8314606741573034,89
duration_missing,dept_primary,51,0.8,5
duration_missing,dept_primary,52,0.0,1
duration_missing,dept_primary,53,0.8482673267326732,4040
duration_missing,dept_primary,54,0.8333333333333334,6
duration_missing,dept_primary,56,0.9065255731922398,567
duration_missing,dept_primary,57,0.9230769230769231,52
duration_missing,dept_primary,59,0.9032258064516129,31
duration_missing,dept_primary,6,0.9333333333333333,30
duration_missing,dept_primary,60,0.8333333333333334,12
duration_missing,dept_primary,61,0.8149779735682819,681
duration_missing,dept_primary,62,0.6666666666666666,6
duration_missing,dept_primary,63,1.0,3
duration_missing,dept_primary,64,0.8888888888888888,18
duration_missing,dept_primary,65,0.7777777777777778,9
duration_missing,dept_primary,66,0.5,2
duration_missing,dept_primary,67,0.75,4
duration_missing,dept_primary,68,0.3333333333333333,3
duration_missing,dept_primary,69,0.8051948051948052,77
duration_missing,dept_primary,7,1.0,1
duration_missing,dept_primary,70,1.0,5
duration_missing,dept_primary,71,1.0,1
duration_missing,dept_primary,72,0.8599075930607619,11471
duration_missing,dept_primary,75,0.8700305810397554,654
duration_missing,dept_primary,76,0.7364341085271318,129
duration_missing,dept_primary,77,0.9473684210526315,95
duration_missing,dept_primary,78,0.8,20
duration_missing,dept_primary,79,0.8610567514677103,511
duration_missing,dept_primary,8,0.6,5
duration_missing,dept_primary,80,1.0,5
duration_missing,dept_primary,83,0.7777777777777778,9
duration_missing,dept_primary,85,0.86617439641583,12053
duration_missing,dept_primary,86,0.8611111111111112,144
duration_missing,dept_primary,87,0.8571428571428571,7
duration_missing,dept_primary,9,1.0,1
duration_missing,dept_primary,91,0.9333333333333333,15
duration_missing,dept_primary,92,0.7073170731707317,41
duration_missing,dept_primary,93,0.7941176470588235,34
duration_missing,dept_primary,94,0.9047619047619048,42
duration_missing,dept_primary,95,0.5714285714285714,7
duration_missing,dept_primary,971,1.0,1
duration_missing,dept_primary,972,1.0,1
duration_missing,dept_primary,973,0.6666666666666666,3
duration_missing,dept_primary,974,1.0,4
duration_missing,dept_primary,976,1.0,1
duration_missing,dept_primary,986,1.0,1
duration_missing,dept_primary,987,0.0,1
duration_missing,dept_primary,988,1.0,4
duration_missing,dept_primary,99,1.0,1
cpv_missing,dept_primary,1,0.0,23
cpv_missing,dept_primary,10,0.0,1
cpv_missing,dept_primary,11,0.6666666666666666,3
cpv_missing,dept_primary,12,0.0,1
cpv_missing,dept_primary,13,0.07894736842105263,38
cpv_missing,dept_primary,14,0.1683673469387755,196
cpv_missing,dept_primary,16,0.12195121951219512,82
cpv_missing,dept_primary,17,0.2527075812274368,554
cpv_missing,dept_primary,18,0.1836734693877551,49
cpv_missing,dept_primary,19,0.07142857142857142,28
cpv_missing,dept_primary,2,0.6666666666666666,3
cpv_missing,dept_primary,20A,0.0,1
cpv_missing,dept_primary,21,0.0,9
cpv_missing,dept_primary,22,0.14730290456431536,482
cpv_missing,dept_primary,23,0.0,2
cpv_missing,dept_primary,24,0.2,5
cpv_missing,dept_primary,26,0.0,3
cpv_missing,dept_primary,27,0.35,20
cpv_missing,dept_primary,28,0.3155080213903743,187
cpv_missing,dept_primary,29,0.24584103512014788,541
cpv_missing,dept_primary,3,0.0,4
cpv_missing,dept_primary,31,0.17857142857142858,28
cpv_missing,dept_primary,33,0.18666666666666668,75
cpv_missing,dept_primary,34,0.13333333333333333,15
cpv_missing,dept_primary,35,0.14209591474245115,2252
cpv_missing,dept_primary,36,0.3,40
cpv_missing,dept_primary,37,0.2538293216630197,457
cpv_missing,dept_primary,38,0.09090909090909091,11
cpv_missing,dept_primary,4,0.0,2
cpv_missing,dept_primary,40,0.14285714285714285,7
cpv_missing,dept_primary,41,0.3411764705882353,85
cpv_missing,dept_primary,42,0.0,2
cpv_missing,dept_primary,43,0.0,1
cpv_missing,dept_primary,44,0.17842138196120497,33561
cpv_missing,dept_primary,45,0.1875,160
cpv_missing,dept_primary,46,1.0,1
cpv_missing,dept_primary,47,0.5,2
cpv_missing,dept_primary,49,0.20762883809008523,14786
cpv_missing,dept_primary,5,0.3333333333333333,3
cpv_missing,dept_primary,50,0.3258426966292135,89
cpv_missing,dept_primary,51,0.2,5
cpv_missing,dept_primary,52,0.0,1
cpv_missing,dept_primary,53,0.18737623762376238,4040
cpv_missing,dept_primary,54,0.16666666666666666,6
cpv_missing,dept_primary,56,0.3985890652557319,567
cpv_missing,dept_primary,57,0.019230769230769232,52
cpv_missing,dept_primary,59,0.12903225806451613,31
cpv_missing,dept_primary,6,0.3333333333333333,30
cpv_missing,dept_primary,60,0.0,12
cpv_missing,dept_primary,61,0.24522760646108663,681
cpv_missing,dept_primary,62,0.16666666666666666,6
cpv_missing,dept_primary,63,0.6666666666666666,3
cpv_missing,dept_primary,64,0.3333333333333333,18
cpv_missing,dept_primary,65,0.0,9
cpv_missing,dept_primary,66,0.5,2
cpv_missing,dept_primary,67,0.5,4
cpv_missing,dept_primary,68,0.0,3
cpv_missing,dept_primary,69,0.2597402597402597,77
cpv_missing,dept_primary,7,0.0,1
cpv_missing,dept_primary,70,0.0,5
cpv_missing,dept_primary,71,1.0,1
cpv_missing,dept_primary,72,0.1000784587219946,11471
cpv_missing,dept_primary,75,0.10703363914373089,654
cpv_missing,dept_primary,76,0.12403100775193798,129
cpv_missing,dept_primary,77,0.3473684210526316,95
cpv_missing,dept_primary,78,0.05,20
cpv_missing,dept_primary,79,0.19960861056751467,511
cpv_missing,dept_primary,8,0.0,5
cpv_missing,dept_primary,80,0.0,5
cpv_missing,dept_primary,83,0.1111111111111111,9
cpv_missing,dept_primary,85,0.14427943250642994,12053
cpv_missing,dept_primary,86,0.09722222222222222,144
cpv_missing,dept_primary,87,0.0,7
cpv_missing,dept_primary,9,1.0,1
cpv_missing,dept_primary,91,0.2,15
cpv_missing,dept_primary,92,0.14634146341463414,41
cpv_missing,dept_primary,93,0.20588235294117646,34
cpv_missing,dept_primary,94,0.0,42
cpv_missing,dept_primary,95,0.0,7
cpv_missing,dept_primary,971,1.0,1
cpv_missing,dept_primary,972,0.0,1
cpv_missing,dept_primary,973,0.0,3
cpv_missing,dept_primary,974,0.25,4
cpv_missing,dept_primary,976,0.0,1
cpv_missing,dept_primary,986,0.0,1
cpv_missing,dept_primary,987,0.0,1
cpv_missing,dept_primary,988,0.5,4
cpv_missing,dept_primary,99,1.0,1
cpv_generic,dept_primary,1,0.0,23
cpv_generic,dept_primary,10,0.0,1
cpv_generic,dept_primary,11,0.0,3
cpv_generic,dept_primary,12,0.0,1
cpv_generic,dept_primary,13,0.05263157894736842,38
cpv_generic,dept_primary,14,0.17857142857142858,196
cpv_generic,dept_primary,16,0.2682926829268293,82
cpv_generic,dept_primary,17,0.10288808664259928,554
cpv_generic,dept_primary,18,0.02040816326530612,49
cpv_generic,dept_primary,19,0.07142857142857142,28
cpv_generic,dept_primary,2,0.3333333333333333,3
cpv_generic,dept_primary,20A,0.0,1
cpv_generic,dept_primary,21,0.1111111111111111,9
cpv_generic,dept_primary,22,0.12655601659751037,482
cpv_generic,dept_primary,23,0.0,2
cpv_generic,dept_primary,24,0.4,5
cpv_generic,dept_primary,26,0.6666666666666666,3
cpv_generic,dept_primary,27,0.15,20
cpv_generic,dept_primary,28,0.0855614973262032,187
cpv_generic,dept_primary,29,0.08133086876155268,541
cpv_generic,dept_primary,3,0.0,4
cpv_generic,dept_primary,31,0.03571428571428571,28
cpv_generic,dept_primary,33,0.10666666666666667,75
cpv_generic,dept_primary,34,0.06666666666666667,15
cpv_generic,dept_primary,35,0.08836589698046181,2252
cpv_generic,dept_primary,36,0.05,40
cpv_generic,dept_primary,37,0.061269146608315096,457
cpv_generic,dept_primary,38,0.09090909090909091,11
cpv_generic,dept_primary,4,0.0,2
cpv_generic,dept_primary,40,0.14285714285714285,7
cpv_generic,dept_primary,41,0.03529411764705882,85
cpv_generic,dept_primary,42,0.5,2
cpv_generic,dept_primary,43,0.0,1
cpv_generic,dept_primary,44,0.0588778641875987,33561
cpv_generic,dept_primary,45,0.00625,160
cpv_generic,dept_primary,46,0.0,1
cpv_generic,dept_primary,47,0.0,2
cpv_generic,dept_primary,49,0.06918706884891113,14786
cpv_generic,dept_primary,5,0.0,3
cpv_generic,dept_primary,50,0.15730337078651685,89
cpv_generic,dept_primary,51,0.0,5
cpv_generic,dept_primary,52,0.0,1
cpv_generic,dept_primary,53,0.06732673267326733,4040
cpv_generic,dept_primary,54,0.0,6
cpv_generic,dept_primary,56,0.09171075837742504,567
cpv_generic,dept_primary,57,0.038461538461538464,52
cpv_generic,dept_primary,59,0.0,31
cpv_generic,dept_primary,6,0.0,30
cpv_generic,dept_primary,60,0.16666666666666666,12
cpv_generic,dept_primary,61,0.014684287812041116,681
cpv_generic,dept_primary,62,0.0,6
cpv_generic,dept_primary,63,0.3333333333333333,3
cpv_generic,dept_primary,64,0.05555555555555555,18
cpv_generic,dept_primary,65,0.0,9
cpv_generic,dept_primary,66,0.0,2
cpv_generic,dept_primary,67,0.0,4
cpv_generic,dept_primary,68,0.0,3
cpv_generic,dept_primary,69,0.09090909090909091,77
cpv_generic,dept_primary,7,0.0,1
cpv_generic,dept_primary,70,0.0,5
cpv_generic,dept_primary,71,0.0,1
cpv_generic,dept_primary,72,0.025193967396042193,11471
cpv_generic,dept_primary,75,0.07186544342507645,654
cpv_generic,dept_primary,76,0.10852713178294573,129
cpv_generic,dept_primary,77,0.05263157894736842,95
cpv_generic,dept_primary,78,0.05,20
cpv_generic,dept_primary,79,0.09393346379647749,511
cpv_generic,dept_primary,8,0.0,5
cpv_generic,dept_primary,80,0.0,5
cpv_generic,dept_primary,83,0.1111111111111111,9
cpv_generic,dept_primary,85,0.058159794242097405,12053
cpv_generic,dept_primary,86,0.2222222222222222,144
cpv_generic,dept_primary,87,0.0,7
cpv_generic,dept_primary,9,0.0,1
cpv_generic,dept_primary,91,0.13333333333333333,15
cpv_generic,dept_primary,92,0.14634146341463414,41
cpv_generic,dept_primary,93,0.058823529411764705,34
cpv_generic,dept_primary,94,0.21428571428571427,42
cpv_generic,dept_primary,95,0.0,7
cpv_generic,dept_primary,971,0.0,1
cpv_generic,dept_primary,972,0.0,1
cpv_generic,dept_primary,973,0.0,3
cpv_generic,dept_primary,974,0.0,4
cpv_generic,dept_primary,976,0.0,1
cpv_generic,dept_primary,986,0.0,1
cpv_generic,dept_primary,987,0.0,1
cpv_generic,dept_primary,988,0.0,4
cpv_generic,dept_primary,99,0.0,1
text_missing,dept_primary,1,0.0,23
text_missing,dept_primary,10,0.0,1
text_missing,dept_primary,11,0.0,3
text_missing,dept_primary,12,0.0,1
text_missing,dept_primary,13,0.0,38
text_missing,dept_primary,14,0.0,196
text_missing,dept_primary,16,0.0,82
text_missing,dept_primary,17,0.0,554
text_missing,dept_primary,18,0.0,49
text_missing,dept_primary,19,0.0,28
text_missing,dept_primary,2,0.0,3
text_missing,dept_primary,20A,0.0,1
text_missing,dept_primary,21,0.0,9
text_missing,dept_primary,22,0.0,482
text_missing,dept_primary,23,0.0,2
text_missing,dept_primary,24,0.0,5
text_missing,dept_primary,26,0.0,3
text_missing,dept_primary,27,0.0,20
text_missing,dept_primary,28,0.0,187
text_missing,dept_primary,29,0.0,541
text_missing,dept_primary,3,0.0,4
text_missing,dept_primary,31,0.0,28
text_missing,dept_primary,33,0.0,75
text_missing,dept_primary,34,0.0,15
text_missing,dept_primary,35,0.0,2252
text_missing,dept_primary,36,0.0,40
text_missing,dept_primary,37,0.0,457
text_missing,dept_primary,38,0.0,11
text_missing,dept_primary,4,0.0,2
text_missing,dept_primary,40,0.0,7
text_missing,dept_primary,41,0.0,85
text_missing,dept_primary,42,0.0,2
text_missing,dept_primary,43,0.0,1
text_missing,dept_primary,44,0.0,33561
text_missing,dept_primary,45,0.0,160
text_missing,dept_primary,46,0.0,1
text_missing,dept_primary,47,0.0,2
text_missing,dept_primary,49,0.0,14786
text_missing,dept_primary,5,0.0,3
text_missing,dept_primary,50,0.0,89
text_missing,dept_primary,51,0.0,5
text_missing,dept_primary,52,0.0,1
text_missing,dept_primary,53,0.00024752475247524753,4040
text_missing,dept_primary,54,0.0,6
text_missing,dept_primary,56,0.0,567
text_missing,dept_primary,57,0.0,52
text_missing,dept_primary,59,0.0,31
text_missing,dept_primary,6,0.0,30
text_missing,dept_primary,60,0.0,12
text_missing,dept_primary,61,0.0,681
text_missing,dept_primary,62,0.0,6
text_missing,dept_primary,63,0.0,3
text_missing,dept_primary,64,0.0,18
text_missing,dept_primary,65,0.0,9
text_missing,dept_primary,66,0.0,2
text_missing,dept_primary,67,0.0,4
text_missing,dept_primary,68,0.0,3
text_missing,dept_primary,69,0.0,77
text_missing,dept_primary,7,0.0,1
text_missing,dept_primary,70,0.0,5
text_missing,dept_primary,71,0.0,1
text_missing,dept_primary,72,0.0,11471
text_missing,dept_primary,75,0.0,654
text_missing,dept_primary,76,0.0,129
text_missing,dept_primary,77,0.0,95
text_missing,dept_primary,78,0.0,20
text_missing,dept_primary,79,0.0,511
text_missing,dept_primary,8,0.0,5
text_missing,dept_primary,80,0.0,5
text_missing,dept_primary,83,0.0,9
text_missing,dept_primary,85,0.0,12053
text_missing,dept_primary,86,0.0,144
text_missing,dept_primary,87,0.0,7
text_missing,dept_primary,9,0.0,1
text_missing,dept_primary,91,0.0,15
text_missing,dept_primary,92,0.0,41
text_missing,dept_primary,93,0.0,34
text_missing,dept_primary,94,0.0,42
text_missing,dept_primary,95,0.0,7
text_missing,dept_primary,971,0.0,1
text_missing,dept_primary,972,0.0,1
text_missing,dept_primary,973,0.0,3
text_missing,dept_primary,974,0.0,4
text_missing,dept_primary,976,0.0,1
text_missing,dept_primary,986,0.0,1
text_missing,dept_primary,987,0.0,1
text_missing,dept_primary,988,0.0,4
text_missing,dept_primary,99,0.0,1
text_generic,dept_primary,1,0.043478260869565216,23
text_generic,dept_primary,10,0.0,1
text_generic,dept_primary,11,0.0,3
text_generic,dept_primary,12,0.0,1
text_generic,dept_primary,13,0.07894736842105263,38
text_generic,dept_primary,14,0.07653061224489796,196
text_generic,dept_primary,16,0.07317073170731707,82
text_generic,dept_primary,17,0.10288808664259928,554
text_generic,dept_primary,18,0.02040816326530612,49
text_generic,dept_primary,19,0.2857142857142857,28
text_generic,dept_primary,2,0.0,3
text_generic,dept_primary,20A,0.0,1
text_generic,dept_primary,21,0.3333333333333333,9
text_generic,dept_primary,22,0.058091286307053944,482
text_generic,dept_primary,23,0.0,2
text_generic,dept_primary,24,0.4,5
text_generic,dept_primary,26,0.0,3
text_generic,dept_primary,27,0.15,20
text_generic,dept_primary,28,0.016042780748663103,187
text_generic,dept_primary,29,0.07393715341959335,541
text_generic,dept_primary,3,0.0,4
text_generic,dept_primary,31,0.0,28
text_generic,dept_primary,33,0.013333333333333334,75
text_generic,dept_primary,34,0.0,15
text_generic,dept_primary,35,0.10479573712255773,2252
text_generic,dept_primary,36,0.15,40
text_generic,dept_primary,37,0.15098468271334792,457
text_generic,dept_primary,38,0.0,11
text_generic,dept_primary,4,0.5,2
text_generic,dept_primary,40,0.0,7
text_generic,dept_primary,41,0.12941176470588237,85
text_generic,dept_primary,42,0.0,2
text_generic,dept_primary,43,0.0,1
text_generic,dept_primary,44,0.13468013468013468,33561
text_generic,dept_primary,45,0.06875,160
text_generic,dept_primary,46,0.0,1
text_generic,dept_primary,47,0.0,2
text_generic,dept_primary,49,0.12545651291762477,14786
text_generic,dept_primary,5,0.0,3
text_generic,dept_primary,50,0.056179775280898875,89
text_generic,dept_primary,51,0.0,5
text_generic,dept_primary,52,1.0,1
text_generic,dept_primary,53,0.17974746224312949,4039
text_generic,dept_primary,54,0.0,6
text_generic,dept_primary,56,0.042328042328042326,567
text_generic,dept_primary,57,0.17307692307692307,52
text_generic,dept_primary,59,0.0967741935483871,31
text_generic,dept_primary,6,0.0,30
text_generic,dept_primary,60,0.0,12
text_generic,dept_primary,61,0.07782672540381791,681
text_generic,dept_primary,62,0.0,6
text_generic,dept_primary,63,0.0,3
text_generic,dept_primary,64,0.2222222222222222,18
text_generic,dept_primary,65,0.0,9
text_generic,dept_primary,66,0.0,2
text_generic,dept_primary,67,0.0,4
text_generic,dept_primary,68,0.0,3
text_generic,dept_primary,69,0.012987012987012988,77
text_generic,dept_primary,7,0.0,1
text_generic,dept_primary,70,0.0,5
text_generic,dept_primary,71,0.0,1
text_generic,dept_primary,72,0.22369453404236772,11471
text_generic,dept_primary,75,0.07951070336391437,654
text_generic,dept_primary,76,0.13953488372093023,129
text_generic,dept_primary,77,0.0,95
text_generic,dept_primary,78,0.0,20
text_generic,dept_primary,79,0.08806262230919765,511
text_generic,dept_primary,8,0.0,5
text_generic,dept_primary,80,0.0,5
text_generic,dept_primary,83,0.0,9
text_generic,dept_primary,85,0.16493818966232474,12053
text_generic,dept_primary,86,0.006944444444444444,144
text_generic,dept_primary,87,0.42857142857142855,7
text_generic,dept_primary,9,0.0,1
text_generic,dept_primary,91,0.0,15
text_generic,dept_primary,92,0.07317073170731707,41
text_generic,dept_primary,93,0.029411764705882353,34
text_generic,dept_primary,94,0.09523809523809523,42
text_generic,dept_primary,95,0.0,7
text_generic,dept_primary,971,0.0,1
text_generic,dept_primary,972,0.0,1
text_generic,dept_primary,973,0.0,3
text_generic,dept_primary,974,0.0,4
text_generic,dept_primary,976,0.0,1
text_generic,dept_primary,986,0.0,1
text_generic,dept_primary,987,0.0,1
text_generic,dept_primary,988,0.0,4
text_generic,dept_primary,99,0.0,1
award_link_unresolved,dept_primary,1,0.9411764705882353,17
award_link_unresolved,dept_primary,10,1.0,1
award_link_unresolved,dept_primary,11,1.0,3
award_link_unresolved,dept_primary,12,1.0,1
award_link_unresolved,dept_primary,13,0.9130434782608695,23
award_link_unresolved,dept_primary,14,0.7430555555555556,144
award_link_unresolved,dept_primary,16,0.8387096774193549,62
award_link_unresolved,dept_primary,17,0.8285077951002228,449
award_link_unresolved,dept_primary,18,0.9782608695652174,46
award_link_unresolved,dept_primary,19,0.65,20
award_link_unresolved,dept_primary,2,1.0,2
award_link_unresolved,dept_primary,20A,,0
award_link_unresolved,dept_primary,21,0.75,8
award_link_unresolved,dept_primary,22,0.8376288659793815,388
award_link_unresolved,dept_primary,23,1.0,1
award_link_unresolved,dept_primary,24,0.75,4
award_link_unresolved,dept_primary,26,1.0,2
award_link_unresolved,dept_primary,27,0.8333333333333334,18
award_link_unresolved,dept_primary,28,0.9479768786127167,173
award_link_unresolved,dept_primary,29,0.8713968957871396,451
award_link_unresolved,dept_primary,3,1.0,4
award_link_unresolved,dept_primary,31,0.92,25
award_link_unresolved,dept_primary,33,0.875,64
award_link_unresolved,dept_primary,34,0.9090909090909091,11
award_link_unresolved,dept_primary,35,0.8276643990929705,1764
award_link_unresolved,dept_primary,36,0.8235294117647058,34
award_link_unresolved,dept_primary,37,0.8314917127071824,362
award_link_unresolved,dept_primary,38,0.75,8
award_link_unresolved,dept_primary,4,1.0,1
award_link_unresolved,dept_primary,40,1.0,7
award_link_unresolved,dept_primary,41,0.918918918918919,74
award_link_unresolved,dept_primary,42,1.0,2
award_link_unresolved,dept_primary,43,1.0,1
award_link_unresolved,dept_primary,44,0.6868559502587069,22999
award_link_unresolved,dept_primary,45,0.7241379310344828,116
award_link_unresolved,dept_primary,46,1.0,1
award_link_unresolved,dept_primary,47,1.0,2
award_link_unresolved,dept_primary,49,0.7137973601747223,10531
award_link_unresolved,dept_primary,5,1.0,3
award_link_unresolved,dept_primary,50,0.9375,80
award_link_unresolved,dept_primary,51,0.75,4
award_link_unresolved,dept_primary,52,1.0,1
award_link_unresolved,dept_primary,53,0.6617647058823529,2720
award_link_unresolved,dept_primary,54,0.75,4
award_link_unresolved,dept_primary,56,0.9196787148594378,498
award_link_unresolved,dept_primary,57,0.48148148148148145,27
award_link_unresolved,dept_primary,59,0.6666666666666666,21
award_link_unresolved,dept_primary,6,0.9166666666666666,24
award_link_unresolved,dept_primary,60,0.6666666666666666,9
award_link_unresolved,dept_primary,61,0.8351648351648352,546
award_link_unresolved,dept_primary,62,1.0,6
award_link_unresolved,dept_primary,63,1.0,3
award_link_unresolved,dept_primary,64,0.6666666666666666,12
award_link_unresolved,dept_primary,65,1.0,8
award_link_unresolved,dept_primary,66,1.0,2
award_link_unresolved,dept_primary,67,1.0,4
award_link_unresolved,dept_primary,68,1.0,3
award_link_unresolved,dept_primary,69,0.9142857142857143,70
award_link_unresolved,dept_primary,7,1.0,1
award_link_unresolved,dept_primary,70,0.3333333333333333,3
award_link_unresolved,dept_primary,71,1.0,1
award_link_unresolved,dept_primary,72,0.5211735399944645,7226
award_link_unresolved,dept_primary,75,0.8081632653061225,490
award_link_unresolved,dept_primary,76,0.7777777777777778,99
award_link_unresolved,dept_primary,77,0.9883720930232558,86
award_link_unresolved,dept_primary,78,0.7333333333333333,15
award_link_unresolved,dept_primary,79,0.7680798004987531,401
award_link_unresolved,dept_primary,8,0.5,2
award_link_unresolved,dept_primary,80,1.0,4
award_link_unresolved,dept_primary,83,1.0,9
award_link_unresolved,dept_primary,85,0.6175908221797323,7845
award_link_unresolved,dept_primary,86,0.7610619469026548,113
award_link_unresolved,dept_primary,87,0.75,4
award_link_unresolved,dept_primary,9,1.0,1
award_link_unresolved,dept_primary,91,0.75,12
award_link_unresolved,dept_primary,92,0.84375,32
award_link_unresolved,dept_primary,93,0.9333333333333333,30
award_link_unresolved,dept_primary,94,0.7,30
award_link_unresolved,dept_primary,95,1.0,7
award_link_unresolved,dept_primary,971,1.0,1
award_link_unresolved,dept_primary,972,1.0,1
award_link_unresolved,dept_primary,973,1.0,3
award_link_unresolved,dept_primary,974,1.0,4
award_link_unresolved,dept_primary,976,1.0,1
award_link_unresolved,dept_primary,986,1.0,1
award_link_unresolved,dept_primary,987,1.0,1
award_link_unresolved,dept_primary,988,1.0,4
award_link_unresolved,dept_primary,99,1.0,1
