pair_group,source_notice_id,target_notice_id,source_buyer_key,target_buyer_key,source_cpv_clean,target_cpv_clean,same_buyer_key,same_cpv_clean,same_cpv_division,word_tfidf_cosine,char_ngram_cosine,token_jaccard,key_term_overlap,source_objet_clean,target_objet_clean
hard_negative_candidate_pool,15-52293,18-64474,NAME:ville d avrille,NAME:ville d avrille,77314000,77310000,True,False,True,0.5932830668780673,0.5859051549337322,0.5555555555555556,0.6666666666666666,prestations de maintenance des espaces verts de la ville d'Avrillé,"Prestations de maintenance des espaces verts de la ville d'Avrillé- Années 2018 - 2019 : Elagage, abattage et rognage"
hard_negative_candidate_pool,17-54297,20-75547,NAME:cte de communes de la region de blain,NAME:cte de communes de la region de blain,34121500,34121000,True,False,True,0.5932805834027124,0.8198879596922446,0.6470588235294118,0.25,FOURNITURE D'UN CAR SCOLAIRE 63 PLACES NEUF ET REPRISE DE DEUX CARS SCOLAIRES D'OCCASION,ACHAT D'UN CAR SCOLAIRE NEUF DE 63 PLACES PASSAGERS ET REPRISE D'UN CAR SCOLAIRE D'OCCASION
hard_negative_candidate_pool,20-86546,20-122685,NAME:mindef ema dc sca pfaf co rennes,NAME:mindef ema dc sca pfaf co rennes,42921300,42997300,True,False,True,0.5910893608120512,0.45745947619590593,0.48148148148148145,0.5,Acquisition de deux banderoleuses automatiques de palettes sur la ligne RCIR de l'Etablissement Logistique du Commissariat des Armées d'Angers (49),Acquisition de robots industriels articulés pour l?Etablissement Logistique du Commissariat des Armées d?Angers (ELOCA - 49).
hard_negative_candidate_pool,21-37835,23-178825,SIRET:24720062900076,SIRET:24720062900076,77340000,77310000,True,False,True,0.588762636540518,0.6400395292930434,0.6,0.25,Entretien de la végétation des voies communales et des chemins ruraux- Hors agglomération,"Entretien de la végétation des voies communales, chemins ruraux, chemins de randonnée et espaces verts communautaire"
hard_negative_candidate_pool,15-133790,16-184979,NAME:commune de saint-nazaire,NAME:commune de saint-nazaire,79800000,79822500,True,False,True,0.5828622210866012,0.7369037935170875,0.7692307692307693,0.5,impression et faconnage du journal municipal de la ville de Saint-Nazaire,conception realisation et impression du journal municipal de la ville de saint-nazaire
hard_negative_candidate_pool,20-84146,20-120450,NAME:commune du croisic,NAME:commune du croisic,45112730,45111291,True,False,True,0.5810711312278397,0.6777998104748482,0.5882352941176471,1.0,Numéro de la consultation : TVX 20-05 Aménagement du tour de côte,Numéro de la consultation : TVX 20-02 Aménagement du lotissement du Simalion
hard_negative_candidate_pool,26-13829,26-51304,NAME:centre hospitalier du mans,NAME:centre hospitalier du mans,45421000,45432130,True,False,True,0.5791777890449247,0.508945394726307,0.625,1.0,ACCORD-CADRE - TRAVAUX DE MENUISERIE METALLIQUE ET SERRURERIE POUR LES ETABLISSEMENTS DU GHT 72,ACCORD-CADRE - TRAVAUX DE SOLS MINCES POUR LES ETABLISSEMENTS DU GHT 72
hard_negative_candidate_pool,15-143292,23-49837,SIRET:22720002900014,SIRET:22720002900014,31681410,31527260,True,False,True,0.5788289074749858,0.7793333703375909,0.6666666666666666,0.6666666666666666,fourniture et livraison d'articles électriques et d'éclairage pour les différents services du département de la Sarthe,Fourniture et livraison d'articles d'éclairage dans le cadre de la sobriété énergétique pour les différents services du Département de la Sarthe
hard_negative_candidate_pool,24-75406,24-94911,SIRET:57615027000089,SIRET:57615027000089,45310000,45233120,True,False,True,0.5780362126025529,0.6043624546896271,0.5588235294117647,0.5555555555555556,Travaux d'éclairage de la voirie et de l'espace public dans le cadre du projet d'aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE. MARCHÉ 03 : ECLAIRAGE P,"Aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE Voirie et Infrastructure (INFRA) : Aménagement de la voirie et de l'espace public : VRD, mobilier urbain"
hard_negative_candidate_pool,19-190390,23-167710,NAME:sdis 44,NAME:sdis 44,45216121,45000000,True,False,True,0.5720040466470558,0.47407914974331217,0.5384615384615384,0.5,Construction du centre d'incendie et de secours de PAIMBOEUF.,Réhabilitation et extension du centre d'incendie et de secours de Rezé
hard_negative_candidate_pool,15-112569,16-10852,NAME:la soderec,NAME:la soderec,71317210,71631300,True,False,True,0.5708780912541308,0.6448218233815024,0.5,0.4444444444444444,"marché de coordination en matière de SPS, en phase de conception, pour la construction d'un ensemble hospitalo-universitaire dit 'projet île de nantes', pour le compte de la Soderec à Nantes","Marché de contrôle technique relatif à la construction d'un ensemble hospitalo-universitaire dit "" projet île de nantes "" à Nantes"
hard_negative_candidate_pool,22-113812,22-135485,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,72246000,72212900,True,False,True,0.5703052695898869,0.5391194934070667,0.4074074074074074,0.3,Mission d'Assistance à Maîtrise d'Ouvrage pour la mise en place d'une GCIV - Gestion Centralisée de l'Information Voyageurs,"Conception, développement, mise en oeuvre et maintenance d'une Gestion Centralisée de l'Information Voyageurs et de l'Information Trafic multimodales"
hard_negative_candidate_pool,22-5820,24-47871,SIRET:20002377800018,SIRET:20002377800018,60130000,60140000,True,False,True,0.569442553931284,0.7518367811953423,0.5555555555555556,0.6666666666666666,PRESTATION DE TRANSPORT DE PERSONNES À LA DEMANDE,Exécution de services de transport à la demande de personnes
hard_negative_candidate_pool,21-18119,25-57090,NAME:universite d angers,NAME:universite d angers,90520000,90513000,True,False,True,0.5672643933424976,0.5893533178208313,0.7,1.0,"Collecte, transport et traitement des déchets chimiques","Collecte, transport et traitement des déchets industriels et banals"
hard_negative_candidate_pool,15-46290,19-173214,NAME:cnfpt - delegation pays de la loire,NAME:cnfpt - delegation pays de la loire,55110000,55000000,True,False,True,0.5670504076950559,0.7309173213734002,0.6129032258064516,1.0,Prestation d'hébergement hôtelier pour des participants aux actions de formation organisées à angers par la délégation régionale des Pays de la Loire du CNFPT à Angers,"Prestation d'hébergement hôtelier pour des participants à des actions de formation organisées par la délégation des Pays de la Loire sur les départements de la Loire-Atlantique, de la Sarthe et d"
hard_negative_candidate_pool,17-69119,19-50899,NAME:sydela,NAME:sydela,65300000,65200000,True,False,True,0.5630300336015706,0.5588407935913019,0.4444444444444444,0.5,Acheminement et la fourniture d'électricité,Acheminement et la fourniture de gaz naturel
hard_negative_candidate_pool,16-120752,16-168603,NAME:saem vendee,NAME:saem vendee,79950000,79961000,True,False,True,0.5612861003676949,0.5874775239197026,0.5454545454545454,1.0,veille médias du vendée globe 2016-2017,couverture photographique du vendée globe 2016-2017
hard_negative_candidate_pool,19-184248,23-78978,SIRET:22720002900014,SIRET:22720002900014,18110000,18100000,True,False,True,0.5609539433578313,0.7199746316560554,0.6956521739130435,0.6666666666666666,Fourniture & livraison de vêtements de travail et équipements divers pour les besoins des services du Département de la Sarthe,"Fourniture et livraison de vêtements de travail, de chaussures de travail et d'équipements de protection et de sécurité pour les besoins du Département de la Sarthe"
hard_negative_candidate_pool,26-32127,26-54449,SIRET:20006763500132,SIRET:20006763500132,45000000,45111100,True,False,True,0.559849046865263,0.669435386534724,0.3333333333333333,0.5,Construction d'un bâtiment technique sur le site d'Aquaval Sèvre à Clisson,Déconstruction de la piscine extérieure d'Aquaval Sèvre à Clisson
hard_negative_candidate_pool,24-52635,25-76519,NAME:ville de quimperle,NAME:ville de quimperle,71000000,71222000,True,False,True,0.5592687237900992,0.6162486109154437,0.525,0.25,Maîtrise d'oeuvre (bâtiment et extérieurs) en vue de la renaturation du site et de la réhabilitation des anciennes Fonderies Rivière en Basse-Ville de Quimperlé. Procédure de sélection des candidats.,Marché de maîtrise d'oeuvre pour la renaturation du site et la réhabilitation d'un hangar (stockage et sanitaires) sur le site des anciennes Fonderies Rivière en Basse-Ville de Quimperlé (29).
hard_negative_candidate_pool,18-100024,24-42842,SIRET:20007639600015,SIRET:20007639600015,71336000,71314300,True,False,True,0.5566426032809738,0.3927496631158911,0.3,0.0,Programme d'Intérêt Général pour la Rénovation énergétique du Petr Pays Vallée du Loir,Assistance à Maîtrise d'Ouvrage pour le Service Efficacité Energétique du PETR Pays Vallée du Loir (Fonds CHÊNE)
hard_negative_candidate_pool,18-62296,24-42842,SIRET:20007639600015,SIRET:20007639600015,71336000,71314300,True,False,True,0.5566426032809738,0.3927496631158911,0.3,0.0,Programme d'Intérêt Général pour la Rénovation énergétique du Petr Pays Vallée du Loir,Assistance à Maîtrise d'Ouvrage pour le Service Efficacité Energétique du PETR Pays Vallée du Loir (Fonds CHÊNE)
hard_negative_candidate_pool,16-106203,16-112725,NAME:cte de cnes de la vallee de clisson,NAME:cte de cnes de la vallee de clisson,64210000,64200000,True,False,True,0.55541428779831,0.49022139607909143,0.5384615384615384,1.0,accord-cadre pour la fourniture de services de transmissions de données,accord-cadre pour la fourniture de services de téléphonie
hard_negative_candidate_pool,22-109663,22-150106,NAME:ville de bouguenais,NAME:ville de bouguenais,66510000,66512000,True,False,True,0.5545416956419801,0.7148533954632863,0.5714285714285714,0.45454545454545453,Souscription de différents contrats d'assurances au profit du groupement de commandes Ville et CCAS de Bouguenais.,Souscription du contrat d'assurance 'risques statutaires du personnel' au profit du groupement de commandes Ville et CCAS de Bouguenais.
hard_negative_candidate_pool,17-107472,18-65713,NAME:plate forme achats finances nord est,NAME:plate forme achats finances nord est,18423000,18424000,True,False,True,0.5528945455149463,0.5517060459947455,0.38235294117647056,0.6666666666666666,Fourniture de cravates et lavallières au profit des élèves féminins et masculins des collèges et lycées militaires de l'armée de terre et de l'école des pupilles de l'armée de l'ai,"Fourniture de gants, de bonnets et de ceintures au profit des lycées militaires de l'armée de terre, de l'armée de l'air et des Centres du Service Militaire Volontaire"
hard_negative_candidate_pool,17-104163,18-65713,NAME:plate forme achats finances nord est,NAME:plate forme achats finances nord est,18423000,18424000,True,False,True,0.5528945455149463,0.5517060459947455,0.38235294117647056,0.6666666666666666,Fourniture de cravates et lavallières au profit des élèves féminins et masculins des collèges et lycées militaires de l'armée de terre et de l'école des pupilles de l'armée de l'ai,"Fourniture de gants, de bonnets et de ceintures au profit des lycées militaires de l'armée de terre, de l'armée de l'air et des Centres du Service Militaire Volontaire"
hard_negative_candidate_pool,25-55217,26-34857,NAME:groupement cenovia - transamo,NAME:groupement cenovia - transamo,45221119,45100000,True,False,True,0.5504435365296018,0.48947221534002494,0.5151515151515151,0.6666666666666666,Aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE Lot n°9 Réhabilitation des Ponts d'Eichthal (RPE) Réhabilitation des deux Ponts de franchissement de,Aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE Lot 11: Voirie Provisoire Libération des Emprises n°2 (VPLE 2)
hard_negative_candidate_pool,18-135787,19-59957,NAME:cc loir luce berce,NAME:cc loir luce berce,45200000,45431100,True,False,True,0.5480761871728953,0.6468637842254863,0.5555555555555556,0.6666666666666666,"Construction d'un centre de loisirs sans hébergement, d'un RAM et d'un local jeunes","CONSTRUCTION D'UN ACCUEIL DE LOISIRS SANS HEBERGEMENT, RAM ET LOCAL JEUNES - LOT 15 CARRELAGE"
hard_negative_candidate_pool,22-51588,22-62649,SIRET:28720026500018,SIRET:28720026500018,39100000,39830000,True,False,True,0.5459120288563373,0.6364303479607291,0.5,0.5,Fourniture Et Pose De Mobilier De Bureau Pour Les Differents Sites DuService Departemental D'Incendie Et De Secours De La Sarthe (Sdis 72),Fourniture De Produit D'Entretien Et Lessiviel Pour Le Service Departemental D'Incendie Et De Secours De La Sarthe (Sdis 72)
hard_negative_candidate_pool,21-102158,21-122131,SIRET:00718051600135,SIRET:00718051600135,45200000,45213140,True,False,True,0.5451434418170993,0.6564878003759018,0.38461538461538464,,Halles Centrales : Halles Provisoires à Saint Nazaire (44600),Halles Centrales : Halles Définitives à Saint Nazaire (44600)Réf. : 2021m223hall/Def-Mapa
hard_negative_candidate_pool,16-118801,24-63277,SIRET:20005359300014,SIRET:20005359300014,34992000,34992200,True,False,True,0.5443427396273092,0.6134118760508391,0.48148148148148145,0.46153846153846156,marché accord-cadre à bons de commande mono-attributaire pour la fourniture et livraison de signalisation verticale et de divers matériels 2016-2020,Accord-cadre à bons de commande mono-attributaire pour la fourniture et la pose de signalisation verticale pour la commune de Chemillé-en-Anjou – 2024-2028
hard_negative_candidate_pool,22-18548,22-25270,SIRET:28720026500018,SIRET:28720026500018,45210000,45200000,True,False,True,0.5441044020186643,0.5320773932363719,0.5294117647058824,0.5,Centre D'Incendie Et De Secours De Souligne Sous Ballon (72)Extension Du CentreMarche De Travaux,Centre D'Incendie Et De Secours De Chahaignes (72)Construction Du Centre - Marche De Travaux
hard_negative_candidate_pool,22-25270,22-122465,SIRET:28720026500018,SIRET:28720026500018,45200000,45210000,True,False,True,0.5441044020186643,0.5320773932363719,0.5294117647058824,0.5,Centre D'Incendie Et De Secours De Chahaignes (72)Construction Du Centre - Marche De Travaux,Centre D'Incendie Et De Secours De Souligne Sous Ballon (72)Extension Du CentreMarche De Travaux
hard_negative_candidate_pool,18-177450,19-39080,SIRET:21610001600015,SIRET:21610001600015,77211400,77310000,True,False,True,0.5435437035662823,0.5338810871938373,0.48148148148148145,0.36363636363636365,"Entretien des Espaces verts de la Ville et de la Communauté urbaine d'Alençon. Accord-cadre à bons de commande avec maximum se terminant au 31/12/2019, non renouvelable",Entretien des Espaces verts de la Ville et de la Communauté urbaine d'Alençon
hard_negative_candidate_pool,19-12992,19-55061,SIRET:21610001600015,SIRET:21610001600015,77211400,77310000,True,False,True,0.5435437035662823,0.5338810871938373,0.48148148148148145,0.36363636363636365,"Entretien des Espaces verts de la Ville et de la Communauté urbaine d'Alençon. Accord-cadre à bons de commande avec maximum se terminant au 31/12/2019, non renouvelable",Entretien des Espaces verts de la Ville et de la Communauté urbaine d'Alençon
hard_negative_candidate_pool,18-177450,19-86093,SIRET:21610001600015,SIRET:21610001600015,77211400,77310000,True,False,True,0.5435437035662823,0.5338810871938373,0.48148148148148145,0.36363636363636365,"Entretien des Espaces verts de la Ville et de la Communauté urbaine d'Alençon. Accord-cadre à bons de commande avec maximum se terminant au 31/12/2019, non renouvelable",Entretien des Espaces verts de la Ville et de la Communauté urbaine d'Alençon
hard_negative_candidate_pool,18-137379,21-150799,NAME:ca saumur val de loire,NAME:ca saumur val de loire,90480000,90910000,True,False,True,0.5414412495445577,0.5725876540032128,0.45454545454545453,0.0,contrôle des réseaux d'assainissement sur le territoire de la Communauté d'Agglomération Saumur Val de Loire,Nettoyage des bâtiments de la Communauté d'agglomération Saumur Val de Loire (dép 49)
hard_negative_candidate_pool,24-114062,24-114052,NAME:groupement cenovia - transamo,NAME:groupement cenovia - transamo,45310000,45316000,True,False,True,0.5413379252977454,0.5585455798439599,0.5128205128205128,0.4166666666666667,Travaux d'éclairage de la voirie et de l'espace public dans le cadre du projet d'aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE. MARCHÉ 03 : ECLAIRAGE P,Fourniture et pose de signalisation tricolore lumineuse de trafic dans le cadre du projet d'aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE. Lot 4 : Sign
hard_negative_candidate_pool,24-53234,24-53559,SIRET:17350111501557,SIRET:17350111501557,71317210,71521000,True,False,True,0.540335949225734,0.5993985874116183,0.5384615384615384,0.6666666666666666,Mission de coordination en matière de sécurité et de protection de la santé pour la réhabilitation du siège de la CPAM de Loire-Atlantique à Nantes,"Mission d'ordonnancement, de pilotage et de coordination (OPC) pour la réhabilitation du siège de la CPAM de Loire-Atlantique."
hard_negative_candidate_pool,16-149711,17-34711,NAME:la cite des congres de nantes,NAME:la cite des congres de nantes,39100000,39220000,True,False,True,0.539602765104036,0.5228230861843928,0.42857142857142855,0.0,Fourniture de Mobiliers destinés à l'accueil des publics de La Cité Le Centre des Congrès de Nantes,Location de vaisselle et de mobilier pour le compte de La Cité Le Centre des Congrès de Nantes
hard_negative_candidate_pool,19-71550,23-109514,NAME:commune les sables d olonne,NAME:commune les sables d olonne,30163100,30163000,True,False,True,0.538229151441889,0.8248264448584469,0.5,0.3333333333333333,groupement de commandes pour la fourniture de carburant à la pompe par carte accréditive,Fourniture de carburant à la pompe par cartes accréditives
hard_negative_candidate_pool,23-143777,24-73112,SIRET:25850296200040,SIRET:25850296200040,90520000,90513000,True,False,True,0.5375566755392873,0.5598562694746931,0.6363636363636364,1.0,"prise en charge, transport et traitement des extincteurs issus des déchèteries de vendée","Prise en charge, transport et traitement des déchets cartons, ferrailles, déchets ultimes, papiers et verres issus des déchèteries de la Vendée"
hard_negative_candidate_pool,21-97713,21-105443,NAME:synd mixte du circuit des 24h du mans,NAME:synd mixte du circuit des 24h du mans,71420000,71240000,True,False,True,0.5366308708814242,0.539723678730397,0.42857142857142855,0.42857142857142855,Mission de maîtrise d'oeuvre relative à l'aménagement de la plateforme Dunlop dans l'enceinte du Circuit des 24 heures,MISSION DE MAITRISE D'OEUVRE RELATIVE À LA CONSTRUCTION D'UN BATIMENT A L'ENTRÉE SUD DU CIRCUIT DES 24 HEURES
hard_negative_candidate_pool,21-136880,21-136761,NAME:espacil habitat,NAME:espacil habitat,90923000,90480000,True,False,True,0.5362359526161516,0.6327919178993259,0.4117647058823529,0.6666666666666666,contrat d'entretien pour les prestations de désinsectisation et de dératisation pour le patrimoine espacil habitat,contrat d'entretien pour l'assainissement du patrimoine espacil habitat
hard_negative_candidate_pool,16-18070,16-142224,NAME:cte de cnes du pays fontenay le comte,NAME:cte de cnes du pays fontenay le comte,45233128,45233120,True,False,True,0.5344332549739662,0.43741894439339496,0.4827586206896552,0.0,aménagement de l'avenue François Mitterrand desservant la zae de Saint-Médard des Prés à Fontenay Le Comte,aménagement d'un barreau de liaison entre les zae de saint-médard des prés et de la route de niort à fontenay-le-comte
hard_negative_candidate_pool,19-64560,20-91067,NAME:ville de vion,NAME:ville de vion,45232410,45233141,True,False,True,0.5335258170676236,0.6654684430994144,0.7,1.0,Aménagement de voirie et réseau EU - EP,Aménagement de voirie et réseau pluvial
hard_negative_candidate_pool,25-77842,26-53480,NAME:departement de la vendee,NAME:departement de la vendee,33696500,33790000,True,False,True,0.5289033611120119,0.661367267841066,0.5833333333333334,1.0,Fourniture de divers consommables spécifiques pour les purificateurs d'échantillons GO-4HT de marque MIURA pour le Laboratoire de l'Environnement et de l'Alimentation de la Vendée,Fourniture de consommables divers de laboratoire pour le Laboratoire de l'Environnement et de l'Alimentation de la Vendée
hard_negative_candidate_pool,18-146887,18-163410,NAME:commune de paimboeuf,NAME:commune de paimboeuf,45210000,45000000,True,False,True,0.5288426130112587,0.32259840980174914,0.4117647058823529,0.25,réhabilitation et extension d'un gymnase communal : Paimboeuf,"réhabilitation et extension d'un gymnase. lots démolition, bardage, cloison, équipement sportif suite infructueux."
hard_negative_candidate_pool,24-20660,24-49266,SIRET:57615027000089,SIRET:57615027000089,45233140,45100000,True,False,True,0.5238166119782953,0.47163331678586584,0.42857142857142855,0.375,Aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE Dévoiements et opportunités eau potable (DEV) : Réalisation des ouvrages et canalisations d'eau potable p,Aménagement de Chronolignes sur le réseau urbain de transport public de LE MANS MÉTROPOLE Lot 1 : Voirie Provisoire Libération des Emprises (VPLE)
hard_negative_candidate_pool,15-138826,16-70519,NAME:cci de maine et loire,NAME:cci de maine et loire,45453100,45400000,True,False,True,0.5228274696325279,0.7600552873877197,0.5263157894736842,0.4,la réalisation de travaux d'aménagement de l'aile est du centre de formation pierre cointreau à Angers,Travaux de réhabilitation de l'aile ouest du Centre Pierre Cointreau à Angers
hard_negative_candidate_pool,15-53739,18-179243,NAME:etablissement francais du sang,NAME:etablissement francais du sang,90521000,90520000,True,False,True,0.5200492711186036,0.6451244116192314,0.5333333333333333,0.3333333333333333,"enlèvement, transport et élimination des déchets d'activités de soins à risques infectieux pour l'Etablissement Français du Sang à Nantes","Enlèvement, transport et élimination des déchets dangereux et fourniture de contenants associés de l'Etablissement Français du Sang Centre-Pays de la Loire"
hard_negative_candidate_pool,23-104307,23-123022,SIRET:20007272600017,SIRET:20007272600017,45111000,45111100,True,False,True,0.5176793634764822,0.5295472790993446,0.25,0.75,"Marché de travaux pour la réhabilitation, l'extension et la rénovation énergétique de la piscine Espace Dauphins",Travaux de démolition piscine Espace Dauphins à Châteaubriant
hard_negative_candidate_pool,18-117050,21-51029,SIRET:22530001100015,SIRET:22530001100015,45233140,45233142,True,False,True,0.5175941339436384,0.7121082433284807,0.5483870967741935,0.625,"Fourniture, fabrication, transport et mise en oeuvre d'enrobés bitumineux à froid pour travaux d'entretien sur routes du département de la Mayenne","Fourniture, fabrication, transport et mise en oeuvre d'enrobés bitumineux pour travaux de grosses réparations sur routes départementales et autres éléments du patrimoine du Départem"
hard_negative_candidate_pool,24-43462,25-10554,SIRET:24850019100023,SIRET:24850019100023,60120000,60100000,True,False,True,0.5167084944479161,0.5575867190582803,0.5238095238095238,0.6666666666666666,Mise en place d'un service de transport à la demande à l'échelle de la Communauté de Communes de l'Ile de Noirmoutier,Mise en place d'un service de transport estival de voyageurs sur le territoire de l'ile de Noirmoutier
hard_negative_candidate_pool,16-134622,16-142097,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,24300000,24931250,True,False,True,0.5155588034376855,0.4869725926515591,0.5454545454545454,0.8,acquisition de produits chimiques pour le laboratoire départemental d'analyses de la mayenne (lda 53),"acquisition de réactifs de microbiologie, culture cellulaire et réactifs d'immunologie infectieuse pour le laboratoire départemental d'analyses de la mayenne (lda 53)"
hard_negative_candidate_pool,24-114234,25-15927,SIRET:51368259100039,SIRET:51368259100039,45214800,45214000,True,False,True,0.5148999695253136,0.712290037730928,0.45,0.8,MARCHES DE TRAVAUX RELATIFS À L'EXTENSION ET LA RESTRUCTURATION DE POLYTECH ANGERS À ANGERS (49),"Extension et restructuration de Polytech Angers (49) - appel d'offre travaux relatifs aux lots 6, 8 et 11"
hard_negative_candidate_pool,15-159177,18-177367,NAME:cdc de l oree de berce belinois,NAME:cdc de l oree de berce belinois,90400000,90410000,True,False,True,0.5140497624025981,0.5629919981229585,0.5454545454545454,0.6,"gestion du service public d'assainissement non collectif, à Ecommoy",Délégation du service public d'assainissement collectif
hard_negative_candidate_pool,18-85479,21-164814,NAME:commune des herbiers,NAME:commune des herbiers,98310000,98311000,True,False,True,0.5133144520765488,0.624538753606698,0.4090909090909091,0.5454545454545454,prestations de services pour la location / entretien de vêtements de travail - accord cadre à bons de commande - groupement de commande,location-entretien de vêtements de travail - accords-cadres mono-attributaires avec émission de bons de commande - groupement de commandes
hard_negative_candidate_pool,24-116100,25-80410,SIRET:20007272600017,SIRET:20007272600017,60000000,60172000,True,False,True,0.5126224368710314,0.5088253579915272,0.34615384615384615,0.3333333333333333,Prestations de transports : location d'autocars avec chauffeurs dans le cadre d'un groupement de commandes,Prestations de transports : location d'autocars avec chauffeurs sur le territoire de la Communauté de Communes CHATEAUBRIANT-DERVAL à compter du 1er septembre 2025
hard_negative_candidate_pool,23-74943,23-108531,NAME:cci pays de la loire,NAME:cci pays de la loire,09310000,09123000,True,False,True,0.5003592238654141,0.6456445273703101,0.42857142857142855,0.6666666666666666,Fourniture et acheminement d'électricité,Fourniture et acheminement de gaz
hard_negative_candidate_pool,20-116705,20-142833,SIRET:24530022300170,SIRET:24530022300170,90511200,90500000,True,False,True,0.499288039637139,0.4832155880789193,0.3333333333333333,0.25,"Traitement des déchets ménagers (cartons, encombrants, bois, gravats), transport et traitement des Dms, broyage des déchets verts",Broyage des déchets Verts
hard_negative_candidate_pool,21-92059,22-77080,SIRET:57615027000089,SIRET:57615027000089,71300000,71317000,True,False,True,0.4988292458185702,0.5484266952012125,0.36585365853658536,0.45454545454545453,Accord-cadre de maîtrise d'oeuvre générale et prestations associées relatif au projet d'aménagement de Chronolignes sur le réseau urbain de transport public de Le Mans Métropole,Marché de coordonnateur sécurité et protection de la santé dans le cadre du projet d'aménagement de Chronolignes sur le réseau urbain de transport public de la communauté urbaine d
hard_negative_candidate_pool,25-9286,25-60144,NAME:audencia eesc,NAME:audencia eesc,79810000,79992000,True,False,True,0.4962737770473611,0.5751321702603251,0.5909090909090909,0.625,Accord-cadre à bons de commande portant sur des prestations de reprographie et d'impression pour AUDENCIA,Accord-cadre à bons de commande portant sur des prestations d'accueil pour les différents sites nantais et parisiens de AUDENCIA
hard_negative_candidate_pool,20-89386,22-33300,SIRET:20009100700019,SIRET:20009100700019,45241100,45242210,True,False,True,0.49602838170308694,0.44838370319871607,0.35714285714285715,0.5,Aménagement du port départemental de la turballe.,REAMENAGEMENT DU PORT DE LA TURBALLE - phase 2.12022TVX_01
hard_negative_candidate_pool,22-58162,22-108373,NAME:ca les sables d olonne agglomeration,NAME:ca les sables d olonne agglomeration,45212000,45210000,True,False,True,0.4935613114096266,0.694959777590948,0.42857142857142855,0.25,Construction d'un complexe sportif et d'une halle polyvalente et culturelle Communauté d'Agglomération des Sables d'Olonne,Construction d'une halle polyvalente et culturelle et 3 salles à destination sportive aux Sables d'Olonne
hard_negative_candidate_pool,15-114588,19-10724,SIRET:22720002900014,SIRET:22720002900014,66514110,66510000,True,False,True,0.49270833814437254,0.615984511083109,0.5625,0.2,assurance flotte automobile et risques annexes pour les besoins du département de la Sarthe,Assurances pour les besoins du Département de la Sarthe
hard_negative_candidate_pool,19-145352,22-100202,NAME:ecole centrale de nantes,NAME:ecole centrale de nantes,09300000,09310000,True,False,True,0.4901105971654635,0.8110979344195763,0.6153846153846154,0.6,fourniture & achat d'électricité à l'ecole centrale de nantes,fourniture d'électricité et de gaz naturel pour l'ecole centrale de nantes
hard_negative_candidate_pool,20-135228,23-72585,NAME:ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,72411000,72267100,True,False,True,0.48949061493372825,0.5688545576294329,0.38461538461538464,0.0,Fourniture et exploitation d'accès internet haut-débit pour le Ministère de l'Europe et des affaires étrangères,Tierce maintenance applicative de la messagerie du Ministère de l'Europe et des affaires étrangères
hard_negative_candidate_pool,19-57864,20-79532,SIRET:22530001100015,SIRET:22530001100015,44423400,44113610,True,False,True,0.48881748067247865,0.5865156949738639,0.5172413793103449,0.375,Fourniture et pose de signalisation verticale métallique pour les routes départementales et autres éléments du patrimoine du département de la Mayenne,"Fourniture, transport et livraison d'émulsion de bitume pour l'entretien des chaussées des routes départementales et autres éléments du patrimoine du département de la Mayenne"
hard_negative_candidate_pool,19-147130,20-79532,SIRET:22530001100015,SIRET:22530001100015,44423400,44113610,True,False,True,0.48881748067247865,0.5865156949738639,0.5172413793103449,0.375,Fourniture et pose de signalisation verticale métallique pour les routes départementales et autres éléments du patrimoine du département de la Mayenne,"Fourniture, transport et livraison d'émulsion de bitume pour l'entretien des chaussées des routes départementales et autres éléments du patrimoine du département de la Mayenne"
hard_negative_candidate_pool,19-147130,20-45215,SIRET:22530001100015,SIRET:22530001100015,44423400,44113610,True,False,True,0.48881748067247865,0.5865156949738639,0.5172413793103449,0.375,Fourniture et pose de signalisation verticale métallique pour les routes départementales et autres éléments du patrimoine du département de la Mayenne,"Fourniture, transport et livraison d'émulsion de bitume pour l'entretien des chaussées des routes départementales et autres éléments du patrimoine du département de la Mayenne"
hard_negative_candidate_pool,15-146916,15-169574,NAME:ville de saint-hilaire-de-riez,NAME:ville de saint-hilaire-de-riez,15894700,15900000,True,False,True,0.4868694803024399,0.6115129086424748,0.5333333333333333,1.0,Fourniture de denrée alimentaire en épicerie pour la ville à Saint-Hilaire-de-Riez,"fourniture de boissons diverses pour la ville, à Saint-Hilaire-De-Riez"
