stratum_dim,stratum_value,flag_a,flag_b,joint_rate,n
dept_primary,62,siret_or_siren_missing,text_weak_or_missing,0.0,6
dept_primary,63,siret_or_siren_missing,text_weak_or_missing,0.0,3
dept_primary,64,siret_or_siren_missing,text_weak_or_missing,0.0,18
dept_primary,65,siret_or_siren_missing,text_weak_or_missing,0.0,9
dept_primary,66,siret_or_siren_missing,text_weak_or_missing,0.5,2
dept_primary,67,siret_or_siren_missing,text_weak_or_missing,0.5,4
dept_primary,68,siret_or_siren_missing,text_weak_or_missing,0.0,3
dept_primary,69,siret_or_siren_missing,text_weak_or_missing,0.2727272727272727,77
dept_primary,7,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,70,siret_or_siren_missing,text_weak_or_missing,0.4,5
dept_primary,71,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,72,siret_or_siren_missing,text_weak_or_missing,0.08185859994769419,11471
dept_primary,75,siret_or_siren_missing,text_weak_or_missing,0.09938837920489296,654
dept_primary,76,siret_or_siren_missing,text_weak_or_missing,0.09302325581395349,129
dept_primary,77,siret_or_siren_missing,text_weak_or_missing,0.10526315789473684,95
dept_primary,78,siret_or_siren_missing,text_weak_or_missing,0.25,20
dept_primary,79,siret_or_siren_missing,text_weak_or_missing,0.0684931506849315,511
dept_primary,8,siret_or_siren_missing,text_weak_or_missing,0.0,5
dept_primary,80,siret_or_siren_missing,text_weak_or_missing,0.0,5
dept_primary,83,siret_or_siren_missing,text_weak_or_missing,0.1111111111111111,9
dept_primary,85,siret_or_siren_missing,text_weak_or_missing,0.07641251140794823,12053
dept_primary,86,siret_or_siren_missing,text_weak_or_missing,0.09027777777777778,144
dept_primary,87,siret_or_siren_missing,text_weak_or_missing,0.2857142857142857,7
dept_primary,9,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,91,siret_or_siren_missing,text_weak_or_missing,0.2,15
dept_primary,92,siret_or_siren_missing,text_weak_or_missing,0.0,41
dept_primary,93,siret_or_siren_missing,text_weak_or_missing,0.0,34
dept_primary,94,siret_or_siren_missing,text_weak_or_missing,0.09523809523809523,42
dept_primary,95,siret_or_siren_missing,text_weak_or_missing,0.0,7
dept_primary,971,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,972,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,973,siret_or_siren_missing,text_weak_or_missing,0.0,3
dept_primary,974,siret_or_siren_missing,text_weak_or_missing,0.0,4
dept_primary,976,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,986,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,987,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,988,siret_or_siren_missing,text_weak_or_missing,0.0,4
dept_primary,99,siret_or_siren_missing,text_weak_or_missing,0.0,1
dept_primary,1,siret_or_siren_missing,award_link_unresolved,0.8823529411764706,23
dept_primary,10,siret_or_siren_missing,award_link_unresolved,0.0,1
dept_primary,11,siret_or_siren_missing,award_link_unresolved,1.0,3
dept_primary,12,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,13,siret_or_siren_missing,award_link_unresolved,0.6521739130434783,38
dept_primary,14,siret_or_siren_missing,award_link_unresolved,0.6111111111111112,196
dept_primary,16,siret_or_siren_missing,award_link_unresolved,0.6935483870967742,82
dept_primary,17,siret_or_siren_missing,award_link_unresolved,0.6837416481069042,554
dept_primary,18,siret_or_siren_missing,award_link_unresolved,0.6086956521739131,49
dept_primary,19,siret_or_siren_missing,award_link_unresolved,0.35,28
dept_primary,2,siret_or_siren_missing,award_link_unresolved,1.0,3
dept_primary,20A,siret_or_siren_missing,award_link_unresolved,,1
dept_primary,21,siret_or_siren_missing,award_link_unresolved,0.5,9
dept_primary,22,siret_or_siren_missing,award_link_unresolved,0.6494845360824743,482
dept_primary,23,siret_or_siren_missing,award_link_unresolved,0.0,2
dept_primary,24,siret_or_siren_missing,award_link_unresolved,0.5,5
dept_primary,26,siret_or_siren_missing,award_link_unresolved,0.5,3
dept_primary,27,siret_or_siren_missing,award_link_unresolved,0.7222222222222222,20
dept_primary,28,siret_or_siren_missing,award_link_unresolved,0.7572254335260116,187
dept_primary,29,siret_or_siren_missing,award_link_unresolved,0.6851441241685144,541
dept_primary,3,siret_or_siren_missing,award_link_unresolved,0.75,4
dept_primary,31,siret_or_siren_missing,award_link_unresolved,0.76,28
dept_primary,33,siret_or_siren_missing,award_link_unresolved,0.71875,75
dept_primary,34,siret_or_siren_missing,award_link_unresolved,0.6363636363636364,15
dept_primary,35,siret_or_siren_missing,award_link_unresolved,0.6065759637188208,2252
dept_primary,36,siret_or_siren_missing,award_link_unresolved,0.7352941176470589,40
dept_primary,37,siret_or_siren_missing,award_link_unresolved,0.6712707182320442,457
dept_primary,38,siret_or_siren_missing,award_link_unresolved,0.25,11
dept_primary,4,siret_or_siren_missing,award_link_unresolved,1.0,2
dept_primary,40,siret_or_siren_missing,award_link_unresolved,0.7142857142857143,7
dept_primary,41,siret_or_siren_missing,award_link_unresolved,0.7567567567567568,85
dept_primary,42,siret_or_siren_missing,award_link_unresolved,0.0,2
dept_primary,43,siret_or_siren_missing,award_link_unresolved,0.0,1
dept_primary,44,siret_or_siren_missing,award_link_unresolved,0.5416757250315231,33561
dept_primary,45,siret_or_siren_missing,award_link_unresolved,0.5172413793103449,160
dept_primary,46,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,47,siret_or_siren_missing,award_link_unresolved,0.5,2
dept_primary,49,siret_or_siren_missing,award_link_unresolved,0.5576868293609344,14786
dept_primary,5,siret_or_siren_missing,award_link_unresolved,0.6666666666666666,3
dept_primary,50,siret_or_siren_missing,award_link_unresolved,0.7375,89
dept_primary,51,siret_or_siren_missing,award_link_unresolved,0.25,5
dept_primary,52,siret_or_siren_missing,award_link_unresolved,0.0,1
dept_primary,53,siret_or_siren_missing,award_link_unresolved,0.5055147058823529,4040
dept_primary,54,siret_or_siren_missing,award_link_unresolved,0.25,6
dept_primary,56,siret_or_siren_missing,award_link_unresolved,0.8052208835341366,567
dept_primary,57,siret_or_siren_missing,award_link_unresolved,0.25925925925925924,52
dept_primary,59,siret_or_siren_missing,award_link_unresolved,0.47619047619047616,31
dept_primary,6,siret_or_siren_missing,award_link_unresolved,0.875,30
dept_primary,60,siret_or_siren_missing,award_link_unresolved,0.4444444444444444,12
dept_primary,61,siret_or_siren_missing,award_link_unresolved,0.7142857142857143,681
dept_primary,62,siret_or_siren_missing,award_link_unresolved,0.6666666666666666,6
dept_primary,63,siret_or_siren_missing,award_link_unresolved,1.0,3
dept_primary,64,siret_or_siren_missing,award_link_unresolved,0.3333333333333333,18
dept_primary,65,siret_or_siren_missing,award_link_unresolved,0.75,9
dept_primary,66,siret_or_siren_missing,award_link_unresolved,1.0,2
dept_primary,67,siret_or_siren_missing,award_link_unresolved,0.75,4
dept_primary,68,siret_or_siren_missing,award_link_unresolved,0.6666666666666666,3
dept_primary,69,siret_or_siren_missing,award_link_unresolved,0.7714285714285715,77
dept_primary,7,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,70,siret_or_siren_missing,award_link_unresolved,0.3333333333333333,5
dept_primary,71,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,72,siret_or_siren_missing,award_link_unresolved,0.4057569886520897,11471
dept_primary,75,siret_or_siren_missing,award_link_unresolved,0.6122448979591837,654
dept_primary,76,siret_or_siren_missing,award_link_unresolved,0.6161616161616161,129
dept_primary,77,siret_or_siren_missing,award_link_unresolved,0.8372093023255814,95
dept_primary,78,siret_or_siren_missing,award_link_unresolved,0.4,20
dept_primary,79,siret_or_siren_missing,award_link_unresolved,0.6583541147132169,511
dept_primary,8,siret_or_siren_missing,award_link_unresolved,0.0,5
dept_primary,80,siret_or_siren_missing,award_link_unresolved,0.75,5
dept_primary,83,siret_or_siren_missing,award_link_unresolved,0.7777777777777778,9
dept_primary,85,siret_or_siren_missing,award_link_unresolved,0.4462715105162524,12053
dept_primary,86,siret_or_siren_missing,award_link_unresolved,0.5752212389380531,144
dept_primary,87,siret_or_siren_missing,award_link_unresolved,0.25,7
dept_primary,9,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,91,siret_or_siren_missing,award_link_unresolved,0.5,15
dept_primary,92,siret_or_siren_missing,award_link_unresolved,0.59375,41
dept_primary,93,siret_or_siren_missing,award_link_unresolved,0.7333333333333333,34
dept_primary,94,siret_or_siren_missing,award_link_unresolved,0.43333333333333335,42
dept_primary,95,siret_or_siren_missing,award_link_unresolved,0.7142857142857143,7
dept_primary,971,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,972,siret_or_siren_missing,award_link_unresolved,0.0,1
dept_primary,973,siret_or_siren_missing,award_link_unresolved,0.3333333333333333,3
dept_primary,974,siret_or_siren_missing,award_link_unresolved,1.0,4
dept_primary,976,siret_or_siren_missing,award_link_unresolved,0.0,1
dept_primary,986,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,987,siret_or_siren_missing,award_link_unresolved,0.0,1
dept_primary,988,siret_or_siren_missing,award_link_unresolved,0.75,4
dept_primary,99,siret_or_siren_missing,award_link_unresolved,1.0,1
dept_primary,1,cpv_missing_or_generic,duration_missing,0.0,23
dept_primary,10,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,11,cpv_missing_or_generic,duration_missing,0.0,3
dept_primary,12,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,13,cpv_missing_or_generic,duration_missing,0.13157894736842105,38
dept_primary,14,cpv_missing_or_generic,duration_missing,0.2602040816326531,196
dept_primary,16,cpv_missing_or_generic,duration_missing,0.32926829268292684,82
dept_primary,17,cpv_missing_or_generic,duration_missing,0.3231046931407942,554
dept_primary,18,cpv_missing_or_generic,duration_missing,0.16326530612244897,49
dept_primary,19,cpv_missing_or_generic,duration_missing,0.10714285714285714,28
dept_primary,2,cpv_missing_or_generic,duration_missing,0.6666666666666666,3
dept_primary,20A,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,21,cpv_missing_or_generic,duration_missing,0.1111111111111111,9
dept_primary,22,cpv_missing_or_generic,duration_missing,0.21161825726141079,482
dept_primary,23,cpv_missing_or_generic,duration_missing,0.0,2
dept_primary,24,cpv_missing_or_generic,duration_missing,0.6,5
dept_primary,26,cpv_missing_or_generic,duration_missing,0.3333333333333333,3
dept_primary,27,cpv_missing_or_generic,duration_missing,0.25,20
dept_primary,28,cpv_missing_or_generic,duration_missing,0.37433155080213903,187
dept_primary,29,cpv_missing_or_generic,duration_missing,0.3142329020332717,541
dept_primary,3,cpv_missing_or_generic,duration_missing,0.0,4
dept_primary,31,cpv_missing_or_generic,duration_missing,0.14285714285714285,28
dept_primary,33,cpv_missing_or_generic,duration_missing,0.29333333333333333,75
dept_primary,34,cpv_missing_or_generic,duration_missing,0.2,15
dept_primary,35,cpv_missing_or_generic,duration_missing,0.2100355239786856,2252
dept_primary,36,cpv_missing_or_generic,duration_missing,0.275,40
dept_primary,37,cpv_missing_or_generic,duration_missing,0.2844638949671772,457
dept_primary,38,cpv_missing_or_generic,duration_missing,0.0,11
dept_primary,4,cpv_missing_or_generic,duration_missing,0.0,2
dept_primary,40,cpv_missing_or_generic,duration_missing,0.2857142857142857,7
dept_primary,41,cpv_missing_or_generic,duration_missing,0.32941176470588235,85
dept_primary,42,cpv_missing_or_generic,duration_missing,0.5,2
dept_primary,43,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,44,cpv_missing_or_generic,duration_missing,0.22299693096153272,33561
dept_primary,45,cpv_missing_or_generic,duration_missing,0.175,160
dept_primary,46,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,47,cpv_missing_or_generic,duration_missing,0.5,2
dept_primary,49,cpv_missing_or_generic,duration_missing,0.2597727580143379,14786
dept_primary,5,cpv_missing_or_generic,duration_missing,0.3333333333333333,3
dept_primary,50,cpv_missing_or_generic,duration_missing,0.43820224719101125,89
dept_primary,51,cpv_missing_or_generic,duration_missing,0.2,5
dept_primary,52,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,53,cpv_missing_or_generic,duration_missing,0.23539603960396038,4040
dept_primary,54,cpv_missing_or_generic,duration_missing,0.16666666666666666,6
dept_primary,56,cpv_missing_or_generic,duration_missing,0.4620811287477954,567
dept_primary,57,cpv_missing_or_generic,duration_missing,0.038461538461538464,52
dept_primary,59,cpv_missing_or_generic,duration_missing,0.12903225806451613,31
dept_primary,6,cpv_missing_or_generic,duration_missing,0.3,30
dept_primary,60,cpv_missing_or_generic,duration_missing,0.16666666666666666,12
dept_primary,61,cpv_missing_or_generic,duration_missing,0.21879588839941264,681
dept_primary,62,cpv_missing_or_generic,duration_missing,0.16666666666666666,6
dept_primary,63,cpv_missing_or_generic,duration_missing,1.0,3
dept_primary,64,cpv_missing_or_generic,duration_missing,0.3888888888888889,18
dept_primary,65,cpv_missing_or_generic,duration_missing,0.0,9
dept_primary,66,cpv_missing_or_generic,duration_missing,0.5,2
dept_primary,67,cpv_missing_or_generic,duration_missing,0.5,4
dept_primary,68,cpv_missing_or_generic,duration_missing,0.0,3
dept_primary,69,cpv_missing_or_generic,duration_missing,0.3246753246753247,77
dept_primary,7,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,70,cpv_missing_or_generic,duration_missing,0.0,5
dept_primary,71,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,72,cpv_missing_or_generic,duration_missing,0.11489843954319588,11471
dept_primary,75,cpv_missing_or_generic,duration_missing,0.15749235474006115,654
dept_primary,76,cpv_missing_or_generic,duration_missing,0.1937984496124031,129
dept_primary,77,cpv_missing_or_generic,duration_missing,0.3894736842105263,95
dept_primary,78,cpv_missing_or_generic,duration_missing,0.1,20
dept_primary,79,cpv_missing_or_generic,duration_missing,0.2700587084148728,511
dept_primary,8,cpv_missing_or_generic,duration_missing,0.0,5
dept_primary,80,cpv_missing_or_generic,duration_missing,0.0,5
dept_primary,83,cpv_missing_or_generic,duration_missing,0.1111111111111111,9
dept_primary,85,cpv_missing_or_generic,duration_missing,0.18874968887413923,12053
dept_primary,86,cpv_missing_or_generic,duration_missing,0.2986111111111111,144
dept_primary,87,cpv_missing_or_generic,duration_missing,0.0,7
dept_primary,9,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,91,cpv_missing_or_generic,duration_missing,0.3333333333333333,15
dept_primary,92,cpv_missing_or_generic,duration_missing,0.21951219512195122,41
dept_primary,93,cpv_missing_or_generic,duration_missing,0.20588235294117646,34
dept_primary,94,cpv_missing_or_generic,duration_missing,0.19047619047619047,42
dept_primary,95,cpv_missing_or_generic,duration_missing,0.0,7
dept_primary,971,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,972,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,973,cpv_missing_or_generic,duration_missing,0.0,3
dept_primary,974,cpv_missing_or_generic,duration_missing,0.25,4
dept_primary,976,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,986,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,987,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,988,cpv_missing_or_generic,duration_missing,0.5,4
dept_primary,99,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,1,cpv_missing_or_generic,text_weak_or_missing,0.0,23
dept_primary,10,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,11,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,12,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,13,cpv_missing_or_generic,text_weak_or_missing,0.02631578947368421,38
dept_primary,14,cpv_missing_or_generic,text_weak_or_missing,0.0,196
dept_primary,16,cpv_missing_or_generic,text_weak_or_missing,0.012195121951219513,82
dept_primary,17,cpv_missing_or_generic,text_weak_or_missing,0.052346570397111915,554
dept_primary,18,cpv_missing_or_generic,text_weak_or_missing,0.10204081632653061,49
dept_primary,19,cpv_missing_or_generic,text_weak_or_missing,0.03571428571428571,28
dept_primary,2,cpv_missing_or_generic,text_weak_or_missing,0.3333333333333333,3
dept_primary,20A,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,21,cpv_missing_or_generic,text_weak_or_missing,0.0,9
dept_primary,22,cpv_missing_or_generic,text_weak_or_missing,0.035269709543568464,482
dept_primary,23,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,24,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,26,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,27,cpv_missing_or_generic,text_weak_or_missing,0.1,20
dept_primary,28,cpv_missing_or_generic,text_weak_or_missing,0.053475935828877004,187
dept_primary,29,cpv_missing_or_generic,text_weak_or_missing,0.031423290203327174,541
dept_primary,3,cpv_missing_or_generic,text_weak_or_missing,0.0,4
dept_primary,31,cpv_missing_or_generic,text_weak_or_missing,0.03571428571428571,28
dept_primary,33,cpv_missing_or_generic,text_weak_or_missing,0.05333333333333334,75
dept_primary,34,cpv_missing_or_generic,text_weak_or_missing,0.0,15
dept_primary,35,cpv_missing_or_generic,text_weak_or_missing,0.019538188277087035,2252
dept_primary,36,cpv_missing_or_generic,text_weak_or_missing,0.125,40
dept_primary,37,cpv_missing_or_generic,text_weak_or_missing,0.0262582056892779,457
dept_primary,38,cpv_missing_or_generic,text_weak_or_missing,0.0,11
dept_primary,4,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,40,cpv_missing_or_generic,text_weak_or_missing,0.0,7
dept_primary,41,cpv_missing_or_generic,text_weak_or_missing,0.08235294117647059,85
dept_primary,42,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,43,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,44,cpv_missing_or_generic,text_weak_or_missing,0.020797950001489825,33561
dept_primary,45,cpv_missing_or_generic,text_weak_or_missing,0.0,160
dept_primary,46,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,47,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,49,cpv_missing_or_generic,text_weak_or_missing,0.02779656431759773,14786
dept_primary,5,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,50,cpv_missing_or_generic,text_weak_or_missing,0.0449438202247191,89
dept_primary,51,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,52,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,53,cpv_missing_or_generic,text_weak_or_missing,0.014603960396039605,4040
dept_primary,54,cpv_missing_or_generic,text_weak_or_missing,0.0,6
dept_primary,56,cpv_missing_or_generic,text_weak_or_missing,0.047619047619047616,567
dept_primary,57,cpv_missing_or_generic,text_weak_or_missing,0.038461538461538464,52
dept_primary,59,cpv_missing_or_generic,text_weak_or_missing,0.0,31
dept_primary,6,cpv_missing_or_generic,text_weak_or_missing,0.06666666666666667,30
dept_primary,60,cpv_missing_or_generic,text_weak_or_missing,0.0,12
dept_primary,61,cpv_missing_or_generic,text_weak_or_missing,0.014684287812041116,681
dept_primary,62,cpv_missing_or_generic,text_weak_or_missing,0.0,6
dept_primary,63,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,64,cpv_missing_or_generic,text_weak_or_missing,0.0,18
dept_primary,65,cpv_missing_or_generic,text_weak_or_missing,0.0,9
dept_primary,66,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,67,cpv_missing_or_generic,text_weak_or_missing,0.5,4
dept_primary,68,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,69,cpv_missing_or_generic,text_weak_or_missing,0.14285714285714285,77
dept_primary,7,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,70,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,71,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,72,cpv_missing_or_generic,text_weak_or_missing,0.019440327783105223,11471
dept_primary,75,cpv_missing_or_generic,text_weak_or_missing,0.013761467889908258,654
dept_primary,76,cpv_missing_or_generic,text_weak_or_missing,0.023255813953488372,129
dept_primary,77,cpv_missing_or_generic,text_weak_or_missing,0.07368421052631578,95
dept_primary,78,cpv_missing_or_generic,text_weak_or_missing,0.0,20
dept_primary,79,cpv_missing_or_generic,text_weak_or_missing,0.0410958904109589,511
dept_primary,8,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,80,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,83,cpv_missing_or_generic,text_weak_or_missing,0.0,9
dept_primary,85,cpv_missing_or_generic,text_weak_or_missing,0.02704720816394259,12053
dept_primary,86,cpv_missing_or_generic,text_weak_or_missing,0.027777777777777776,144
dept_primary,87,cpv_missing_or_generic,text_weak_or_missing,0.0,7
dept_primary,9,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,91,cpv_missing_or_generic,text_weak_or_missing,0.13333333333333333,15
dept_primary,92,cpv_missing_or_generic,text_weak_or_missing,0.0,41
dept_primary,93,cpv_missing_or_generic,text_weak_or_missing,0.0,34
dept_primary,94,cpv_missing_or_generic,text_weak_or_missing,0.047619047619047616,42
dept_primary,95,cpv_missing_or_generic,text_weak_or_missing,0.0,7
dept_primary,971,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,972,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,973,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,974,cpv_missing_or_generic,text_weak_or_missing,0.0,4
dept_primary,976,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,986,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,987,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,988,cpv_missing_or_generic,text_weak_or_missing,0.0,4
dept_primary,99,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,1,cpv_missing_or_generic,award_link_unresolved,0.0,23
dept_primary,10,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,11,cpv_missing_or_generic,award_link_unresolved,0.6666666666666666,3
dept_primary,12,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,13,cpv_missing_or_generic,award_link_unresolved,0.08695652173913043,38
dept_primary,14,cpv_missing_or_generic,award_link_unresolved,0.2361111111111111,196
dept_primary,16,cpv_missing_or_generic,award_link_unresolved,0.20967741935483872,82
dept_primary,17,cpv_missing_or_generic,award_link_unresolved,0.3674832962138085,554
dept_primary,18,cpv_missing_or_generic,award_link_unresolved,0.1956521739130435,49
dept_primary,19,cpv_missing_or_generic,award_link_unresolved,0.05,28
dept_primary,2,cpv_missing_or_generic,award_link_unresolved,1.0,3
dept_primary,20A,cpv_missing_or_generic,award_link_unresolved,,1
dept_primary,21,cpv_missing_or_generic,award_link_unresolved,0.125,9
dept_primary,22,cpv_missing_or_generic,award_link_unresolved,0.26804123711340205,482
dept_primary,23,cpv_missing_or_generic,award_link_unresolved,0.0,2
dept_primary,24,cpv_missing_or_generic,award_link_unresolved,0.25,5
dept_primary,26,cpv_missing_or_generic,award_link_unresolved,0.5,3
dept_primary,27,cpv_missing_or_generic,award_link_unresolved,0.2777777777777778,20
dept_primary,28,cpv_missing_or_generic,award_link_unresolved,0.42196531791907516,187
dept_primary,29,cpv_missing_or_generic,award_link_unresolved,0.3148558758314856,541
dept_primary,3,cpv_missing_or_generic,award_link_unresolved,0.0,4
dept_primary,31,cpv_missing_or_generic,award_link_unresolved,0.24,28
dept_primary,33,cpv_missing_or_generic,award_link_unresolved,0.3125,75
dept_primary,34,cpv_missing_or_generic,award_link_unresolved,0.2727272727272727,15
dept_primary,35,cpv_missing_or_generic,award_link_unresolved,0.23582766439909297,2252
dept_primary,36,cpv_missing_or_generic,award_link_unresolved,0.4117647058823529,40
dept_primary,37,cpv_missing_or_generic,award_link_unresolved,0.34806629834254144,457
dept_primary,38,cpv_missing_or_generic,award_link_unresolved,0.25,11
dept_primary,4,cpv_missing_or_generic,award_link_unresolved,0.0,2
dept_primary,40,cpv_missing_or_generic,award_link_unresolved,0.2857142857142857,7
dept_primary,41,cpv_missing_or_generic,award_link_unresolved,0.43243243243243246,85
dept_primary,42,cpv_missing_or_generic,award_link_unresolved,0.5,2
dept_primary,43,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,44,cpv_missing_or_generic,award_link_unresolved,0.23857559024305405,33561
dept_primary,45,cpv_missing_or_generic,award_link_unresolved,0.22413793103448276,160
dept_primary,46,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,47,cpv_missing_or_generic,award_link_unresolved,0.5,2
dept_primary,49,cpv_missing_or_generic,award_link_unresolved,0.26844554173392843,14786
dept_primary,5,cpv_missing_or_generic,award_link_unresolved,0.3333333333333333,3
dept_primary,50,cpv_missing_or_generic,award_link_unresolved,0.4375,89
dept_primary,51,cpv_missing_or_generic,award_link_unresolved,0.25,5
dept_primary,52,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,53,cpv_missing_or_generic,award_link_unresolved,0.2426470588235294,4040
dept_primary,54,cpv_missing_or_generic,award_link_unresolved,0.25,6
dept_primary,56,cpv_missing_or_generic,award_link_unresolved,0.5200803212851406,567
dept_primary,57,cpv_missing_or_generic,award_link_unresolved,0.037037037037037035,52
dept_primary,59,cpv_missing_or_generic,award_link_unresolved,0.19047619047619047,31
dept_primary,6,cpv_missing_or_generic,award_link_unresolved,0.375,30
dept_primary,60,cpv_missing_or_generic,award_link_unresolved,0.2222222222222222,12
dept_primary,61,cpv_missing_or_generic,award_link_unresolved,0.31135531135531136,681
dept_primary,62,cpv_missing_or_generic,award_link_unresolved,0.16666666666666666,6
dept_primary,63,cpv_missing_or_generic,award_link_unresolved,1.0,3
dept_primary,64,cpv_missing_or_generic,award_link_unresolved,0.4166666666666667,18
dept_primary,65,cpv_missing_or_generic,award_link_unresolved,0.0,9
dept_primary,66,cpv_missing_or_generic,award_link_unresolved,0.5,2
dept_primary,67,cpv_missing_or_generic,award_link_unresolved,0.5,4
dept_primary,68,cpv_missing_or_generic,award_link_unresolved,0.0,3
dept_primary,69,cpv_missing_or_generic,award_link_unresolved,0.3142857142857143,77
dept_primary,7,cpv_missing_or_generic,award_link_unresolved,0.0,1
dept_primary,70,cpv_missing_or_generic,award_link_unresolved,0.0,5
dept_primary,71,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,72,cpv_missing_or_generic,award_link_unresolved,0.12109050650429007,11471
dept_primary,75,cpv_missing_or_generic,award_link_unresolved,0.19591836734693877,654
dept_primary,76,cpv_missing_or_generic,award_link_unresolved,0.25252525252525254,129
dept_primary,77,cpv_missing_or_generic,award_link_unresolved,0.4186046511627907,95
dept_primary,78,cpv_missing_or_generic,award_link_unresolved,0.13333333333333333,20
dept_primary,79,cpv_missing_or_generic,award_link_unresolved,0.286783042394015,511
dept_primary,8,cpv_missing_or_generic,award_link_unresolved,0.0,5
dept_primary,80,cpv_missing_or_generic,award_link_unresolved,0.0,5
dept_primary,83,cpv_missing_or_generic,award_link_unresolved,0.2222222222222222,9
dept_primary,85,cpv_missing_or_generic,award_link_unresolved,0.19337157425111537,12053
dept_primary,86,cpv_missing_or_generic,award_link_unresolved,0.18584070796460178,144
dept_primary,87,cpv_missing_or_generic,award_link_unresolved,0.0,7
dept_primary,9,cpv_missing_or_generic,award_link_unresolved,1.0,1
dept_primary,91,cpv_missing_or_generic,award_link_unresolved,0.25,15
dept_primary,92,cpv_missing_or_generic,award_link_unresolved,0.3125,41
dept_primary,93,cpv_missing_or_generic,award_link_unresolved,0.26666666666666666,34
dept_primary,94,cpv_missing_or_generic,award_link_unresolved,0.16666666666666666,42
dept_primary,95,cpv_missing_or_generic,award_link_unresolved,0.0,7
