nom_acheteur,site_profil_acheteur,site_proposition,date_dernier_avis,dernier_site_en_date,profile_row_id,profile_buyer_name_raw,profile_buyer_name_normalized,date_dernier_avis_parsed,dernier_site_en_date_bool,profile_raw_value,profile_domain_normalized,profile_registered_domain,profile_subdomain,profile_url_valid,profile_is_email,profile_has_multiple_values,profile_normalization_status,profile_normalization_warning,participation_raw_value,participation_domain_normalized,participation_registered_domain,participation_subdomain,participation_url_valid,participation_is_email,participation_has_multiple_values,participation_normalization_status,participation_normalization_warning
SITCAR,www.xmarches.fr,,2018-05-17,1,17036,SITCAR,sitcar,2018-05-17,True,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITCAR,www.marches-haute-marne.fr,,2015-09-16,0,17037,SITCAR,sitcar,2015-09-16,False,www.marches-haute-marne.fr,marches-haute-marne.fr,marches-haute-marne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITCOM Cote Sud des Landes,www.marchespublics.landespublic.org,www.marchespublics.landespublic.org,2017-09-01,1,17038,SITCOM Cote Sud des Landes,sitcom cote sud des landes,2017-09-01,True,www.marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,www.marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol
SITCOM Cote Sud des Landes,marchespublics.landespublic.org,,2017-02-19,0,17039,SITCOM Cote Sud des Landes,sitcom cote sud des landes,2017-02-19,False,marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITCOM Cote Sud des Landes,www.marchespublic.landespublic.org,www.marchespublics.landespublic.org,2016-12-07,0,17040,SITCOM Cote Sud des Landes,sitcom cote sud des landes,2016-12-07,False,www.marchespublic.landespublic.org,marchespublic.landespublic.org,landespublic.org,marchespublic,True,False,False,OK_WITH_WARNING,missing_protocol,www.marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol
SITCOM Côte Sud des Landes,marchespublics.landespublic.org,,2020-06-06,1,17041,SITCOM Côte Sud des Landes,sitcom cote sud des landes,2020-06-06,True,marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITCOM Côte Sud des Landes,www.marchespublics.landespublic.org,,2019-07-14,0,17042,SITCOM Côte Sud des Landes,sitcom cote sud des landes,2019-07-14,False,www.marchespublics.landespublic.org,marchespublics.landespublic.org,landespublic.org,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITCOM Région d'Argentan,www.klekoon.com,www.klekoon.com,2020-03-28,1,17043,SITCOM Région d'Argentan,sitcom region d argentan,2020-03-28,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITCOM Région d'Argentan,www.sitcom-argentan.fr,www.klekoon.com,2017-05-13,0,17044,SITCOM Région d'Argentan,sitcom region d argentan,2017-05-13,False,www.sitcom-argentan.fr,sitcom-argentan.fr,sitcom-argentan.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITDCE,www.klekoon.com,www.klekoon.com,2020-04-17,1,17045,SITDCE,sitdce,2020-04-17,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITER de Quimperlé,marches.megalisbretagne.org,,2017-05-06,1,17046,SITER de Quimperlé,siter de quimperle,2017-05-06,True,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITEUCE,,,2020-11-19,1,17047,SITEUCE,siteuce,2020-11-19,True,,,,,False,False,False,MISSING,empty,,,,,False,False,False,MISSING,empty
SITEUCE,www.klekoon.com,,2019-03-30,0,17048,SITEUCE,siteuce,2019-03-30,False,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITEUCE,klekoon.com,www.klekoon.com,2017-09-01,0,17049,SITEUCE,siteuce,2017-09-01,False,klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITHERE,www.achatpublic.com,,2018-02-28,1,17050,SITHERE,sithere,2018-02-28,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITIV,www.achatpublic.com,,2015-09-29,1,17051,SITIV,sitiv,2015-09-29,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITOA,www.mp74.fr,,2016-12-22,1,17052,SITOA,sitoa,2016-12-22,True,www.mp74.fr,mp74.fr,mp74.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITOM Nord Isère,www.achatpublic.com,,2019-09-05,1,17053,SITOM Nord Isère,sitom nord isere,2019-09-05,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITOM SUD GARD,www.midilibre-marchespublics.com,www.midilibre-marchespublics.com,2019-07-20,1,17054,SITOM SUD GARD,sitom sud gard,2019-07-20,True,www.midilibre-marchespublics.com,midilibre-marchespublics.com,midilibre-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.midilibre-marchespublics.com,midilibre-marchespublics.com,midilibre-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITOM SUD RHONE,www.achatpublic.com,,2019-12-04,1,17055,SITOM SUD RHONE,sitom sud rhone,2019-12-04,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITOM Sud Gard,www.synapse-entreprises.com,www.synapse-entreprises.com,2018-06-17,1,17056,SITOM Sud Gard,sitom sud gard,2018-06-17,True,www.synapse-entreprises.com,synapse-entreprises.com,synapse-entreprises.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.synapse-entreprises.com,synapse-entreprises.com,synapse-entreprises.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITOM Sud Rhône,www.achatpublic.com,,2016-11-09,1,17057,SITOM Sud Rhône,sitom sud rhone,2016-11-09,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITOM des Vallées du Mont Blanc,www.mp74.fr,,2019-01-17,1,17058,SITOM des Vallées du Mont Blanc,sitom des vallees du mont blanc,2019-01-17,True,www.mp74.fr,mp74.fr,mp74.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITREVA,www.achatpublic.com,,2020-12-11,1,17059,SITREVA,sitreva,2020-12-11,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITRU,www.achatpublic.com,www.achatpublic.com,2019-11-20,1,17060,SITRU,sitru,2019-11-20,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SITRU,www.marchespublics-idf-centre.fr,,2018-07-26,0,17061,SITRU,sitru,2018-07-26,False,www.marchespublics-idf-centre.fr,marchespublics-idf-centre.fr,marchespublics-idf-centre.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITTEU,www.marches-securises.fr,,2019-10-07,1,17062,SITTEU,sitteu,2019-10-07,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITTEU,ccpro.marcoweb.fr,ccpro.marcoweb.fr,2016-02-16,0,17063,SITTEU,sitteu,2016-02-16,False,ccpro.marcoweb.fr,ccpro.marcoweb.fr,marcoweb.fr,ccpro,True,False,False,OK_WITH_WARNING,missing_protocol,ccpro.marcoweb.fr,ccpro.marcoweb.fr,marcoweb.fr,ccpro,True,False,False,OK_WITH_WARNING,missing_protocol
SITTOM-MI,marches.e-megalisbretagne.org,,2017-09-10,1,17064,SITTOM-MI,sittom-mi,2017-09-10,True,marches.e-megalisbretagne.org,marches.e-megalisbretagne.org,e-megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITTOM-MI,marche.e-megalisbretagne.org,,2017-07-22,0,17065,SITTOM-MI,sittom-mi,2017-07-22,False,marche.e-megalisbretagne.org,marche.e-megalisbretagne.org,e-megalisbretagne.org,marche,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITTOMAT,agysoft.marches-publics.info,,2020-12-10,1,17066,SITTOMAT,sittomat,2020-12-10,True,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SITUS,www.marches-securises.fr,,2018-02-19,1,17067,SITUS,situs,2018-02-19,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIV Baillons,sempaco.marcoweb.fr,,2018-06-05,1,17068,SIV Baillons,siv baillons,2018-06-05,True,sempaco.marcoweb.fr,sempaco.marcoweb.fr,marcoweb.fr,sempaco,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVA,e-marchespublics.com,www.e-marchespublics.com,2017-02-19,1,17069,SIVA,siva,2017-02-19,True,e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVAAD,www.achatpublic.com,,2017-01-25,1,17070,SIVAAD,sivaad,2017-01-25,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVAEL,www.sivael.com,,2017-04-28,1,17071,SIVAEL,sivael,2017-04-28,True,www.sivael.com,sivael.com,sivael.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVAP,www.loire.fr,,2016-02-01,1,17072,SIVAP,sivap,2016-02-01,True,www.loire.fr,loire.fr,loire.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVED,sived83.e-marchespublics.com,,2017-03-08,1,17073,SIVED,sived,2017-03-08,True,sived83.e-marchespublics.com,sived83.e-marchespublics.com,e-marchespublics.com,sived83,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVED NG,sived83.e-marchespublics.com,,2020-05-31,1,17074,SIVED NG,sived ng,2020-05-31,True,sived83.e-marchespublics.com,sived83.e-marchespublics.com,e-marchespublics.com,sived83,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVED NG,www.e-marchespublics.com,www.e-marchespublics.com,2019-10-12,0,17075,SIVED NG,sived ng,2019-10-12,False,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVERT de l'Est Anjou,anjoumarchéspublics.fr,www.anjoumarchespublics.fr,2020-04-18,1,17076,SIVERT de l'Est Anjou,sivert de l est anjou,2020-04-18,True,anjoumarchéspublics.fr,anjoumarchéspublics.fr,,,False,False,False,MALFORMED,missing_protocol;invalid_domain,www.anjoumarchespublics.fr,anjoumarchespublics.fr,anjoumarchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVERT de l'Est Anjou,www.anjoumarchespublics.fr,,2015-07-15,0,17077,SIVERT de l'Est Anjou,sivert de l est anjou,2015-07-15,False,www.anjoumarchespublics.fr,anjoumarchespublics.fr,anjoumarchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVLO,www.epageloing.fr,,2019-10-03,1,17078,SIVLO,sivlo,2019-10-03,True,www.epageloing.fr,epageloing.fr,epageloing.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVLO,www.sivlo.fr,,2019-08-20,0,17079,SIVLO,sivlo,2019-08-20,False,www.sivlo.fr,sivlo.fr,sivlo.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
"SIVOCS "" ECHO JEUNESSE """,marchespublics-matec57.fr,,2019-10-16,1,17080,"SIVOCS "" ECHO JEUNESSE """,sivocs echo jeunesse,2019-10-16,True,marchespublics-matec57.fr,marchespublics-matec57.fr,marchespublics-matec57.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM,www.achatpublic.com,www.achatpublic.com,2019-05-05,1,17081,SIVOM,sivom,2019-05-05,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM AEP ASSAINISSEMENT DE ST BRICE,demat-ampa.fr,,2019-12-25,1,17082,SIVOM AEP ASSAINISSEMENT DE ST BRICE,sivom aep assainissement de st brice,2019-12-25,True,demat-ampa.fr,demat-ampa.fr,demat-ampa.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM ALIMENT EAU POTABLE ASSAIN ANGY,www.adto.fr,,2018-04-19,1,17083,SIVOM ALIMENT EAU POTABLE ASSAIN ANGY,sivom aliment eau potable assain angy,2018-04-19,True,www.adto.fr,adto.fr,adto.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM ATTIGNY,www.xmarches.fr,,2019-09-16,1,17084,SIVOM ATTIGNY,sivom attigny,2019-09-16,True,www.xmarches.fr,xmarches.fr,xmarches.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Arroux Braconne,www.e-marchespublics.com,,2019-05-11,1,17085,SIVOM Arroux Braconne,sivom arroux braconne,2019-05-11,True,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Auzances-Bellegarde,www.e-marchespublics.com,,2016-01-07,1,17086,SIVOM Auzances-Bellegarde,sivom auzances-bellegarde,2016-01-07,True,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM BALCONS DES SOURCES,www.marches-securises.fr,,2018-04-01,1,17087,SIVOM BALCONS DES SOURCES,sivom balcons des sources,2018-04-01,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Bas Bugey,voixdelain.fr,voixdelain.fr,2016-12-11,1,17088,SIVOM Bas Bugey,sivom bas bugey,2016-12-11,True,voixdelain.fr,voixdelain.fr,voixdelain.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,voixdelain.fr,voixdelain.fr,voixdelain.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM CANTONS ST GAUDENS MONTREJEAU AS,www.marches-securises.fr,,2020-01-02,1,17089,SIVOM CANTONS ST GAUDENS MONTREJEAU AS,sivom cantons st gaudens montrejeau as,2020-01-02,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM CANTONS ST GAUDENS MONTREJEAU AS,www.sivom-sgma.org,,2019-10-31,0,17090,SIVOM CANTONS ST GAUDENS MONTREJEAU AS,sivom cantons st gaudens montrejeau as,2019-10-31,False,www.sivom-sgma.org,sivom-sgma.org,sivom-sgma.org,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM CHALLUY SERMOISE,www.e-bourgogne.fr,,2017-02-01,1,17091,SIVOM CHALLUY SERMOISE,sivom challuy sermoise,2017-02-01,True,www.e-bourgogne.fr,e-bourgogne.fr,e-bourgogne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM COMMUNAUTE DU BETHUNOIS,marchespublics596280.fr,,2020-03-14,1,17092,SIVOM COMMUNAUTE DU BETHUNOIS,sivom communaute du bethunois,2020-03-14,True,marchespublics596280.fr,marchespublics596280.fr,marchespublics596280.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM COMMUNAUTE DU BETHUNOIS,www.marches-securises.fr,www.marches-securises.fr,2019-09-29,0,17093,SIVOM COMMUNAUTE DU BETHUNOIS,sivom communaute du bethunois,2019-09-29,False,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM CREA GEST EQPT SUR TERRITOIRE CO,www.sivom77600.com,,2017-10-27,1,17094,SIVOM CREA GEST EQPT SUR TERRITOIRE CO,sivom crea gest eqpt sur territoire co,2017-10-27,True,www.sivom77600.com,sivom77600.com,sivom77600.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM Chéry-Chartreuve Mont-St-Martin,www.klekoon.com,,2016-03-03,1,17095,SIVOM Chéry-Chartreuve Mont-St-Martin,sivom chery-chartreuve mont-st-martin,2016-03-03,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM D ADAINVILLE BOURDONNE,www.marches-securises.fr,www.marches-securises.fr,2019-07-04,1,17096,SIVOM D ADAINVILLE BOURDONNE,sivom d adainville bourdonne,2019-07-04,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DE BRAYE ET MARCILLY SUR MAULNE,www.pro-marchespublics.com,www.pro-marchespublics.com,2017-03-30,1,17097,SIVOM DE BRAYE ET MARCILLY SUR MAULNE,sivom de braye et marcilly sur maulne,2017-03-30,True,www.pro-marchespublics.com,pro-marchespublics.com,pro-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.pro-marchespublics.com,pro-marchespublics.com,pro-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol
"SIVOM DE CRESPIN,QUIEVRECHAIN,",marchesonline.achatpublic.com,,2020-10-09,1,17098,"SIVOM DE CRESPIN,QUIEVRECHAIN,",sivom de crespin quievrechain,2020-10-09,True,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE GAMACHES,sommemarchespublics.fr,,2015-06-09,1,17099,SIVOM DE GAMACHES,sivom de gamaches,2015-06-09,True,sommemarchespublics.fr,sommemarchespublics.fr,sommemarchespublics.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE L ARGONNE ARDENNAISE,www.proxilegales.fr,www.proxilegales.fr,2018-06-30,1,17100,SIVOM DE L ARGONNE ARDENNAISE,sivom de l argonne ardennaise,2018-06-30,True,www.proxilegales.fr,proxilegales.fr,proxilegales.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.proxilegales.fr,proxilegales.fr,proxilegales.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DE L EST GESSIEN,www.klekoon.com,www.klekoon.com,2019-12-18,1,17101,SIVOM DE L EST GESSIEN,sivom de l est gessien,2019-12-18,True,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DE LA BOUCLE,www.marchespublics-idf-centre.fr,,2017-08-22,1,17102,SIVOM DE LA BOUCLE,sivom de la boucle,2017-08-22,True,www.marchespublics-idf-centre.fr,marchespublics-idf-centre.fr,marchespublics-idf-centre.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA GOHELLE,www.achatpublic.com,,2017-10-19,1,17103,SIVOM DE LA GOHELLE,sivom de la gohelle,2017-10-19,True,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA HAUTE DORDOGNE,www.marches-publics.info,www.marches-publics.info,2019-05-18,1,17104,SIVOM DE LA HAUTE DORDOGNE,sivom de la haute dordogne,2019-05-18,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DE LA REGION DE CHEVREUSE,www.marches-securises.fr,,2019-01-17,1,17105,SIVOM DE LA REGION DE CHEVREUSE,sivom de la region de chevreuse,2019-01-17,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA RIVE DROITE DE L ORNE,appels-offres.org,appels-offres.org,2016-09-11,1,17106,SIVOM DE LA RIVE DROITE DE L ORNE,sivom de la rive droite de l orne,2016-09-11,True,appels-offres.org,appels-offres.org,appels-offres.org,,True,False,False,OK_WITH_WARNING,missing_protocol,appels-offres.org,appels-offres.org,appels-offres.org,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DE LA RIVE SUD,www.boamp.fr,,2016-11-02,1,17107,SIVOM DE LA RIVE SUD,sivom de la rive sud,2016-11-02,True,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA ROYA,www.marches-securises.fr,,2018-04-27,1,17108,SIVOM DE LA ROYA,sivom de la roya,2018-04-27,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA ROYA,www.unionemontanaaltavaltanaro.it,,2017-05-19,0,17109,SIVOM DE LA ROYA,sivom de la roya,2017-05-19,False,www.unionemontanaaltavaltanaro.it,unionemontanaaltavaltanaro.it,unionemontanaaltavaltanaro.it,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA ROYA,marches-securises.fr,,2017-05-12,0,17110,SIVOM DE LA ROYA,sivom de la roya,2017-05-12,False,marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA VALLEE DU CADY,marchesonline.achatpublic.com,,2019-07-31,1,17111,SIVOM DE LA VALLEE DU CADY,sivom de la vallee du cady,2019-07-31,True,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE LA VALLEE DU CADY,interco.achatpublic.com,,2019-02-12,0,17112,SIVOM DE LA VALLEE DU CADY,sivom de la vallee du cady,2019-02-12,False,interco.achatpublic.com,interco.achatpublic.com,achatpublic.com,interco,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DE VAL DE BANQUIERE,www.marches-securises.fr,www.marches-securises.fr,2019-12-21,1,17113,SIVOM DE VAL DE BANQUIERE,sivom de val de banquiere,2019-12-21,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DE VILLEFRANCHE SUR MER,www.marches-securises.fr,www.marches-securises.fr,2018-04-20,1,17114,SIVOM DE VILLEFRANCHE SUR MER,sivom de villefranche sur mer,2018-04-20,True,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DES RIVES DE L AA ET DE LA COLME,sivom-rives-aa-colme.e-marchespublics.com,,2018-07-17,1,17115,SIVOM DES RIVES DE L AA ET DE LA COLME,sivom des rives de l aa et de la colme,2018-07-17,True,sivom-rives-aa-colme.e-marchespublics.com,sivom-rives-aa-colme.e-marchespublics.com,e-marchespublics.com,sivom-rives-aa-colme,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DU BOCAGE CENOMANS,www.marches-publics.info,www.marches-publics.info,2019-04-25,1,17116,SIVOM DU BOCAGE CENOMANS,sivom du bocage cenomans,2019-04-25,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol
SIVOM DU HAUT COMMINGES,sivom-haut-comminges.fr,,2017-07-07,1,17117,SIVOM DU HAUT COMMINGES,sivom du haut comminges,2017-07-07,True,sivom-haut-comminges.fr,sivom-haut-comminges.fr,sivom-haut-comminges.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DU HAUT COMMINGES,www.boamp.fr,,2015-04-24,0,17118,SIVOM DU HAUT COMMINGES,sivom du haut comminges,2015-04-24,False,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DU HAUT MEDOC,marchespublics.aquitaine.fr,,2015-06-09,1,17119,SIVOM DU HAUT MEDOC,sivom du haut medoc,2015-06-09,True,marchespublics.aquitaine.fr,marchespublics.aquitaine.fr,aquitaine.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
SIVOM DU NERON,www.marches-publics.info,,2018-08-03,1,17120,SIVOM DU NERON,sivom du neron,2018-08-03,True,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,,,,,False,False,False,MISSING,empty
