profile_row_id,domain_source,profile_buyer_name_raw,profile_buyer_name_normalized,url_raw,domain_normalized,registered_domain,subdomain,url_valid,is_email,has_multiple_values,normalization_status,normalization_warning,date_dernier_avis,dernier_site_en_date
21305,participation,Ville de Montreuil sur Mer,ville de montreuil sur mer,,,,,False,False,False,MISSING,empty,2017-10-24,False
21306,participation,Ville de Montrichard,ville de montrichard,www.pro-marchespublics.com,pro-marchespublics.com,pro-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-02-22,True
21307,participation,Ville de Montricoux,ville de montricoux,,,,,False,False,False,MISSING,empty,2017-03-07,True
21308,participation,Ville de Montrouge,ville de montrouge,,,,,False,False,False,MISSING,empty,2020-12-09,True
21309,participation,Ville de Montrouge,ville de montrouge,,,,,False,False,False,MISSING,empty,2020-01-17,False
21310,participation,Ville de Montrouge,ville de montrouge,,,,,False,False,False,MISSING,empty,2019-07-22,False
21311,participation,Ville de Montélimar,ville de montelimar,,,,,False,False,False,MISSING,empty,2019-08-09,True
21312,participation,Ville de Montélimar,ville de montelimar,www.montelimar.fr,montelimar.fr,montelimar.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-11-25,False
21313,participation,Ville de Montévrain,ville de montevrain,,,,,False,False,False,MISSING,empty,2017-01-07,True
21314,participation,Ville de Morainvilliers,ville de morainvilliers,,,,,False,False,False,MISSING,empty,2015-09-10,True
21315,participation,Ville de Morancé,ville de morance,,,,,False,False,False,MISSING,empty,2015-05-18,True
21316,participation,Ville de Morangis,ville de morangis,,,,,False,False,False,MISSING,empty,2015-05-27,True
21317,participation,Ville de Morières,ville de morieres,,,,,False,False,False,MISSING,empty,2020-12-20,True
21318,participation,Ville de Morières,ville de morieres,,,,,False,False,False,MISSING,empty,2017-05-15,False
21319,participation,Ville de Morlaas,ville de morlaas,,,,,False,False,False,MISSING,empty,2019-12-23,True
21320,participation,Ville de Morlaix,ville de morlaix,,,,,False,False,False,MISSING,empty,2020-05-29,True
21321,participation,Ville de Morlaix,ville de morlaix,,,,,False,False,False,MISSING,empty,2020-01-23,False
21322,participation,Ville de Morlaix,ville de morlaix,,,,,False,False,False,MISSING,empty,2019-08-31,False
21323,participation,Ville de Morlaix,ville de morlaix,,,,,False,False,False,MISSING,empty,2016-07-11,False
21324,participation,Ville de Morlaix,ville de morlaix,,,,,False,False,False,MISSING,empty,2016-02-22,False
21325,participation,Ville de Mormant,ville de mormant,ville-mormant.e-marchespublics.com,ville-mormant.e-marchespublics.com,e-marchespublics.com,ville-mormant,True,False,False,OK_WITH_WARNING,missing_protocol,2018-12-25,True
21326,participation,Ville de Morne à L'Eau,ville de morne a l eau,,,,,False,False,False,MISSING,empty,2020-03-13,True
21327,participation,Ville de Mortagne sur Sèvre,ville de mortagne sur sevre,,,,,False,False,False,MISSING,empty,2015-03-17,True
21328,participation,Ville de Morzine-Avoriaz,ville de morzine-avoriaz,marchespublics.ledauphine-legales.com,marchespublics.ledauphine-legales.com,ledauphine-legales.com,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2017-10-07,True
21329,participation,Ville de Mouans-Sartoux,ville de mouans-sartoux,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-03-28,True
21330,participation,Ville de Mouans-Sartoux,ville de mouans-sartoux,,,,,False,False,False,MISSING,empty,2019-10-05,False
21331,participation,Ville de Mougins,ville de mougins,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-27,True
21332,participation,Ville de Mougins,ville de mougins,,,,,False,False,False,MISSING,empty,2018-10-26,False
21333,participation,Ville de Moulins,ville de moulins,,,,,False,False,False,MISSING,empty,2020-07-24,True
21334,participation,Ville de Moulis en Médoc,ville de moulis en medoc,,,,,False,False,False,MISSING,empty,2015-03-31,True
21335,participation,Ville de Moûtiers,ville de moutiers,,,,,False,False,False,MISSING,empty,2017-11-29,True
21336,participation,Ville de Mulhouse,ville de mulhouse,,,,,False,False,False,MISSING,empty,2020-12-11,True
21337,participation,Ville de Mulhouse,ville de mulhouse,www.alsacemarchespublics.eu,alsacemarchespublics.eu,alsacemarchespublics.eu,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-09-04,False
21338,participation,Ville de Mulhouse,ville de mulhouse,,,,,False,False,False,MISSING,empty,2015-12-09,False
21339,participation,Ville de Munster,ville de munster,,,,,False,False,False,MISSING,empty,2016-06-21,True
21340,participation,Ville de Muret,ville de muret,marches-publics-ville-muret.omnikles.com,marches-publics-ville-muret.omnikles.com,omnikles.com,marches-publics-ville-muret,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-29,True
21341,participation,Ville de Muret,ville de muret,,,,,False,False,False,MISSING,empty,2015-11-13,False
21342,participation,Ville de Mus,ville de mus,,,,,False,False,False,MISSING,empty,2015-06-15,True
21343,participation,Ville de Mussy-sur-Seine,ville de mussy-sur-seine,,,,,False,False,False,MISSING,empty,2020-10-15,True
21344,participation,Ville de Mussy-sur-Seine,ville de mussy-sur-seine,,,,,False,False,False,MISSING,empty,2016-02-23,False
21345,participation,Ville de Mâcon,ville de macon,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-09-25,True
21346,participation,Ville de Mâcon,ville de macon,,,,,False,False,False,MISSING,empty,2019-12-28,False
21347,participation,Ville de Mâcon,ville de macon,,,,,False,False,False,MISSING,empty,2017-02-23,False
21348,participation,Ville de Mèze,ville de meze,,,,,False,False,False,MISSING,empty,2020-12-18,True
21349,participation,Ville de Méribel les Allues,ville de meribel les allues,mairiedesallues.fr,mairiedesallues.fr,mairiedesallues.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-18,True
21350,participation,Ville de Méribel les Allues,ville de meribel les allues,maririedesallues.fr,maririedesallues.fr,maririedesallues.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-05-15,False
21351,participation,Ville de Méricourt,ville de mericourt,mericourt.synapse-entreprises.com,mericourt.synapse-entreprises.com,synapse-entreprises.com,mericourt,True,False,False,OK_WITH_WARNING,missing_protocol,2020-01-25,True
21352,participation,Ville de Méricourt,ville de mericourt,,,,,False,False,False,MISSING,empty,2019-02-26,False
21353,participation,Ville de Méricourt,ville de mericourt,,,,,False,False,False,MISSING,empty,2017-01-31,False
21354,participation,Ville de Méricourt,ville de mericourt,,,,,False,False,False,MISSING,empty,2016-07-11,False
21355,participation,Ville de Méricourt,ville de mericourt,,,,,False,False,False,MISSING,empty,2016-03-23,False
21356,participation,Ville de Méricourt,ville de mericourt,,,,,False,False,False,MISSING,empty,2016-02-12,False
21357,participation,Ville de Méricourt,ville de mericourt,,,,,False,False,False,MISSING,empty,2015-03-17,False
21358,participation,Ville de Mérignac,ville de merignac,,,,,False,False,False,MISSING,empty,2017-12-01,True
21359,participation,Ville de Mérignac,ville de merignac,,,,,False,False,False,MISSING,empty,2017-11-10,False
21360,participation,Ville de Mérignac,ville de merignac,,,,,False,False,False,MISSING,empty,2015-12-14,False
21361,participation,Ville de Méru,ville de meru,,,,,False,False,False,MISSING,empty,2018-09-03,True
21362,participation,Ville de Naintré,ville de naintre,,,,,False,False,False,MISSING,empty,2018-10-30,True
21363,participation,Ville de Nancy,ville de nancy,,,,,False,False,False,MISSING,empty,2020-11-23,True
21364,participation,Ville de Nancy,ville de nancy,,,,,False,False,False,MISSING,empty,2019-01-31,False
21365,participation,Ville de Nancy,ville de nancy,,,,,False,False,False,MISSING,empty,2018-04-09,False
21366,participation,Ville de Nancy,ville de nancy,,,,,False,False,False,MISSING,empty,2016-12-09,False
21367,participation,Ville de Nancy,ville de nancy,,,,,False,False,False,MISSING,empty,2016-02-03,False
21368,participation,Ville de Nandy,ville de nandy,,,,,False,False,False,MISSING,empty,2019-10-09,True
21369,participation,Ville de Nans-Les-Pins,ville de nans-les-pins,,,,,False,False,False,MISSING,empty,2020-10-19,True
21370,participation,Ville de Nans-Les-Pins,ville de nans-les-pins,www.mairie-nanslespins.fr,mairie-nanslespins.fr,mairie-nanslespins.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-05-17,False
21371,participation,Ville de Nans-Les-Pins,ville de nans-les-pins,,,,,False,False,False,MISSING,empty,2019-04-24,False
21372,participation,Ville de Nanterre,ville de nanterre,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-31,True
21373,participation,Ville de Nanterre,ville de nanterre,,,,,False,False,False,MISSING,empty,2018-12-30,False
21374,participation,Ville de Nantes,ville de nantes,www.marchespublics.nantesmetropole.fr,marchespublics.nantesmetropole.fr,nantesmetropole.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-20,True
21375,participation,Ville de Nantes,ville de nantes,,,,,False,False,False,MISSING,empty,2020-10-06,False
21376,participation,Ville de Nantes,ville de nantes,,,,,False,False,False,MISSING,empty,2017-11-03,False
21377,participation,Ville de Nantes,ville de nantes,,,,,False,False,False,MISSING,empty,2017-04-04,False
21378,participation,Ville de Nantes,ville de nantes,,,,,False,False,False,MISSING,empty,2016-03-16,False
21379,participation,Ville de Nantua,ville de nantua,nantua.e-marchespublics.com,nantua.e-marchespublics.com,e-marchespublics.com,nantua,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-30,True
21380,participation,Ville de Negrepelisse,ville de negrepelisse,,,,,False,False,False,MISSING,empty,2020-10-13,True
21381,participation,Ville de Nemours,ville de nemours,,,,,False,False,False,MISSING,empty,2020-08-04,True
21382,participation,Ville de Nemours,ville de nemours,,,,,False,False,False,MISSING,empty,2020-07-15,False
21383,participation,Ville de Nemours,ville de nemours,,,,,False,False,False,MISSING,empty,2017-06-07,False
21384,participation,Ville de Nemours,ville de nemours,,,,,False,False,False,MISSING,empty,2015-10-14,False
21385,participation,Ville de Neufchatel-Hardelot,ville de neufchatel-hardelot,,,,,False,False,False,MISSING,empty,2020-07-17,True
21386,participation,Ville de Neufchatel-Hardelot,ville de neufchatel-hardelot,,,,,False,False,False,MISSING,empty,2017-04-03,False
21387,participation,Ville de Neuilly Plaisance,ville de neuilly plaisance,,,,,False,False,False,MISSING,empty,2017-01-07,True
21388,participation,Ville de Neuilly-sur-Seine,ville de neuilly-sur-seine,,,,,False,False,False,MISSING,empty,2020-12-19,True
21389,participation,Ville de Neuilly-sur-Seine,ville de neuilly-sur-seine,,,,,False,False,False,MISSING,empty,2019-10-19,False
21390,participation,Ville de Neuves-Maisons,ville de neuves-maisons,,,,,False,False,False,MISSING,empty,2015-12-01,True
21391,participation,Ville de Neuville sur Sarthe,ville de neuville sur sarthe,,,,,False,False,False,MISSING,empty,2015-09-22,True
21392,participation,Ville de Nevers,ville de nevers,,,,,False,False,False,MISSING,empty,2020-11-16,True
21393,participation,Ville de Nevers,ville de nevers,,,,,False,False,False,MISSING,empty,2019-10-09,False
21394,participation,Ville de Nevers,ville de nevers,,,,,False,False,False,MISSING,empty,2019-10-04,False
21395,participation,Ville de Nevers,ville de nevers,,,,,False,False,False,MISSING,empty,2018-02-14,False
21396,participation,Ville de Nevers,ville de nevers,marches.e-bourgogne.fr,marches.e-bourgogne.fr,e-bourgogne.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-19,False
21397,participation,Ville de Nevers,ville de nevers,,,,,False,False,False,MISSING,empty,2016-07-15,False
21398,participation,Ville de Nice,ville de nice,,,,,False,False,False,MISSING,empty,2019-08-12,True
21399,participation,Ville de Nice,ville de nice,,,,,False,False,False,MISSING,empty,2019-07-28,False
21400,participation,Ville de Nieppe,ville de nieppe,,,,,False,False,False,MISSING,empty,2018-10-10,True
21401,participation,Ville de Niort,ville de niort,,,,,False,False,False,MISSING,empty,2016-02-18,True
21402,participation,Ville de Niort,ville de niort,,,,,False,False,False,MISSING,empty,2015-04-13,False
21403,participation,Ville de Nogent le Rotrou,ville de nogent le rotrou,,,,,False,False,False,MISSING,empty,2020-09-25,True
21404,participation,Ville de Nogent le Rotrou,ville de nogent le rotrou,,,,,False,False,False,MISSING,empty,2018-07-20,False
21405,participation,Ville de Nogent sur Marne,ville de nogent sur marne,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-07-23,True
21406,participation,Ville de Nogent sur Marne,ville de nogent sur marne,,,,,False,False,False,MISSING,empty,2017-01-27,False
21407,participation,Ville de Nogent sur Marne,ville de nogent sur marne,www.ville-nogentsurmarne.achatpublic.com,ville-nogentsurmarne.achatpublic.com,achatpublic.com,ville-nogentsurmarne,True,False,False,OK_WITH_WARNING,missing_protocol,2016-09-10,False
21408,participation,Ville de Nogent sur Marne,ville de nogent sur marne,,,,,False,False,False,MISSING,empty,2015-06-30,False
21409,participation,Ville de Nogent-sur-Oise,ville de nogent-sur-oise,,,,,False,False,False,MISSING,empty,2018-10-25,True
21410,participation,Ville de Nogent-sur-Seine,ville de nogent-sur-seine,,,,,False,False,False,MISSING,empty,2020-11-30,True
21411,participation,Ville de Nogent-sur-Seine,ville de nogent-sur-seine,,,,,False,False,False,MISSING,empty,2019-09-29,False
21412,participation,Ville de Nogent-sur-Seine,ville de nogent-sur-seine,,,,,False,False,False,MISSING,empty,2018-01-16,False
21413,participation,Ville de Noirmoutier,ville de noirmoutier,,,,,False,False,False,MISSING,empty,2019-03-28,True
21414,participation,Ville de Noisiel,ville de noisiel,Ville-noisiel.e-marchespublics.com,ville-noisiel.e-marchespublics.com,e-marchespublics.com,ville-noisiel,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-24,True
21415,participation,Ville de Noisiel,ville de noisiel,,,,,False,False,False,MISSING,empty,2018-08-16,False
21416,participation,Ville de Noisy le Sec,ville de noisy le sec,,,,,False,False,False,MISSING,empty,2015-09-18,True
21417,participation,Ville de Noisy-le-Grand,ville de noisy-le-grand,,,,,False,False,False,MISSING,empty,2020-10-24,True
21418,participation,Ville de Noisy-le-Grand,ville de noisy-le-grand,,,,,False,False,False,MISSING,empty,2018-03-07,False
21419,participation,Ville de Nomain,ville de nomain,,,,,False,False,False,MISSING,empty,2015-03-12,True
21420,participation,Ville de Notre Dame de Bondeville,ville de notre dame de bondeville,,,,,False,False,False,MISSING,empty,2018-09-27,True
21421,participation,Ville de Noyal-Châtillon sur Seiche,ville de noyal-chatillon sur seiche,,,,,False,False,False,MISSING,empty,2020-04-01,True
21422,participation,Ville de Noyal-Châtillon sur Seiche,ville de noyal-chatillon sur seiche,,,,,False,False,False,MISSING,empty,2016-03-30,False
21423,participation,Ville de Noyelles-Godault,ville de noyelles-godault,,,,,False,False,False,MISSING,empty,2019-07-24,True
21424,participation,Ville de Noyelles-sous-Lens,ville de noyelles-sous-lens,,,,,False,False,False,MISSING,empty,2019-04-10,True
21425,participation,Ville de Noyelles-sous-Lens,ville de noyelles-sous-lens,,,,,False,False,False,MISSING,empty,2017-04-14,False
21426,participation,Ville de Noyon,ville de noyon,,,,,False,False,False,MISSING,empty,2020-08-24,True
21427,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2020-12-31,True
21428,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2019-06-06,False
21429,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2018-06-19,False
21430,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2016-06-15,False
21431,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2016-02-05,False
21432,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2015-08-07,False
21433,participation,Ville de Nîmes,ville de nimes,,,,,False,False,False,MISSING,empty,2015-03-09,False
21434,participation,Ville de Oignies,ville de oignies,,,,,False,False,False,MISSING,empty,2015-09-18,True
21435,participation,Ville de Ouistreham,ville de ouistreham,,,,,False,False,False,MISSING,empty,2018-10-20,True
21436,participation,Ville de Ouistreham,ville de ouistreham,,,,,False,False,False,MISSING,empty,2017-11-08,False
21437,participation,Ville de Pacé,ville de pace,,,,,False,False,False,MISSING,empty,2015-12-24,True
21438,participation,Ville de Paimpol,ville de paimpol,,,,,False,False,False,MISSING,empty,2019-09-24,True
21439,participation,Ville de Paimpol,ville de paimpol,,,,,False,False,False,MISSING,empty,2017-12-17,False
21440,participation,Ville de Paimpol,ville de paimpol,,,,,False,False,False,MISSING,empty,2017-07-10,False
21441,participation,Ville de Palaiseau,ville de palaiseau,,,,,False,False,False,MISSING,empty,2020-07-12,True
21442,participation,Ville de Palaiseau,ville de palaiseau,,,,,False,False,False,MISSING,empty,2020-01-24,False
21443,participation,Ville de Palaiseau,ville de palaiseau,,,,,False,False,False,MISSING,empty,2019-03-21,False
21444,participation,Ville de Palaiseau,ville de palaiseau,,,,,False,False,False,MISSING,empty,2019-03-20,False
21445,participation,Ville de Palaiseau,ville de palaiseau,,,,,False,False,False,MISSING,empty,2019-03-01,False
21446,participation,Ville de Palaiseau,ville de palaiseau,,,,,False,False,False,MISSING,empty,2015-07-07,False
21447,participation,Ville de Pamiers,ville de pamiers,,,,,False,False,False,MISSING,empty,2017-10-25,True
21448,participation,Ville de Pantin,ville de pantin,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-19,True
21449,participation,Ville de Paray-Le-Monial,ville de paray-le-monial,,,,,False,False,False,MISSING,empty,2018-10-13,True
21450,participation,Ville de Parcé sur Sarthe,ville de parce sur sarthe,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-08-22,True
21451,participation,Ville de Parentis en Born,ville de parentis en born,,,,,False,False,False,MISSING,empty,2018-10-17,True
21452,participation,Ville de Parentis en Born,ville de parentis en born,,,,,False,False,False,MISSING,empty,2017-02-17,False
21453,participation,Ville de Paris,ville de paris,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-24,True
21454,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2020-12-24,False
21455,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2020-12-07,False
21456,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2020-08-13,False
21457,participation,Ville de Paris,ville de paris,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-21,False
21458,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2020-03-12,False
21459,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2019-10-23,False
21460,participation,Ville de Paris,ville de paris,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-23,False
21461,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2019-10-19,False
21462,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2019-07-18,False
21463,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2019-06-29,False
21464,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2019-06-20,False
21465,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2018-12-22,False
21466,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2018-12-21,False
21467,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2018-12-10,False
21468,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2018-06-02,False
21469,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2017-12-09,False
21470,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2016-03-31,False
21471,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2015-12-14,False
21472,participation,Ville de Paris,ville de paris,,,,,False,False,False,MISSING,empty,2015-03-20,False
21473,participation,Ville de Paris - DEVE,ville de paris - deve,,,,,False,False,False,MISSING,empty,2019-07-03,True
21474,participation,Ville de Paris - DEVE,ville de paris - deve,,,,,False,False,False,MISSING,empty,2018-03-02,False
21475,participation,Ville de Paris - DEVE,ville de paris - deve,,,,,False,False,False,MISSING,empty,2017-11-22,False
21476,participation,Ville de Paris - DEVE,ville de paris - deve,,,,,False,False,False,MISSING,empty,2015-10-28,False
21477,participation,Ville de Paris - DFPE,ville de paris - dfpe,,,,,False,False,False,MISSING,empty,2017-11-16,True
21478,participation,Ville de Paris - DGJOPGE,ville de paris - dgjopge,,,,,False,False,False,MISSING,empty,2019-10-18,True
21479,participation,Ville de Paris - DVD - BPBM,ville de paris - dvd - bpbm,,,,,False,False,False,MISSING,empty,2019-08-08,True
21480,participation,Ville de Paris - DVD - BPBM,ville de paris - dvd - bpbm,,,,,False,False,False,MISSING,empty,2015-08-03,False
21481,participation,Ville de Paris - Jeunesse et sports,ville de paris - jeunesse et sports,,,,,False,False,False,MISSING,empty,2020-09-15,True
21482,participation,Ville de Paris - Jeunesse et sports,ville de paris - jeunesse et sports,,,,,False,False,False,MISSING,empty,2020-06-16,False
21483,participation,Ville de Parmain,ville de parmain,,,,,False,False,False,MISSING,empty,2020-04-18,True
21484,participation,Ville de Parmain,ville de parmain,,,,,False,False,False,MISSING,empty,2017-10-20,False
21485,participation,Ville de Parmain,ville de parmain,,,,,False,False,False,MISSING,empty,2017-04-27,False
21486,participation,Ville de Parthenay,ville de parthenay,,,,,False,False,False,MISSING,empty,2020-10-09,True
21487,participation,Ville de Passy,ville de passy,www.mp74.fr,mp74.fr,mp74.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-29,True
21488,participation,Ville de Pau,ville de pau,,,,,False,False,False,MISSING,empty,2017-10-14,True
21489,participation,Ville de Pauillac,ville de pauillac,,,,,False,False,False,MISSING,empty,2019-08-28,True
21490,participation,Ville de Pauillac,ville de pauillac,,,,,False,False,False,MISSING,empty,2015-07-30,False
21491,participation,Ville de Paulhan,ville de paulhan,,,,,False,False,False,MISSING,empty,2017-03-20,True
21492,participation,Ville de Paulx,ville de paulx,,,,,False,False,False,MISSING,empty,2017-06-14,True
21493,participation,Ville de Pavie,ville de pavie,,,,,False,False,False,MISSING,empty,2016-05-11,True
21494,participation,Ville de Pavillons sous Bois,ville de pavillons sous bois,,,,,False,False,False,MISSING,empty,2019-11-29,True
21495,participation,Ville de Pavillons sous Bois,ville de pavillons sous bois,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-02-07,False
21496,participation,Ville de Pavilly,ville de pavilly,,,,,False,False,False,MISSING,empty,2019-05-13,True
21497,participation,Ville de Pavilly,ville de pavilly,,,,,False,False,False,MISSING,empty,2016-06-14,False
21498,participation,Ville de Perpignan,ville de perpignan,,,,,False,False,False,MISSING,empty,2018-03-04,True
21499,participation,Ville de Perpignan,ville de perpignan,mairie-perpignan.marcoweb.fr,mairie-perpignan.marcoweb.fr,marcoweb.fr,mairie-perpignan,True,False,False,OK_WITH_WARNING,missing_protocol,2017-08-16,False
21500,participation,Ville de Perpignan,ville de perpignan,,,,,False,False,False,MISSING,empty,2017-06-29,False
21501,participation,Ville de Perray-en-Yvelines,ville de perray-en-yvelines,,,,,False,False,False,MISSING,empty,2019-10-24,True
21502,participation,Ville de Pertuis,ville de pertuis,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-09-17,True
21503,participation,Ville de Pertuis,ville de pertuis,,,,,False,False,False,MISSING,empty,2015-07-24,False
21504,participation,Ville de Pessac,ville de pessac,,,,,False,False,False,MISSING,empty,2019-04-11,True
21505,participation,Ville de Pessac,ville de pessac,,,,,False,False,False,MISSING,empty,2018-06-06,False
21506,participation,Ville de Pessac,ville de pessac,,,,,False,False,False,MISSING,empty,2018-03-10,False
21507,participation,Ville de Petit Couronne,ville de petit couronne,,,,,False,False,False,MISSING,empty,2019-11-18,True
21508,participation,Ville de Petit Couronne,ville de petit couronne,,,,,False,False,False,MISSING,empty,2019-09-04,False
21509,participation,Ville de Petit Couronne,ville de petit couronne,,,,,False,False,False,MISSING,empty,2017-06-14,False
21510,participation,Ville de Petit Couronne,ville de petit couronne,,,,,False,False,False,MISSING,empty,2017-04-11,False
21511,participation,Ville de Petit Couronne,ville de petit couronne,,,,,False,False,False,MISSING,empty,2017-01-14,False
21512,participation,Ville de Petit-Bourg,ville de petit-bourg,,,,,False,False,False,MISSING,empty,2019-02-07,True
21513,participation,Ville de Petit-Quevilly,ville de petit-quevilly,,,,,False,False,False,MISSING,empty,2016-11-25,True
21514,participation,Ville de Peyrolles en Provence,ville de peyrolles en provence,,,,,False,False,False,MISSING,empty,2018-09-04,True
21515,participation,Ville de Pierre-Bénite,ville de pierre-benite,,,,,False,False,False,MISSING,empty,2018-08-18,True
21516,participation,Ville de Pierrefeu du Var,ville de pierrefeu du var,,,,,False,False,False,MISSING,empty,2020-08-17,True
21517,participation,Ville de Pierrefeu du Var,ville de pierrefeu du var,,,,,False,False,False,MISSING,empty,2017-10-04,False
21518,participation,Ville de Pierrelatte,ville de pierrelatte,,,,,False,False,False,MISSING,empty,2019-03-22,True
21519,participation,Ville de Pierrelatte,ville de pierrelatte,,,,,False,False,False,MISSING,empty,2015-05-12,False
21520,participation,Ville de Pierrelaye,ville de pierrelaye,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-05-26,True
21521,participation,Ville de Pignan,ville de pignan,,,,,False,False,False,MISSING,empty,2019-03-29,True
21522,participation,Ville de Pins-Justaret,ville de pins-justaret,,,,,False,False,False,MISSING,empty,2017-04-11,True
21523,participation,Ville de Pinsaguel,ville de pinsaguel,,,,,False,False,False,MISSING,empty,2018-04-09,True
21524,participation,Ville de Pithiviers,ville de pithiviers,,,,,False,False,False,MISSING,empty,2020-10-13,True
21525,participation,Ville de Plaisir,ville de plaisir,,,,,False,False,False,MISSING,empty,2020-12-18,True
21526,participation,Ville de Plaisir,ville de plaisir,,,,,False,False,False,MISSING,empty,2020-08-04,False
21527,participation,Ville de Plaisir,ville de plaisir,,,,,False,False,False,MISSING,empty,2019-08-26,False
21528,participation,Ville de Plaisir,ville de plaisir,,,,,False,False,False,MISSING,empty,2019-05-02,False
21529,participation,Ville de Plan d'Orgon,ville de plan d orgon,,,,,False,False,False,MISSING,empty,2019-04-23,True
21530,participation,Ville de Plivot,ville de plivot,,,,,False,False,False,MISSING,empty,2016-07-05,True
21531,participation,Ville de Ploermel,ville de ploermel,,,,,False,False,False,MISSING,empty,2017-05-07,True
21532,participation,Ville de Ploudalmezeau,ville de ploudalmezeau,,,,,False,False,False,MISSING,empty,2015-07-07,True
21533,participation,Ville de Plougastel Daoulas,ville de plougastel daoulas,,,,,False,False,False,MISSING,empty,2019-12-19,True
21534,participation,Ville de Plougastel Daoulas,ville de plougastel daoulas,,,,,False,False,False,MISSING,empty,2019-05-17,False
21535,participation,Ville de Plougastel Daoulas,ville de plougastel daoulas,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2017-09-07,False
21536,participation,Ville de Plouhinec,ville de plouhinec,,,,,False,False,False,MISSING,empty,2015-04-21,True
21537,participation,Ville de Pogny,ville de pogny,,,,,False,False,False,MISSING,empty,2018-11-09,True
21538,participation,Ville de Pogny,ville de pogny,,,,,False,False,False,MISSING,empty,2016-02-11,False
21539,participation,Ville de Pointe à Pitre,ville de pointe a pitre,,,,,False,False,False,MISSING,empty,2020-06-05,True
